,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q17434361,uri,http://www.wikidata.org/entity/Q105313606,literal,Viburnum ayavacense,literal,WVMCHYSHYTYGOM-XWCCPHMRSA-N,literal,O=C(OCC1(O)C(OC(=O)C)CC2C(=COC(OC(=O)CC(C)C)C21)CO)C,literal,149569-1,en,literal,"(1S)-1,4aalpha,5,6,7,7aalpha-Hexahydro-1-(isovaleryloxy)-4-(hydroxymethyl)-6alpha-acetoxy-7-(acetoxymethyl)cyclopenta[c]pyran-7beta-ol",literal,10.1016/S0031-9422(97)00379-8,,,,
1,uri,http://www.wikidata.org/entity/Q17434719,uri,http://www.wikidata.org/entity/Q2504388,literal,Viburnum mathewsii,literal,RGIBXDHONMXTLI-UHFFFAOYSA-N,literal,C=CCC1=CC=C(C=C1)O,literal,264916-2,en,literal,chavicol,literal,10.1016/S0031-9422(00)81125-5,literal,501-92-8,literal,CHEMBL108862
2,uri,http://www.wikidata.org/entity/Q17434361,uri,http://www.wikidata.org/entity/Q105185115,literal,Viburnum ayavacense,literal,NSLPUSGFOYUFTE-JXGCLKDXSA-N,literal,O=C(OC1C(OCC2=COC(OC(=O)CC(C)C)C3C2CC(O)C3(O)C)OC(CO)C(O)C1OC(=O)C)C,literal,149569-1,en,literal,"2',3'-Diacetylvalerosidate",literal,10.1016/S0031-9422(97)00379-8,,,,
3,uri,http://www.wikidata.org/entity/Q17434703,uri,http://www.wikidata.org/entity/Q416446,literal,Viburnum phlebotrichum,literal,BJRNKVDFDLYUGJ-RMPHRYRLSA-N,literal,C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O,literal,149870-1,en,literal,arbutin,literal,10.1016/S0031-9422(00)80094-1,literal,497-76-7,literal,CHEMBL232202
4,uri,http://www.wikidata.org/entity/Q17434738,uri,http://www.wikidata.org/entity/Q121802,literal,Viburnum jucundum,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,264905-2,en,literal,beta-sitosterol,literal,10.1055/S-2001-17357,literal,64997-52-0,,
5,uri,http://www.wikidata.org/entity/Q17434342,uri,http://www.wikidata.org/entity/Q393336,literal,Viburnum corylifolium,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,149625-1,en,literal,kaempferol,literal,10.1016/S0031-9422(00)94161-X,literal,520-18-3,literal,CHEMBL150
6,uri,http://www.wikidata.org/entity/Q17434719,uri,http://www.wikidata.org/entity/Q27104329,literal,Viburnum mathewsii,literal,NGSWKAQJJWESNS-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C=CC(=O)O)O,literal,264916-2,en,literal,4-coumaric acid,literal,10.1016/S0031-9422(00)81125-5,literal,7400-08-0,,
7,uri,http://www.wikidata.org/entity/Q17434719,uri,http://www.wikidata.org/entity/Q105176105,literal,Viburnum mathewsii,literal,MZXQTTKWTOGVGF-DXDCOQRFSA-N,literal,OCC1(O)COC(OCC2OC(OC3=CC=C(C=C)C=C3)C(O)C(O)C2O)C1O,literal,264916-2,en,literal,"(2R,3S,4S,5R,6S)-2-[[(2S,3R,4S)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-6-(4-ethenylphenoxy)oxane-3,4,5-triol",literal,10.1021/JA01525A079,,,,
8,uri,http://www.wikidata.org/entity/Q16137900,uri,http://www.wikidata.org/entity/Q4742425,literal,Viburnum coriaceum,literal,YUSWMAULDXZHPY-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O,literal,149622-1,en,literal,amentoflavone,literal,10.1016/S0031-9422(00)82372-9,literal,1617-53-4,literal,CHEMBL63354
9,uri,http://www.wikidata.org/entity/Q17434719,uri,http://www.wikidata.org/entity/Q27106687,literal,Viburnum mathewsii,literal,HLTAEJNADMCLOV-LTRJMQNCSA-N,literal,C=CCC1=CC=C(C=C1)OC2C(C(C(C(O2)COC3C(C(CO3)(CO)O)O)O)O)O,literal,264916-2,en,literal,furcatin,literal,10.1246/BCSJ.55.3663,literal,499-33-2,literal,CHEMBL2152487
10,uri,http://www.wikidata.org/entity/Q17434342,uri,http://www.wikidata.org/entity/Q417606,literal,Viburnum corylifolium,literal,VEVZSMAEJFVWIL-UHFFFAOYSA-O,literal,C1=CC(=C(C=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)O)O)O,literal,149625-1,en,literal,cyanidin cation,literal,10.1016/S0031-9422(00)94161-X,literal,13306-05-3,literal,CHEMBL404515
11,uri,http://www.wikidata.org/entity/Q17434702,uri,http://www.wikidata.org/entity/Q4742425,literal,Viburnum pichinchense,literal,YUSWMAULDXZHPY-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O,literal,30356705-2,en,literal,amentoflavone,literal,10.1016/S0305-1978(02)00078-9,literal,1617-53-4,literal,CHEMBL63354
12,uri,http://www.wikidata.org/entity/Q17434738,uri,http://www.wikidata.org/entity/Q15410900,literal,Viburnum jucundum,literal,NPJICTMALKLTFW-OFUAXYCQSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,literal,264905-2,en,literal,sitogluside,literal,10.1055/S-2001-17357,literal,474-58-8,literal,CHEMBL506678
13,uri,http://www.wikidata.org/entity/Q17434738,uri,http://www.wikidata.org/entity/Q4742425,literal,Viburnum jucundum,literal,YUSWMAULDXZHPY-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O,literal,264905-2,en,literal,amentoflavone,literal,10.1055/S-2001-17357,literal,1617-53-4,literal,CHEMBL63354
14,uri,http://www.wikidata.org/entity/Q17434342,uri,http://www.wikidata.org/entity/Q409478,literal,Viburnum corylifolium,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,149625-1,en,literal,quercetin,literal,10.1016/S0031-9422(00)94161-X,literal,117-39-5,literal,CHEMBL50
15,uri,http://www.wikidata.org/entity/Q17434738,uri,http://www.wikidata.org/entity/Q4860821,literal,Viburnum jucundum,literal,REZQBEBOWJAQKS-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCO,literal,264905-2,en,literal,1-triacontanol,literal,10.1055/S-2001-17357,literal,593-50-0,literal,CHEMBL1079147
16,uri,http://www.wikidata.org/entity/Q17434703,uri,http://www.wikidata.org/entity/Q104402063,literal,Viburnum phlebotrichum,literal,QLDACILJKOVPDG-UHFFFAOYSA-N,literal,O=C(OC1C(OC2=CC=C(O)C=C2)OC(CO)C(O)C1O)C,literal,149870-1,en,literal,2-O-Acetylarbutin,literal,10.1248/CPB.41.248,,,,
17,uri,http://www.wikidata.org/entity/Q15251007,uri,http://www.wikidata.org/entity/Q4742425,literal,Viburnum propinquum,literal,YUSWMAULDXZHPY-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O,literal,149881-1,en,literal,amentoflavone,literal,10.1016/S0031-9422(98)00681-5,literal,1617-53-4,literal,CHEMBL63354
18,uri,http://www.wikidata.org/entity/Q17434738,uri,http://www.wikidata.org/entity/Q105248390,literal,Viburnum jucundum,literal,RZHJGXXCTIXCRI-NLOWRNJMSA-N,literal,O=C(OCC12C(=CCC3C4(C)CCC(O)C(C)(C)C4CCC31C)C5C(C)C(C)CCC5(C(=O)O)CC2)C=CC6=CC=C(O)C=C6,literal,264905-2,en,literal,"(1S,2R,4aS,6aR,6aR,6bR,8aR,10S,12aR,14bS)-10-hydroxy-6a-[[(Z)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]-1,2,6b,9,9,12a-hexamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-4a-carboxylic acid",literal,10.1055/S-2001-17357,,,,
19,uri,http://www.wikidata.org/entity/Q17434719,uri,http://www.wikidata.org/entity/Q105023253,literal,Viburnum mathewsii,literal,GXOLEBHJEQBYAG-UHFFFAOYSA-N,literal,O=C(OCC1(O)C(OC(=O)C)CC2C(=COC(OC(=O)CC(C)C)C21)COC3OC(CO)C(O)C(O)C3O)C,literal,264916-2,en,literal,"[6-acetyloxy-7-(acetyloxymethyl)-7-hydroxy-4-[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-1-yl] 3-methylbutanoate",literal,10.1016/S0031-9422(00)81125-5,,,,
20,uri,http://www.wikidata.org/entity/Q17434361,uri,http://www.wikidata.org/entity/Q104908277,literal,Viburnum ayavacense,literal,AAPLRLFRMAAIBE-XIHCDVPFSA-N,literal,O=C(OC1C(OCC2=COC(OC(=O)C(C)CC)C3C2CC(O)C3(O)COC(=O)C)OC(CO)C(O)C1O)C=CC4=CC=C(O)C=C4,literal,149569-1,en,literal,"[(1S,4aS,6S,7R,7aS)-7-(acetyloxymethyl)-4-[[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxyoxan-2-yl]oxymethyl]-6,7-dihydroxy-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-1-yl] (2R)-2-methylbutanoate",literal,10.1016/S0031-9422(97)00379-8,,,,
