,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q17251593,uri,http://www.wikidata.org/entity/Q105290912,literal,Sarcococca coriacea,literal,VPOYXIYUORUTSW-ZPTOHEHUSA-N,literal,O=C(N(C)C(C)C1CCC2C3CCC4CC(N(C)C)CCC4(C)C3CCC12C)C,literal,355987-1,en,literal,"N-[(1R)-1-[(3R,5S,8R,9S,10S,13S,14S,17S)-3-(dimethylamino)-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]ethyl]-N-methylacetamide",literal,10.1016/0040-4020(67)80030-9,,,,
1,uri,http://www.wikidata.org/entity/Q17251593,uri,http://www.wikidata.org/entity/Q104888791,literal,Sarcococca coriacea,literal,WMEAPXSFCMQXCW-SJXBBCLOSA-N,literal,CC=C(C)C(=O)NC1C(OC(C)=O)CC2(C)C3CCC4(C)C(CC5OC54C(C)NC)C3CCC2C1OC(C)=O,literal,355987-1,en,literal,"(20S)-2beta,4beta-Diacetoxy-3beta-(tigloylamino)-20-(methylamino)-16alpha,17alpha-epoxy-5alpha-pregnane",literal,10.1248/CPB.50.1423,,,,
2,uri,http://www.wikidata.org/entity/Q11109983,uri,http://www.wikidata.org/entity/Q414157,literal,Sarcococca saligna,literal,FSYKKLYZXJSNPZ-UHFFFAOYSA-N,literal,CNCC(=O)O,literal,355993-1,en,literal,sarcosine,literal,10.1002/HLCA.200490042,literal,107-97-1,literal,CHEMBL304383
3,uri,http://www.wikidata.org/entity/Q58254443,uri,http://www.wikidata.org/entity/Q27138762,literal,Buxus natalensis,literal,KDKFZGZVPVIBCE-XZSYSDQVSA-N,literal,CC1C2CCC3C(=CCC4(C3(CC(C4C(C)N(C)C)O)C)C)C=C2CCC1N(C)C,literal,128681-1,en,literal,31-demethylbuxaminol,literal,10.1021/NP100494U,,,literal,CHEMBL1651045
4,uri,http://www.wikidata.org/entity/Q11109983,uri,http://www.wikidata.org/entity/Q82757968,literal,Sarcococca saligna,literal,CNUYQHVJXXHWTA-GHNVHIJPSA-N,literal,CC(C1CCC2C3CCC4C(O)C(NC(=O)c5ccccc5)CCC4(C)C3CCC21C)N(C)C,literal,355993-1,en,literal,"N-[(3beta,4beta,5alpha)-20-(Dimethylamino)-4-hydroxypregnan-3-yl]benzamide",literal,10.1016/S0031-9422(97)00069-1,literal,5874-19-1,,
5,uri,http://www.wikidata.org/entity/Q17251593,uri,http://www.wikidata.org/entity/Q104666852,literal,Sarcococca coriacea,literal,MTGALPCIDMQJOU-HHUFISPXSA-N,literal,CC(=O)OC1C(NC(=O)C=C(C)C)CCC2(C)C3CCC4(C)C(CCC4C(C)N(C)C)C3CCC12,literal,355987-1,en,literal,"Acetic acid (1S,6R,7R,10R,11S,12S,15S,16S)-17-((S)-1-dimethylamino-ethyl)-10,13-dimethyl-3-(3-methyl-but-2-enoylamino)-hexadecahydro-cyclopenta[a]phenanthren-4-yl ester",literal,10.1016/S0031-9422(97)00069-1,,,,
6,uri,http://www.wikidata.org/entity/Q17251593,uri,http://www.wikidata.org/entity/Q104397212,literal,Sarcococca coriacea,literal,ZQUSGHWWSCAMAR-UWWQJTBQSA-N,literal,O=C(OC1C(N(C(=O)C=2C=CC=CC2)C)CCC3(C)C1CCC4C5CCC(C(N(C)C)C)C5(C)CCC43)C,literal,355987-1,en,literal,"[(3R,4R,5R,8S,9S,10R,13S,14S,17S)-3-[benzoyl(methyl)amino]-17-[(1S)-1-(dimethylamino)ethyl]-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-4-yl] acetate",literal,10.1016/S0031-9422(97)00069-1,literal,6879-28-3,,
7,uri,http://www.wikidata.org/entity/Q11109983,uri,http://www.wikidata.org/entity/Q104985782,literal,Sarcococca saligna,literal,DNVZSDMHLPWULM-AHMRFOPESA-N,literal,O=C(N(C)C(C)C1CCC2C3CC=C4CC(N(C)C)CCC4(C)C3CCC12C)C,literal,355993-1,en,literal,Saracocine,literal,10.1016/S0031-9422(97)00069-1,,,,
8,uri,http://www.wikidata.org/entity/Q11109983,uri,http://www.wikidata.org/entity/Q82329471,literal,Sarcococca saligna,literal,VPOYXIYUORUTSW-CVKOZZCDSA-N,literal,O=C(N(C)C(C)C1CCC2C3CCC4CC(N(C)C)CCC4(C)C3CCC12C)C,literal,355993-1,en,literal,CTK0I1597,literal,10.1016/0031-9422(96)00334-2,literal,15437-92-0,,
9,uri,http://www.wikidata.org/entity/Q11109983,uri,http://www.wikidata.org/entity/Q105290911,literal,Sarcococca saligna,literal,VPOYXIYUORUTSW-VCJWWASDSA-N,literal,O=C(N(C)C(C)C1CCC2C3CCC4CC(N(C)C)CCC4(C)C3CCC12C)C,literal,355993-1,en,literal,Sarcodine,literal,10.1016/J.BMCL.2003.09.034,,,,
10,uri,http://www.wikidata.org/entity/Q11109983,uri,http://www.wikidata.org/entity/Q76613765,literal,Sarcococca saligna,literal,WDKKOVABYKVZIW-VCJWWASDSA-N,literal,O=C(N(C)C1CCC2(C)C(CCC3C4CCC(C(N(C)C)C)C4(C)CCC32)C1)C,literal,355993-1,en,literal,Isosarcodine,literal,10.1016/J.BMCL.2003.09.034,,,,
11,uri,http://www.wikidata.org/entity/Q11109983,uri,http://www.wikidata.org/entity/Q105263824,literal,Sarcococca saligna,literal,SYWAOYCXRQDRLP-VLNZMSLLSA-N,literal,CC(=O)OC1C(NC(=O)C=C(C)C)CCC2(C)C3CCC4(C)C(C(C)N(C)C)=CCC4C3CCC12,literal,355993-1,en,literal,"[(3S,4R,8R,9S,10R,13S)-17-[(1S)-1-(dimethylamino)ethyl]-10,13-dimethyl-3-(3-methylbut-2-enoylamino)-2,3,4,5,6,7,8,9,11,12,14,15-dodecahydro-1H-cyclopenta[a]phenanthren-4-yl] acetate",literal,10.1016/J.BMCL.2003.09.034,,,,
