,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q857321,uri,http://www.wikidata.org/entity/Q63398496,literal,Tilia mandshurica,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,literal,835433-1,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.1016/S0968-0896(01)00321-2,,,,
1,uri,http://www.wikidata.org/entity/Q857321,uri,http://www.wikidata.org/entity/Q419672,literal,Tilia mandshurica,literal,WKOLLVMJNQIZCI-UHFFFAOYSA-N,literal,COC1=C(C=CC(=C1)C(=O)O)O,literal,835433-1,en,literal,vanillic acid,literal,10.1021/JF040083T,literal,121-34-6,literal,CHEMBL120568
2,uri,http://www.wikidata.org/entity/Q5715001,uri,http://www.wikidata.org/entity/Q411882,literal,Azanza,literal,QBKSWRVVCFFDOT-UHFFFAOYSA-N,literal,CC1=C(C(=C2C(=C1)C(=C(C(=C2C=O)O)O)C(C)C)O)C3=C(C=C4C(=C3O)C(=C(C(=C4C(C)C)O)O)C=O)C,literal,314096-2,en,literal,gossypol,literal,10.1055/S-2006-961512,literal,303-45-7,literal,CHEMBL51483
3,uri,http://www.wikidata.org/entity/Q161382,uri,http://www.wikidata.org/entity/Q418224,literal,Tilia tomentosa,literal,YXOLAZRVSSWPPT-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,literal,835608-1,en,literal,morin,literal,10.1016/0378-8741(94)90098-1,literal,480-16-0,literal,CHEMBL28626
4,uri,http://www.wikidata.org/entity/Q161382,uri,http://www.wikidata.org/entity/Q413755,literal,Tilia tomentosa,literal,SESFRYSPDFLNCH-UHFFFAOYSA-N,literal,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,literal,835608-1,en,literal,benzyl benzoate,literal,10.1080/10412905.1999.9701158,literal,120-51-4,literal,CHEMBL1239
5,uri,http://www.wikidata.org/entity/Q5715001,uri,http://www.wikidata.org/entity/Q29652392,literal,Azanza,literal,QBKSWRVVCFFDOT-UHFFFAOYSA-N,,,literal,314096-2,en,literal,(+)-gossypol,literal,10.1055/S-2006-961512,literal,20300-26-9,,
6,uri,http://www.wikidata.org/entity/Q161382,uri,http://www.wikidata.org/entity/Q3459685,literal,Tilia tomentosa,literal,SBHXYTNGIZCORC-ZDUSSCGKSA-N,literal,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,literal,835608-1,en,literal,eriodictyol,literal,10.1021/JF040083T,literal,552-58-9,literal,CHEMBL8996
7,uri,http://www.wikidata.org/entity/Q857321,uri,http://www.wikidata.org/entity/Q408428,literal,Tilia mandshurica,literal,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1O)OC)C(=O)O,literal,835433-1,en,literal,syringic acid,literal,10.1021/JF040083T,literal,530-57-4,literal,CHEMBL1414
8,uri,http://www.wikidata.org/entity/Q161382,uri,http://www.wikidata.org/entity/Q6345965,literal,Tilia tomentosa,literal,PUPKKEQDLNREIM-QNSQPKOQSA-N,literal,CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)C)O)O)O)C5=CC=C(C=C5)O)O)O)O)O,literal,835608-1,en,literal,lespedin,literal,10.1016/S0968-0896(01)00321-2,literal,482-38-2,literal,CHEMBL251766
9,uri,http://www.wikidata.org/entity/Q857321,uri,http://www.wikidata.org/entity/Q27291980,literal,Tilia mandshurica,literal,UUGLJVMIFJNVFH-UHFFFAOYSA-N,literal,CCCCCCOC(=O)C1=CC=CC=C1,literal,835433-1,en,literal,hexyl benzoate,literal,10.1080/10412905.1999.9701158,literal,6789-88-4,literal,CHEMBL2260717
