,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q310050,uri,http://www.wikidata.org/entity/Q6086296,literal,Phyllanthus emblica,literal,OVSQVDMCBVZWGM-QSOFNFLRSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,literal,482-35-9,literal,353838-1,en,literal,isoquercetin,literal,10.1016/J.FOODCHEM.2011.09.063,literal,CHEMBL250450
1,uri,http://www.wikidata.org/entity/Q1131974,uri,http://www.wikidata.org/entity/Q82271545,literal,Phyllanthus urinaria,literal,DDWGQGZPYDSYEL-CABCVRRESA-N,literal,O=C1OCC(CC2=CC=C3OCOC3=C2)C1CC4=CC=C5OCOC5=C4,literal,580-73-4,literal,354815-1,en,literal,(+)-hinokinin,literal,10.1016/S0031-9422(03)00371-6,literal,CHEMBL180970
2,uri,http://www.wikidata.org/entity/Q1131974,uri,http://www.wikidata.org/entity/Q903348,literal,Phyllanthus urinaria,literal,XMHIUKTWLZUKEX-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,literal,506-46-7,literal,354815-1,en,literal,cerotic acid,literal,10.1055/S-2006-958083,literal,CHEMBL464787
3,uri,http://www.wikidata.org/entity/Q1131974,uri,http://www.wikidata.org/entity/Q909822,literal,Phyllanthus urinaria,literal,TUSDEZXZIZRFGC-XIGLUPEJSA-N,literal,C1C2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O1)O)O)O)O)O)O)O,literal,23094-69-1,literal,354815-1,en,literal,corilagin,literal,10.5897/AJPP10.363,literal,CHEMBL449392
4,uri,http://www.wikidata.org/entity/Q1131974,uri,http://www.wikidata.org/entity/Q909822,literal,Phyllanthus urinaria,literal,TUSDEZXZIZRFGC-XIGLUPEJSA-N,literal,C1C2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O1)O)O)O)O)O)O)O,literal,23094-69-1,literal,354815-1,en,literal,corilagin,literal,10.1055/S-1999-13960,literal,CHEMBL449392
5,uri,http://www.wikidata.org/entity/Q1131974,uri,http://www.wikidata.org/entity/Q82299437,literal,Phyllanthus urinaria,literal,ZHDKFKAWPYRHSQ-UHFFFAOYSA-N,literal,C1(=C(C(=C(C(=C1O)O)O)O)O)C(=O)O,literal,145279-23-8,literal,354815-1,en,literal,"Benzoic acid, pentahydroxy-",literal,10.1007/S10600-005-0064-4,,
6,uri,http://www.wikidata.org/entity/Q310050,uri,http://www.wikidata.org/entity/Q82097984,literal,Phyllanthus emblica,literal,DPBVYZVSXAZMAY-UHFFFAOYSA-N,literal,O=C(OC1OC2COC(=O)C=3C=C(O)C(O)=C(O)C3C4=C(O)C(O)=C(O)C=C4C(=O)OC(C1OC(=O)C5=CC(O)=C(O)C(O)=C5)C2OC(=O)C6=CC(O)=C(O)C(O)=C6)C7=CC(O)=C(O)C(O)=C7,literal,80856-39-9,literal,353838-1,en,literal,"1,2,3,16,17,18-Hexahydroxy-5,14-dioxo-5,7,8,11,12,14-hexahydro-10h-8,12-methanodibenzo[j,l][1,4,8]trioxacyclotetradecine-10,11,19-triyl tris(3,4,5-trihydroxybenzoate)",literal,10.1021/NP000135I,,
7,uri,http://www.wikidata.org/entity/Q310050,uri,http://www.wikidata.org/entity/Q63398496,literal,Phyllanthus emblica,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,,,literal,353838-1,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.1248/CPB.50.841,,
8,uri,http://www.wikidata.org/entity/Q310050,uri,http://www.wikidata.org/entity/Q63398496,literal,Phyllanthus emblica,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,,,literal,353838-1,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.1248/CPB.43.641,,
9,uri,http://www.wikidata.org/entity/Q310050,uri,http://www.wikidata.org/entity/Q7260201,literal,Phyllanthus emblica,literal,DPBVYZVSXAZMAY-UUUCSUBKSA-N,literal,C1C2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5C6=C(C(=C(C=C6C(=O)O1)O)O)O)O)O)O)OC(=O)C7=CC(=C(C(=C7)O)O)O,literal,88847-11-4,literal,353838-1,en,literal,punicafolin,literal,10.1021/NP010370G,literal,CHEMBL507308
10,uri,http://www.wikidata.org/entity/Q310050,uri,http://www.wikidata.org/entity/Q72479982,literal,Phyllanthus emblica,literal,XMOCLSLCDHWDHP-SWLSCSKDSA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC(O)=C(O)C(O)=C3)C(O)C2)C1,literal,970-73-0,literal,353838-1,en,literal,(+)-gallocatechin,literal,10.1248/CPB.50.841,,
11,uri,http://www.wikidata.org/entity/Q310050,uri,http://www.wikidata.org/entity/Q72479982,literal,Phyllanthus emblica,literal,XMOCLSLCDHWDHP-SWLSCSKDSA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC(O)=C(O)C(O)=C3)C(O)C2)C1,literal,970-73-0,literal,353838-1,en,literal,(+)-gallocatechin,literal,10.1021/NP000135I,,
12,uri,http://www.wikidata.org/entity/Q310050,uri,http://www.wikidata.org/entity/Q72479982,literal,Phyllanthus emblica,literal,XMOCLSLCDHWDHP-SWLSCSKDSA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC(O)=C(O)C(O)=C3)C(O)C2)C1,literal,970-73-0,literal,353838-1,en,literal,(+)-gallocatechin,literal,10.1021/NP010370G,,
13,uri,http://www.wikidata.org/entity/Q310050,uri,http://www.wikidata.org/entity/Q72479982,literal,Phyllanthus emblica,literal,XMOCLSLCDHWDHP-SWLSCSKDSA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC(O)=C(O)C(O)=C3)C(O)C2)C1,literal,970-73-0,literal,353838-1,en,literal,(+)-gallocatechin,literal,10.1080/14786419.2015.1137573,,
14,uri,http://www.wikidata.org/entity/Q310050,uri,http://www.wikidata.org/entity/Q956217,literal,Phyllanthus emblica,literal,PADQINQHPQKXNL-LSDHHAIUSA-N,literal,C1=CC(=CC=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,480-20-6,literal,353838-1,en,literal,aromadendrin,literal,10.1248/CPB.50.841,literal,CHEMBL9323
