,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q15606320,uri,http://www.wikidata.org/entity/Q105348041,literal,Piper tuberculatum,literal,YGEPXHUKZDDRBW-UHFFFAOYSA-N,literal,O=C(C=CCCCCC1=CC=C2OCOC2=C1)N3CCCCC3,literal,683806-1,en,literal,"7-(1,3-Benzodioxol-5-yl)-1-piperidin-1-ylhept-2-en-1-one",literal,10.1016/S0367-326X(02)00321-0,,,,
1,uri,http://www.wikidata.org/entity/Q15606727,uri,http://www.wikidata.org/entity/Q105138689,literal,Piper sanctum,literal,KCEXIHRAFXNPSN-UHFFFAOYSA-N,literal,O=C1OC(=C(OC)C=CC=2C=CC=CC2)C(OC)=C1,literal,683250-1,en,literal,4-Methoxy-5-(1-methoxy-3-phenylprop-2-enylidene)furan-2-one,literal,10.1021/NP0401260,,,,
2,uri,http://www.wikidata.org/entity/Q15606727,uri,http://www.wikidata.org/entity/Q105138689,literal,Piper sanctum,literal,KCEXIHRAFXNPSN-UHFFFAOYSA-N,literal,O=C1OC(=C(OC)C=CC=2C=CC=CC2)C(OC)=C1,literal,683250-1,en,literal,4-Methoxy-5-(1-methoxy-3-phenylprop-2-enylidene)furan-2-one,literal,10.1002/CBER.19741071019,,,,
3,uri,http://www.wikidata.org/entity/Q15606727,uri,http://www.wikidata.org/entity/Q105138689,literal,Piper sanctum,literal,KCEXIHRAFXNPSN-UHFFFAOYSA-N,literal,O=C1OC(=C(OC)C=CC=2C=CC=CC2)C(OC)=C1,literal,683250-1,en,literal,4-Methoxy-5-(1-methoxy-3-phenylprop-2-enylidene)furan-2-one,literal,10.1093/AESA/60.4.849,,,,
4,uri,http://www.wikidata.org/entity/Q15606727,uri,http://www.wikidata.org/entity/Q105138689,literal,Piper sanctum,literal,KCEXIHRAFXNPSN-UHFFFAOYSA-N,literal,O=C1OC(=C(OC)C=CC=2C=CC=CC2)C(OC)=C1,literal,683250-1,en,literal,4-Methoxy-5-(1-methoxy-3-phenylprop-2-enylidene)furan-2-one,literal,10.1016/0031-9422(71)85037-9,,,,
5,uri,http://www.wikidata.org/entity/Q15606320,uri,http://www.wikidata.org/entity/Q414501,literal,Piper tuberculatum,literal,MXXWOMGUGJBKIW-YPCIICBESA-N,literal,C1CCN(CC1)C(=O)C=CC=CC2=CC3=C(C=C2)OCO3,literal,683806-1,en,literal,piperine,literal,10.1016/S0031-9422(00)00226-0,literal,94-62-2,literal,CHEMBL43185
6,uri,http://www.wikidata.org/entity/Q15606320,uri,http://www.wikidata.org/entity/Q414501,literal,Piper tuberculatum,literal,MXXWOMGUGJBKIW-YPCIICBESA-N,literal,C1CCN(CC1)C(=O)C=CC=CC2=CC3=C(C=C2)OCO3,literal,683806-1,en,literal,piperine,literal,10.1007/S00044-008-9161-9,literal,94-62-2,literal,CHEMBL43185
7,uri,http://www.wikidata.org/entity/Q15606727,uri,http://www.wikidata.org/entity/Q105189571,literal,Piper sanctum,literal,OCTOUTVGBYMWGI-GQCTYLIASA-N,literal,O=C1OC(C=CC2=CC=C3OCOC3=C2)=C(OC)C(OC)=C1,literal,683250-1,en,literal,"2H-Pyran-2-one, 6-[2-(1,3-benzodioxol-5-yl)ethenyl]-4,5-dimethoxy-, (E)-",literal,10.1002/CBER.19731061004,,,,
8,uri,http://www.wikidata.org/entity/Q15606727,uri,http://www.wikidata.org/entity/Q104415326,literal,Piper sanctum,literal,NPJICTMALKLTFW-UHFFFAOYSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C(CCC45)C(C)CCC(CC)C(C)C)C3(C)CC2)C(O)C(O)C1O,literal,683250-1,en,literal,beta-Sitosterol 3-O-beta-D-galactopyranoside,literal,10.1016/J.PHYTOCHEM.2008.02.018,,,,
9,uri,http://www.wikidata.org/entity/Q15606727,uri,http://www.wikidata.org/entity/Q104415326,literal,Piper sanctum,literal,NPJICTMALKLTFW-UHFFFAOYSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C(CCC45)C(C)CCC(CC)C(C)C)C3(C)CC2)C(O)C(O)C1O,literal,683250-1,en,literal,beta-Sitosterol 3-O-beta-D-galactopyranoside,literal,10.1248/CPB.52.1349,,,,
