,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q46871,uri,http://www.wikidata.org/entity/Q27133436,literal,Juglans regia,literal,QMAYBMKBYCGXDH-ZNMIVQPWSA-N,literal,CC1=CC2C(CC1)C(=CCC2C(C)C)C,literal,442427-1,en,literal,alpha-muurolene,literal,10.1002/HLCA.201200359,literal,10208-80-7,,
1,uri,http://www.wikidata.org/entity/Q46871,uri,http://www.wikidata.org/entity/Q409366,literal,Juglans regia,literal,MQYXUWHLBZFQQO-QGTGJCAVSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C,literal,442427-1,en,literal,lupeol,literal,10.1021/NP1008202,literal,545-47-1,literal,CHEMBL289191
2,uri,http://www.wikidata.org/entity/Q46871,uri,http://www.wikidata.org/entity/Q409366,literal,Juglans regia,literal,MQYXUWHLBZFQQO-QGTGJCAVSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C,literal,442427-1,en,literal,lupeol,literal,10.1055/S-2008-1074536,literal,545-47-1,literal,CHEMBL289191
3,uri,http://www.wikidata.org/entity/Q46871,uri,http://www.wikidata.org/entity/Q421278,literal,Juglans regia,literal,NDVASEGYNIMXJL-UHFFFAOYSA-N,literal,CC(C)C12CCC(=C)C1C2,literal,442427-1,en,literal,sabinene,literal,10.1021/JF00071A013,literal,3387-41-5,literal,CHEMBL452687
4,uri,http://www.wikidata.org/entity/Q46871,uri,http://www.wikidata.org/entity/Q27136418,literal,Juglans regia,literal,PKZZYOJERITBAM-HBSCMMAFSA-N,literal,CC1(CCC2(CCC3(C(C2=C1)CCC4C3(CCC5C4(C(=O)CC(C5(C)C)O)C)C)C)C)C,literal,442427-1,en,literal,1-oxo-3beta-hydroxyolean-18-ene,literal,10.1021/NP1008202,literal,1268632-59-2,literal,CHEMBL1773213
5,uri,http://www.wikidata.org/entity/Q46871,uri,http://www.wikidata.org/entity/Q410932,literal,Juglans regia,literal,CDOSHBSSFJOMGT-UHFFFAOYSA-N,literal,CC(=CCCC(C)(C=C)O)C,literal,442427-1,en,literal,(+/-)-linalool,literal,10.1021/JF00071A013,literal,78-70-6,literal,CHEMBL25306
6,uri,http://www.wikidata.org/entity/Q46871,uri,http://www.wikidata.org/entity/Q27136424,literal,Juglans regia,literal,WJMMBVSOQPALFO-DLQTVUGOSA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)O)C)C)C2C1)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O)C,literal,442427-1,en,literal,hederagenin 28-O-beta-D-glucopyranoside,literal,10.1021/NP1008202,,,literal,CHEMBL1910843
7,uri,http://www.wikidata.org/entity/Q46871,uri,http://www.wikidata.org/entity/Q424577,literal,Juglans regia,literal,UAHWPYUMFXYFJY-UHFFFAOYSA-N,literal,CC(=CCCC(=C)C=C)C,literal,442427-1,en,literal,myrcene,literal,10.1002/HLCA.201200359,literal,123-35-3,literal,CHEMBL455491
8,uri,http://www.wikidata.org/entity/Q46871,uri,http://www.wikidata.org/entity/Q424577,literal,Juglans regia,literal,UAHWPYUMFXYFJY-UHFFFAOYSA-N,literal,CC(=CCCC(=C)C=C)C,literal,442427-1,en,literal,myrcene,literal,10.1021/JF00071A013,literal,123-35-3,literal,CHEMBL455491
9,uri,http://www.wikidata.org/entity/Q46871,uri,http://www.wikidata.org/entity/Q3388802,literal,Juglans regia,literal,HGXBRUKMWQGOIE-AFHBHXEDSA-N,literal,OC1=CC=C(C=C1OC)C2OCC3C(OCC23)C4=CC=C(O)C(OC)=C4,literal,442427-1,en,literal,(+)-pinoresinol,literal,10.1207/S15327914NC5402_5,literal,487-36-5,literal,CHEMBL487611
10,uri,http://www.wikidata.org/entity/Q46871,uri,http://www.wikidata.org/entity/Q419814,literal,Juglans regia,literal,CXENHBSYCFFKJS-VDQVFBMKSA-N,literal,CC(=CCCC(=CCC=C(C)C=C)C)C,literal,442427-1,en,literal,"(E,E)-α-farnesene",literal,10.1002/HLCA.201200359,literal,502-61-4,literal,CHEMBL3182226
11,uri,http://www.wikidata.org/entity/Q46871,uri,http://www.wikidata.org/entity/Q419814,literal,Juglans regia,literal,CXENHBSYCFFKJS-VDQVFBMKSA-N,literal,CC(=CCCC(=CCC=C(C)C=C)C)C,literal,442427-1,en,literal,"(E,E)-α-farnesene",literal,10.1021/JF00071A013,literal,502-61-4,literal,CHEMBL3182226
12,uri,http://www.wikidata.org/entity/Q46871,uri,http://www.wikidata.org/entity/Q418628,literal,Juglans regia,literal,MIJYXULNPSFWEK-GTOFXWBISA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,literal,442427-1,en,literal,oleanolic acid,literal,10.1021/NP1008202,literal,508-02-1,literal,CHEMBL168
