,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q17586813,uri,http://www.wikidata.org/entity/Q121802,literal,Picramnia latifolia,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,83-46-5,literal,813902-1,en,literal,beta-sitosterol,literal,10.1021/NP030479J.S001,,
1,uri,http://www.wikidata.org/entity/Q17586802,uri,http://www.wikidata.org/entity/Q105185763,literal,Picramnia teapensis,literal,NTZOIPBIYCQPFA-HLIGNKPGSA-N,literal,O=C(OC1OC(C(O)C(O)C1O)C2C=3C=C(O)C=C(O)C3C(=O)C4=C(OC5OC(CO)C(O)C(O)C5O)C=C(C=C42)C)C=6C=CC=CC6,,,literal,813938-1,en,literal,"[(2S,3R,4R,5R,6S)-6-[(9S)-2,4-dihydroxy-7-methyl-10-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-9H-anthracen-9-yl]-3,4,5-trihydroxyoxan-2-yl] benzoate",literal,10.1016/S0031-9422(00)00323-X,,
2,uri,http://www.wikidata.org/entity/Q17586802,uri,http://www.wikidata.org/entity/Q104977547,literal,Picramnia teapensis,literal,DEVGXIYJHCQNAZ-YJUCRQDESA-N,literal,O=C(OC1OC(OC2(O)C=3C=C(O)C=C(O)C3C(=O)C4=C(O)C=C(C=C42)C)C(O)C(O)C1O)C=5C=CC=CC5,,,literal,813938-1,en,literal,"[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-[(9S)-2,4,5,9-tetrahydroxy-7-methyl-10-oxoanthracen-9-yl]oxyoxan-2-yl] benzoate",literal,10.1016/S0031-9422(99)00023-0,,
3,uri,http://www.wikidata.org/entity/Q17586802,uri,http://www.wikidata.org/entity/Q105141931,literal,Picramnia teapensis,literal,KJRJUXVMCQKUFG-QZZDAYASSA-N,literal,O=C(OC1OC(C(O)C(O)C1O)C2C=3C=C(O)C=C(O)C3C(=O)C4=C(O)C=C(C=C42)C)C=5C=CC=CC5,,,literal,813938-1,en,literal,"[(2R,3S,4S,5R,6R)-3,4,5-trihydroxy-6-[(9S)-2,4,5-trihydroxy-7-methyl-10-oxo-9H-anthracen-9-yl]oxan-2-yl] benzoate",literal,10.1016/S0031-9422(00)00323-X,,
4,uri,http://www.wikidata.org/entity/Q17586804,uri,http://www.wikidata.org/entity/Q27106464,literal,Picramnia sellowii,literal,YKOPWPOFWMYZJZ-PRIAQAIDSA-N,literal,CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C)O)C)C(=O)O)C,literal,510-30-5,literal,301399-2,en,literal,echinocystic acid,literal,10.1016/S0305-1978(00)00054-5,literal,CHEMBL230128
5,uri,http://www.wikidata.org/entity/Q17586802,uri,http://www.wikidata.org/entity/Q104986604,literal,Picramnia teapensis,literal,DPNMTGCWLLQQIW-JRQWNXCRSA-N,literal,O=C(OC1OC(C(O)C(O)C1O)C2(O)C=3C=C(O)C=C(O)C3C(=O)C4=C(O)C=C(C=C42)C)C=5C=CC=CC5,,,literal,813938-1,en,literal,Mayoside,literal,10.1016/S0031-9422(00)00323-X,,
6,uri,http://www.wikidata.org/entity/Q17586816,uri,http://www.wikidata.org/entity/Q104986604,literal,Picramnia hirsuta,literal,DPNMTGCWLLQQIW-JRQWNXCRSA-N,literal,O=C(OC1OC(C(O)C(O)C1O)C2(O)C=3C=C(O)C=C(O)C3C(=O)C4=C(O)C=C(C=C42)C)C=5C=CC=CC5,,,literal,282808-2,en,literal,Mayoside,literal,10.1016/0031-9422(96)00160-4,,
7,uri,http://www.wikidata.org/entity/Q17586855,uri,http://www.wikidata.org/entity/Q104986604,literal,Picramnia antidesma,literal,DPNMTGCWLLQQIW-JRQWNXCRSA-N,literal,O=C(OC1OC(C(O)C(O)C1O)C2(O)C=3C=C(O)C=C(O)C3C(=O)C4=C(O)C=C(C=C42)C)C=5C=CC=CC5,,,literal,813869-1,en,literal,Mayoside,literal,10.1016/S0031-9422(98)00354-9,,
8,uri,http://www.wikidata.org/entity/Q17586855,uri,http://www.wikidata.org/entity/Q104986604,literal,Picramnia antidesma,literal,DPNMTGCWLLQQIW-JRQWNXCRSA-N,literal,O=C(OC1OC(C(O)C(O)C1O)C2(O)C=3C=C(O)C=C(O)C3C(=O)C4=C(O)C=C(C=C42)C)C=5C=CC=CC5,,,literal,813869-1,en,literal,Mayoside,literal,10.1055/S-2002-32562,,
9,uri,http://www.wikidata.org/entity/Q17586816,uri,http://www.wikidata.org/entity/Q15410900,literal,Picramnia hirsuta,literal,NPJICTMALKLTFW-OFUAXYCQSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,literal,474-58-8,literal,282808-2,en,literal,sitogluside,literal,10.1016/S0031-9422(98)00383-5,literal,CHEMBL506678
10,uri,http://www.wikidata.org/entity/Q17586813,uri,http://www.wikidata.org/entity/Q15410900,literal,Picramnia latifolia,literal,NPJICTMALKLTFW-OFUAXYCQSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,literal,474-58-8,literal,813902-1,en,literal,sitogluside,literal,10.1021/NP030479J,literal,CHEMBL506678
