,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q17247561,uri,http://www.wikidata.org/entity/Q72507279,literal,Plakothira parviflora,literal,MQLSOVRLZHTATK-PEYNGXJCSA-N,literal,O=C(O)CC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC,literal,58822-47-2,literal,994892-1,en,literal,Secoxyloganin,literal,10.1016/S0031-9422(98)00744-4,,
1,uri,http://www.wikidata.org/entity/Q17250257,uri,http://www.wikidata.org/entity/Q72507279,literal,Presliophytum arequipensis,literal,MQLSOVRLZHTATK-PEYNGXJCSA-N,literal,O=C(O)CC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC,literal,58822-47-2,literal,317851-2,en,literal,Secoxyloganin,literal,10.1016/S0031-9422(98)00744-4,,
2,uri,http://www.wikidata.org/entity/Q17250368,uri,http://www.wikidata.org/entity/Q72507279,literal,Presliophytum heucherifolia,literal,MQLSOVRLZHTATK-PEYNGXJCSA-N,literal,O=C(O)CC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC,literal,58822-47-2,literal,1142253-2,en,literal,Secoxyloganin,literal,10.1016/S0031-9422(98)00744-4,,
3,uri,http://www.wikidata.org/entity/Q15319092,uri,http://www.wikidata.org/entity/Q72507279,literal,Caiophora chuquitensis,literal,MQLSOVRLZHTATK-PEYNGXJCSA-N,literal,O=C(O)CC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC,literal,58822-47-2,literal,40160-2,en,literal,Secoxyloganin,literal,10.1016/S0031-9422(98)00744-4,,
4,uri,http://www.wikidata.org/entity/Q15319292,uri,http://www.wikidata.org/entity/Q72507279,literal,Caiophora coronata,literal,MQLSOVRLZHTATK-PEYNGXJCSA-N,literal,O=C(O)CC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC,literal,58822-47-2,literal,545041-1,en,literal,Secoxyloganin,literal,10.1016/S0031-9422(98)00744-4,,
5,uri,http://www.wikidata.org/entity/Q15319215,uri,http://www.wikidata.org/entity/Q72507279,literal,Loasa insons,literal,MQLSOVRLZHTATK-PEYNGXJCSA-N,literal,O=C(O)CC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC,literal,58822-47-2,literal,141972-2,en,literal,Secoxyloganin,literal,10.1016/S0031-9422(98)00744-4,,
6,uri,http://www.wikidata.org/entity/Q15319855,uri,http://www.wikidata.org/entity/Q72507279,literal,Loasa heterophylla,literal,MQLSOVRLZHTATK-PEYNGXJCSA-N,literal,O=C(O)CC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC,literal,58822-47-2,literal,545232-1,en,literal,Secoxyloganin,literal,10.1016/S0031-9422(98)00744-4,,
7,uri,http://www.wikidata.org/entity/Q15319894,uri,http://www.wikidata.org/entity/Q72507279,literal,Loasa tricolor,literal,MQLSOVRLZHTATK-PEYNGXJCSA-N,literal,O=C(O)CC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC,literal,58822-47-2,literal,142034-2,en,literal,Secoxyloganin,literal,10.1016/0305-1978(91)90041-W,,
8,uri,http://www.wikidata.org/entity/Q15319894,uri,http://www.wikidata.org/entity/Q72507279,literal,Loasa tricolor,literal,MQLSOVRLZHTATK-PEYNGXJCSA-N,literal,O=C(O)CC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC,literal,58822-47-2,literal,142034-2,en,literal,Secoxyloganin,literal,10.1016/S0031-9422(98)00744-4,,
9,uri,http://www.wikidata.org/entity/Q15319962,uri,http://www.wikidata.org/entity/Q72507279,literal,Loasa triloba,literal,MQLSOVRLZHTATK-PEYNGXJCSA-N,literal,O=C(O)CC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC,literal,58822-47-2,literal,545339-1,en,literal,Secoxyloganin,literal,10.1016/S0031-9422(98)00744-4,,
10,uri,http://www.wikidata.org/entity/Q15319986,uri,http://www.wikidata.org/entity/Q72507279,literal,Loasa acanthifolia,literal,MQLSOVRLZHTATK-PEYNGXJCSA-N,literal,O=C(O)CC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC,literal,58822-47-2,literal,545156-1,en,literal,Secoxyloganin,literal,10.1016/S0031-9422(98)00744-4,,
11,uri,http://www.wikidata.org/entity/Q15320008,uri,http://www.wikidata.org/entity/Q72507279,literal,Loasa nitida,literal,MQLSOVRLZHTATK-PEYNGXJCSA-N,literal,O=C(O)CC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC,literal,58822-47-2,literal,545275-1,en,literal,Secoxyloganin,literal,10.1016/S0031-9422(98)00744-4,,
12,uri,http://www.wikidata.org/entity/Q15320028,uri,http://www.wikidata.org/entity/Q72507279,literal,Loasa illapelina,literal,MQLSOVRLZHTATK-PEYNGXJCSA-N,literal,O=C(O)CC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC,literal,58822-47-2,literal,141966-2,en,literal,Secoxyloganin,literal,10.1016/S0031-9422(98)00744-4,,
13,uri,http://www.wikidata.org/entity/Q15337532,uri,http://www.wikidata.org/entity/Q72507279,literal,Nasa weberbaueri,literal,MQLSOVRLZHTATK-PEYNGXJCSA-N,literal,O=C(O)CC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC,literal,58822-47-2,literal,1025162-2,en,literal,Secoxyloganin,literal,10.1016/S0031-9422(98)00744-4,,
