,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q15453107,uri,http://www.wikidata.org/entity/Q27105860,literal,Galium macedonicum,literal,IBIPGYWNOBGEMH-DILZHRMZSA-N,literal,CC(=O)OCC1=CC2C3C1C(OC=C3C(=O)O2)OC4C(C(C(C(O4)CO)O)O)O,literal,934157-1,en,literal,asperuloside,literal,10.1081/JLC-100101486,literal,14259-45-1,literal,CHEMBL461910
1,uri,http://www.wikidata.org/entity/Q15453107,uri,http://www.wikidata.org/entity/Q27105860,literal,Galium macedonicum,literal,IBIPGYWNOBGEMH-DILZHRMZSA-N,literal,CC(=O)OCC1=CC2C3C1C(OC=C3C(=O)O2)OC4C(C(C(C(O4)CO)O)O)O,literal,934157-1,en,literal,asperuloside,literal,10.1515/ZNC-1996-5-604,literal,14259-45-1,literal,CHEMBL461910
2,uri,http://www.wikidata.org/entity/Q15453382,uri,http://www.wikidata.org/entity/Q104916276,literal,Galium rhodopeum,literal,APGVKQBABWXTCS-CDRAZSRTSA-N,literal,O=C(O)C1C(O)CC2C(=COC(OC3OC(CO)C(O)C(O)C3O)C21)C(=O)OC,literal,750533-1,en,literal,7beta-Hydroxy-11-methylforsythide,literal,10.1016/0031-9422(96)00328-7,,,,
3,uri,http://www.wikidata.org/entity/Q15453382,uri,http://www.wikidata.org/entity/Q27105860,literal,Galium rhodopeum,literal,IBIPGYWNOBGEMH-DILZHRMZSA-N,literal,CC(=O)OCC1=CC2C3C1C(OC=C3C(=O)O2)OC4C(C(C(C(O4)CO)O)O)O,literal,750533-1,en,literal,asperuloside,literal,10.1515/ZNC-1996-5-604,literal,14259-45-1,literal,CHEMBL461910
4,uri,http://www.wikidata.org/entity/Q15453382,uri,http://www.wikidata.org/entity/Q27105860,literal,Galium rhodopeum,literal,IBIPGYWNOBGEMH-DILZHRMZSA-N,literal,CC(=O)OCC1=CC2C3C1C(OC=C3C(=O)O2)OC4C(C(C(C(O4)CO)O)O)O,literal,750533-1,en,literal,asperuloside,literal,10.1016/0031-9422(96)00328-7,literal,14259-45-1,literal,CHEMBL461910
5,uri,http://www.wikidata.org/entity/Q15453131,uri,http://www.wikidata.org/entity/Q105119938,literal,Galium sinaicum,literal,ITAONBMWWQRIIV-HTRBZNBPSA-N,literal,O=C1C=2C=CC=CC2C(=O)C3=C(OC)C(O)=C(OC4OC(CO)C(O)C(O)C4O)C=C13,literal,750646-1,en,literal,1-O-Methylanthragallol 3-glucoside,literal,10.1016/0031-9422(96)00080-5,,,,
6,uri,http://www.wikidata.org/entity/Q15453131,uri,http://www.wikidata.org/entity/Q105283592,literal,Galium sinaicum,literal,VCBJYSBGFCZMKY-UHFFFAOYSA-N,literal,O=C1C2=CC(OC)=CC=C2C(=O)C3=C(O)C(=C(O)C=C13)COCC,literal,750646-1,en,literal,"2-(Ethoxymethyl)-1,3-dihydroxy-6-methoxyanthracene-9,10-dione",literal,10.1016/0031-9422(95)00145-W,,,,
7,uri,http://www.wikidata.org/entity/Q15453131,uri,http://www.wikidata.org/entity/Q27103832,literal,Galium sinaicum,literal,JXHLSZPLSSDYCF-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1O)C(=O)C3=CC=CC=C3C2=O)O,literal,750646-1,en,literal,"1,4-dihydroxy-2-methylanthraquinone",literal,10.1016/0031-9422(95)00145-W,literal,2589-39-1,,
8,uri,http://www.wikidata.org/entity/Q15452824,uri,http://www.wikidata.org/entity/Q104399459,literal,Galium mirum,literal,DGDWCRWJRNMRKX-DILZHRMZSA-N,literal,O=C(O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C(=CC(O)C13)COC(=O)C,literal,750246-1,en,literal,asperulosidic acid,literal,10.1515/ZNC-1996-5-604,literal,25368-11-0,,
9,uri,http://www.wikidata.org/entity/Q15453107,uri,http://www.wikidata.org/entity/Q104399459,literal,Galium macedonicum,literal,DGDWCRWJRNMRKX-DILZHRMZSA-N,literal,O=C(O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C(=CC(O)C13)COC(=O)C,literal,934157-1,en,literal,asperulosidic acid,literal,10.1081/JLC-100101486,literal,25368-11-0,,
10,uri,http://www.wikidata.org/entity/Q15453107,uri,http://www.wikidata.org/entity/Q104399459,literal,Galium macedonicum,literal,DGDWCRWJRNMRKX-DILZHRMZSA-N,literal,O=C(O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C(=CC(O)C13)COC(=O)C,literal,934157-1,en,literal,asperulosidic acid,literal,10.1515/ZNC-1996-5-604,literal,25368-11-0,,
