,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q10917475,uri,http://www.wikidata.org/entity/Q104992911,literal,Lysionotus pauciflorus,literal,FBSKJMQYURKNSU-SHHXCPTCSA-N,literal,O=C(OC1C(OC(OCCC2=CC=C(O)C(O)=C2)C(O)C1OC3OC(C)C(O)C(O)C3O)CO)C=CC4=CC=C(O)C(O)=C4,literal,381745-1,en,literal,"[(2R,3R,4R,5R,6R)-6-[2-(3,4-dihydroxyphenyl)ethoxy]-5-hydroxy-2-(hydroxymethyl)-4-[(2S,3R,4S,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",literal,10.1016/S0031-9422(97)01129-1,,,,
1,uri,http://www.wikidata.org/entity/Q17683321,uri,http://www.wikidata.org/entity/Q105213728,literal,Didymocarpus albicalyx,literal,PRIRJQXOMUVDQT-UHFFFAOYSA-N,literal,O=C(OC=1C(=CC(O)=C2C(=O)C=3C(O)=CC(O)=CC3C(=O)C12)C)C=4C=CC=CC4,literal,380310-1,en,literal,"1,6,8-Trihydroxy-3-methyl-4-(benzoyloxy)-9,10-anthraquinone",literal,10.1248/CPB.47.1404,,,,
2,uri,http://www.wikidata.org/entity/Q55938099,uri,http://www.wikidata.org/entity/Q105182002,literal,Primulina eburnea,literal,NMWOPEGXVGPYLC-ZCFIWIBFSA-N,literal,O=C1C=2OC(C)C(C2C(=O)C3=CC(O)=C(OC)C(O)=C13)(C)C,literal,77113174-1,en,literal,"(R)-7-methoxy-6,8-dihydroxy-alpha-dunnione",literal,10.1021/NP049632F,,,,
3,uri,http://www.wikidata.org/entity/Q15445220,uri,http://www.wikidata.org/entity/Q105324047,literal,Streptocarpus dunnii,literal,XAPITIDJHKPXLY-ZETCQYMHSA-N,literal,O=C1C(=O)C2=C(OC(C)C2(C)C)C=3C=CC=C(O)C13,literal,382903-1,en,literal,"(2S)-6-hydroxy-2,3,3-trimethyl-2H-benzo[g][1]benzofuran-4,5-dione",literal,10.1248/CPB.30.2265,,,,
4,uri,http://www.wikidata.org/entity/Q55938099,uri,http://www.wikidata.org/entity/Q105280148,literal,Primulina eburnea,literal,UVWMPNRHULNSJS-ZCFIWIBFSA-N,literal,O=C1C=2OC(C)C(C2C(=O)C3=CC=C(O)C(O)=C13)(C)C,literal,77113174-1,en,literal,"(2R)-7,8-dihydroxy-2,3,3-trimethyl-2H-benzo[f][1]benzofuran-4,9-dione",literal,10.1021/NP049632F,,,,
5,uri,http://www.wikidata.org/entity/Q55938099,uri,http://www.wikidata.org/entity/Q105172595,literal,Primulina eburnea,literal,MUOKKIBJXZIBHO-UHFFFAOYSA-N,literal,O=C1C2=CC=C(O)C=C2C(=O)C3=C(O)C(=CC=C13)CO,literal,77113174-1,en,literal,"1,7-Dihydroxy-2-hydroxymethylanthraquinone",literal,10.1021/NP049632F,,,,
6,uri,http://www.wikidata.org/entity/Q15498465,uri,http://www.wikidata.org/entity/Q105284001,literal,Boea hygroscopica,literal,VCWMRQDBPZKXKG-SPBUTQSFSA-N,literal,OCC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O,literal,378361-1,en,literal,Isogalactinol,literal,10.1016/S0031-9422(99)00031-X,,,,
7,uri,http://www.wikidata.org/entity/Q15498500,uri,http://www.wikidata.org/entity/Q111242129,literal,Didymocarpus pedicellatus,literal,QGGAXATWQFVKGK-GFCCVEGCSA-N,literal,O=C1C2=C(O)C(OC)=C(OC)C(OC)=C2OC(C=3C=CC=CC3)C1,literal,380518-1,en,literal,"(2R)-5-hydroxy-6,7,8-trimethoxy-2-phenyl-2,3-dihydrochromen-4-one",literal,10.1016/S0031-9422(00)98577-7,,,,
8,uri,http://www.wikidata.org/entity/Q55938099,uri,http://www.wikidata.org/entity/Q105218095,literal,Primulina eburnea,literal,QBYMXIKOVUNSHE-UHFFFAOYSA-N,literal,O=C1C2=CC=C(O)C(O)=C2C(=O)C3=CC=C(C=C13)C,literal,77113174-1,en,literal,"1,2-dihydroxy-6-methylanthracene-9,10-dione",literal,10.1021/NP049632F,,,,
9,uri,http://www.wikidata.org/entity/Q15445220,uri,http://www.wikidata.org/entity/Q105280449,literal,Streptocarpus dunnii,literal,UWMHCNAQHOJVCD-UHFFFAOYSA-N,literal,O=C1C2=CC=C(O)C=C2C(=O)C3=C(O)C(=CC=C13)C,literal,382903-1,en,literal,"1,7-dihydroxy-2-methylanthracene-9,10-dione",literal,10.1021/NP100358A,,,,
