,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q11090620,uri,http://www.wikidata.org/entity/Q76306548,literal,Huperzia bucahwangensis,literal,YYWGABLTRMRUIT-HWWQOWPSSA-N,literal,OC=1N=C2C(=CC1)C34NCCCC4C(C=C(C)C3)C2,literal,103548-82-9,literal,17502840-1,en,literal,huperzine B,literal,10.1016/S0305-1978(98)00022-2,,
1,uri,http://www.wikidata.org/entity/Q15239971,uri,http://www.wikidata.org/entity/Q76306548,literal,Huperzia crispata,literal,YYWGABLTRMRUIT-HWWQOWPSSA-N,literal,OC=1N=C2C(=CC1)C34NCCCC4C(C=C(C)C3)C2,literal,103548-82-9,literal,17512170-1,en,literal,huperzine B,literal,10.1016/S0305-1978(98)00022-2,,
2,uri,http://www.wikidata.org/entity/Q10872413,uri,http://www.wikidata.org/entity/Q76306548,literal,Huperzia chinensis,literal,YYWGABLTRMRUIT-HWWQOWPSSA-N,literal,OC=1N=C2C(=CC1)C34NCCCC4C(C=C(C)C3)C2,literal,103548-82-9,literal,17512160-1,en,literal,huperzine B,literal,10.1016/S0305-1978(98)00022-2,,
3,uri,http://www.wikidata.org/entity/Q15247212,uri,http://www.wikidata.org/entity/Q76306548,literal,Huperzia quasipolytrichoides,literal,YYWGABLTRMRUIT-HWWQOWPSSA-N,literal,OC=1N=C2C(=CC1)C34NCCCC4C(C=C(C)C3)C2,literal,103548-82-9,literal,17512270-1,en,literal,huperzine B,literal,10.1016/S0305-1978(98)00022-2,,
4,uri,http://www.wikidata.org/entity/Q10907714,uri,http://www.wikidata.org/entity/Q76306548,literal,Huperzia nanchuanensis,literal,YYWGABLTRMRUIT-HWWQOWPSSA-N,literal,OC=1N=C2C(=CC1)C34NCCCC4C(C=C(C)C3)C2,literal,103548-82-9,literal,17512240-1,en,literal,huperzine B,literal,10.1016/S0305-1978(98)00022-2,,
5,uri,http://www.wikidata.org/entity/Q11090620,uri,http://www.wikidata.org/entity/Q104392734,literal,Huperzia bucahwangensis,literal,ZRJBHWIHUMBLCN-HNWKQCISSA-N,literal,OC=1N=C2C(=CC1)C3(N)C(=CC)C(C=C(C)C3)C2,,,literal,17502840-1,en,literal,"(1R,9S,13Z)-1-amino-13-ethylidene-11-methyl-6-azatricyclo[7.3.1.02,7]trideca-2(7),3,10-trien-5-one",literal,10.1016/S0305-1978(98)00022-2,,
6,uri,http://www.wikidata.org/entity/Q10895814,uri,http://www.wikidata.org/entity/Q104974627,literal,Huperzia liangshanica,literal,DBMXKPOCXQNWOQ-WALBABNVSA-N,literal,O=C1CC2CC(C)CC34N(CCCC13)CCCC24O,,,literal,17512220-1,en,literal,"(1S,2S,10S,13S,15R)-2-hydroxy-15-methyl-6-azatetracyclo[8.6.0.0¹,⁶.0²,¹³]hexadecan-11-one",literal,10.1016/S0305-1978(98)00022-2,,
7,uri,http://www.wikidata.org/entity/Q15236064,uri,http://www.wikidata.org/entity/Q105338438,literal,Huperzia delavayi,literal,XPIVPCYGYLMOCY-LHXUHSBRSA-N,literal,O=C1CC2C(O)C(C)CC(O)C32CCCN4CCCC143,,,literal,17512190-1,en,literal,"(1R,5R,8S)-5,8-dihydroxy-6-methyl-13-azatetracyclo[7.7.0.01,13.04,9]hexadecan-2-one",literal,10.1016/S0305-1978(98)00022-2,,
8,uri,http://www.wikidata.org/entity/Q15236330,uri,http://www.wikidata.org/entity/Q105338438,literal,Huperzia tibetica,literal,XPIVPCYGYLMOCY-LHXUHSBRSA-N,literal,O=C1CC2C(O)C(C)CC(O)C32CCCN4CCCC143,,,literal,17512300-1,en,literal,"(1R,5R,8S)-5,8-dihydroxy-6-methyl-13-azatetracyclo[7.7.0.01,13.04,9]hexadecan-2-one",literal,10.1016/S0305-1978(98)00022-2,,
9,uri,http://www.wikidata.org/entity/Q15236330,uri,http://www.wikidata.org/entity/Q27166443,literal,Huperzia tibetica,literal,ZRJBHWIHUMBLCN-ZUZCIYMTSA-N,literal,CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3,,,literal,17512300-1,en,literal,LSM-5567,literal,10.1016/S0305-1978(98)00022-2,,
