,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q15248836,uri,http://www.wikidata.org/entity/Q63409374,literal,Tetracera asiatica,literal,KZJWDPNRJALLNS-UHFFFAOYSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCC(CC)C(C)C)C2(C)CC1,literal,317356-1,en,literal,"17-(5-ethyl-6-methylheptan-2-yl)-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1080/10286020600782454,,,,
1,uri,http://www.wikidata.org/entity/Q17398421,uri,http://www.wikidata.org/entity/Q27121535,literal,Doliocarpus dentatus,literal,KOWMJRJXZMEZLD-WRMVBYCNSA-N,literal,COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)O)OC,literal,82916-2,en,literal,(-)-syringaresinol,literal,10.1002/(SICI)1099-1573(199602)10:1<1::AID-PTR757>3.0.CO;2-A,literal,6216-81-5,literal,CHEMBL402653
2,uri,http://www.wikidata.org/entity/Q48334,uri,http://www.wikidata.org/entity/Q105170306,literal,Dillenia indica,literal,MQVRGDZCYDEQML-UHFFFAOYSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(OC)=CC4,literal,316684-1,en,literal,4-methoxy-kaempferol-3-O-hexoside,literal,10.1055/S-0028-1097203,,,,
3,uri,http://www.wikidata.org/entity/Q10960107,uri,http://www.wikidata.org/entity/Q105111868,literal,Dillenia pentagyna,literal,IENBYZPRGWRPLF-LDCKGXQKSA-N,literal,O=C1C=2C(OC3OC(CO)C(O)C(O)C3O)=CC(O)=CC2OC(C4=CC=C(O)C(O)=C4)C1O,literal,316734-1,en,literal,"(2S,3R)-2-(3,4-dihydroxyphenyl)-3,7-dihydroxy-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one",literal,10.1016/S0031-9422(00)82693-X,,,,
4,uri,http://www.wikidata.org/entity/Q17398421,uri,http://www.wikidata.org/entity/Q419726,literal,Doliocarpus dentatus,literal,FVWJYYTZTCVBKE-ROUWMTJPSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,literal,82916-2,en,literal,betulin,literal,10.1002/(SICI)1099-1573(199602)10:1<1::AID-PTR757>3.0.CO;2-A,literal,473-98-3,literal,CHEMBL23236
5,uri,http://www.wikidata.org/entity/Q6377702,uri,http://www.wikidata.org/entity/Q1907191,literal,Dillenia philippinensis,literal,MDZKJHQSJHYOHJ-LLICELPBSA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1)C)C(=O)O)C,literal,316735-1,en,literal,maslinic acid,literal,10.1248/CPB.59.397,literal,4373-41-5,literal,CHEMBL201515
6,uri,http://www.wikidata.org/entity/Q48334,uri,http://www.wikidata.org/entity/Q115784673,literal,Dillenia indica,literal,ZVQAVWAHRUNNPG-WDCZJNDASA-N,literal,OC1OCC(O)C(O)C1,literal,316684-1,en,literal,"(2S,4R,5R)-oxane-2,4,5-triol",literal,10.1080/10942911003592779,,,,
7,uri,http://www.wikidata.org/entity/Q10960107,uri,http://www.wikidata.org/entity/Q105271826,literal,Dillenia pentagyna,literal,UFFWMRKBJCVANC-SYTCHFFSSA-N,literal,O=C(O)C12CCC(C(=C)C)C2C3CCC4C5(C)CCC(OC6OC(C)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CC1,literal,316734-1,en,literal,"(1R,3aS,5aR,5bR,7aR,9S,11aR,11bR,13aR,13bR)-5a,5b,8,8,11a-pentamethyl-1-prop-1-en-2-yl-9-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-3a-carboxylic acid",literal,10.1016/0031-9422(80)85157-0,,,,
8,uri,http://www.wikidata.org/entity/Q15248836,uri,http://www.wikidata.org/entity/Q104253008,literal,Tetracera asiatica,literal,LNOHXHDWGCMVCO-UHFFFAOYSA-N,literal,O=C(O)C1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2OC)C=4C=CC=CC4)C(O)C(O)C1O,literal,317356-1,en,literal,Wogonoside,literal,10.1080/10286020600782454,,,,
9,uri,http://www.wikidata.org/entity/Q15248836,uri,http://www.wikidata.org/entity/Q209685,literal,Tetracera asiatica,literal,QIQXTHQIDYTFRH-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCC(=O)O,literal,317356-1,en,literal,stearic acid,literal,10.1080/10286020600782454,literal,57-11-4,literal,CHEMBL46403
