,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q3281681,uri,http://www.wikidata.org/entity/Q105269210,literal,Cnidoscolus quercifolius,literal,UBBRYIQJGCMDGN-JKSUJKDBSA-N,literal,O=C1C=2C=C(C(OC)=CC2C=C3C(O)CCC(C)(C)C3C1)C,literal,341768-1,en,literal,"(11R,15R)-15-hydroxy-5-methoxy-6,12,12-trimethyltricyclo[9.4.0.03,8]pentadeca-1,3(8),4,6-tetraen-9-one",literal,10.1016/S0040-4020(01)85636-2,,,,
1,uri,http://www.wikidata.org/entity/Q15385669,uri,http://www.wikidata.org/entity/Q909822,literal,Vernicia cordata,literal,TUSDEZXZIZRFGC-XIGLUPEJSA-N,literal,C1C2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O1)O)O)O)O)O)O)O,literal,358197-1,en,literal,corilagin,literal,10.1248/CPB.14.877,literal,23094-69-1,literal,CHEMBL449392
2,uri,http://www.wikidata.org/entity/Q3281681,uri,http://www.wikidata.org/entity/Q105306481,literal,Cnidoscolus quercifolius,literal,WITBYWLNUFDWAE-HNNXBMFYSA-N,literal,O=C1C=2C=C(C(OC)=CC2C=C3C(=O)CCC(C)(C)C3C1)C,literal,341768-1,en,literal,"(8R)-14-methoxy-7,7,13-trimethyltricyclo[9.4.0.03,8]pentadeca-1(11),2,12,14-tetraene-4,10-dione",literal,10.1016/S0040-4020(01)85636-2,,,,
3,uri,http://www.wikidata.org/entity/Q3016642,uri,http://www.wikidata.org/entity/Q104197843,literal,Vernicia montana,literal,TUSDEZXZIZRFGC-UHFFFAOYSA-N,literal,O=C1OCC2OC(OC(=O)C3=CC(O)=C(O)C(O)=C3)C(O)C(OC(=O)C4=CC(O)=C(O)C(O)=C4C=5C(O)=C(O)C(O)=CC15)C2O,literal,358199-1,en,literal,"(6,7,8,11,12,13,22,23-Octahydroxy-3,16-dioxo-2,17,20-trioxatetracyclo[17.3.1.04,9.010,15]tricosa-4,6,8,10,12,14-hexaen-21-yl) 3,4,5-trihydroxybenzoate",literal,10.1016/0031-9422(75)85119-3,literal,23094-69-1,,
4,uri,http://www.wikidata.org/entity/Q3281681,uri,http://www.wikidata.org/entity/Q105272941,literal,Cnidoscolus quercifolius,literal,UHKMNUDOCJNLBQ-ZIFCJYIRSA-N,literal,O=C1C2=CC(=C(OC)C=C2C3OC43CCCC(C)(C)C4C1)C,literal,341768-1,en,literal,"(1R,3S,12R)-6-methoxy-7,13,13-trimethyl-2-oxatetracyclo[10.4.0.01,3.04,9]hexadeca-4(9),5,7-trien-10-one",literal,10.3987/COM-93-6580,,,,
5,uri,http://www.wikidata.org/entity/Q3281681,uri,http://www.wikidata.org/entity/Q105269209,literal,Cnidoscolus quercifolius,literal,UBBRYIQJGCMDGN-HOTGVXAUSA-N,literal,O=C1C=2C=C(C(OC)=CC2C=C3C(O)CCC(C)(C)C3C1)C,literal,341768-1,en,literal,"(11R,15S)-15-hydroxy-5-methoxy-6,12,12-trimethyltricyclo[9.4.0.03,8]pentadeca-1,3(8),4,6-tetraen-9-one",literal,10.1016/S0040-4020(01)85636-2,,,,
6,uri,http://www.wikidata.org/entity/Q2980990,uri,http://www.wikidata.org/entity/Q409366,literal,Cnidoscolus urens,literal,MQYXUWHLBZFQQO-QGTGJCAVSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C,literal,61899-2,en,literal,lupeol,literal,10.1016/S0031-9422(00)94550-3,literal,545-47-1,literal,CHEMBL289191
7,uri,http://www.wikidata.org/entity/Q5137374,uri,http://www.wikidata.org/entity/Q105211098,literal,Cnidoscolus texanus,literal,PLORCKNHUZJPKH-UHFFFAOYSA-N,literal,O=C(OCC1OC(OC2=CC(O)=C3C(=O)CC(OC3=C2)C4=CC=C(O)C=C4)C(O)C(O)C1O)C=CC5=CC=C(O)C=C5,literal,61895-2,en,literal,"[3,4,5-Trihydroxy-6-[[5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-2,3-dihydrochromen-7-yl]oxy]oxan-2-yl]methyl 3-(4-hydroxyphenyl)prop-2-enoate",literal,10.1055/S-2007-990226,,,,
8,uri,http://www.wikidata.org/entity/Q3016642,uri,http://www.wikidata.org/entity/Q909822,literal,Vernicia montana,literal,TUSDEZXZIZRFGC-XIGLUPEJSA-N,literal,C1C2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O1)O)O)O)O)O)O)O,literal,358199-1,en,literal,corilagin,literal,10.1248/CPB.14.877,literal,23094-69-1,literal,CHEMBL449392
9,uri,http://www.wikidata.org/entity/Q5137374,uri,http://www.wikidata.org/entity/Q110197933,literal,Cnidoscolus texanus,literal,DZLOUWYGNATKKZ-UHFFFAOYSA-N,literal,O=C(O)C=CC1=CC=C(OCC)C=C1,literal,61895-2,en,literal,3-(4-ethoxyphenyl)prop-2-enoic acid,literal,10.1055/S-2007-990226,,,,
