,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
12,uri,http://www.wikidata.org/entity/Q5457303,uri,http://www.wikidata.org/entity/Q110185864,literal,Knema pierrei,literal,HCHGFYPZNIAAGT-MOZMCZEASA-N,literal,O=C1OC(C=C1CC(O)CCCCCC(O)CCCCC(O)CC(O)CC(O)C(O)CCCCCCCCCCCC)C,,,literal,585911-1,en,literal,Donhexocin,literal,10.1016/S0031-9422(97)00949-7,,
13,uri,http://www.wikidata.org/entity/Q5457233,uri,http://www.wikidata.org/entity/Q82067019,literal,Knema austrosiamensis,literal,IAXIHKJASWPASP-UHFFFAOYSA-N,literal,C1=CC=C(C=C1)CCCCCCCCC(=O)C2=C(C=CC=C2O)O,literal,63335-23-9,literal,585841-1,en,literal,MALABARICONE A,literal,10.1016/S0031-9422(00)95010-6,,
14,uri,http://www.wikidata.org/entity/Q5457303,uri,http://www.wikidata.org/entity/Q104392136,literal,Knema pierrei,literal,NBVJDUCRUAUMAA-CGWDHHCXSA-N,literal,O=C1OC(C=C1CC(O)CCCCCC(O)CCC(O)C2OC(CC2)C(O)CCCCCCCCCCCCCC)C,,,literal,585911-1,en,literal,Goniothalamicin,literal,10.1021/NP9605448,,
15,uri,http://www.wikidata.org/entity/Q5457303,uri,http://www.wikidata.org/entity/Q105331353,literal,Knema pierrei,literal,XMQFCBWDPMJOOL-YKITZAAKSA-N,literal,O=C1OC(O)(C=C1CC(O)CCCCCC(O)CCCCC(O)C2OC(CC2)C(O)CCCCCCCCCCCC)C,,,literal,585911-1,en,literal,"(5R)-5-hydroxy-5-methyl-3-[(2R,8R,13R)-2,8,13-trihydroxy-13-[(2R,5S)-5-[(1S)-1-hydroxytridecyl]oxolan-2-yl]tridecyl]furan-2-one",literal,10.1016/S0031-9422(97)00116-7,,
16,uri,http://www.wikidata.org/entity/Q15597251,uri,http://www.wikidata.org/entity/Q104167693,literal,Iryanthera grandis,literal,HCEMNFCIOCZDKL-UHFFFAOYSA-N,literal,O=C(OC=1C=C(C=2OC(C)(CCC2C1)CCC(C)CCCC(C(=O)O)CCCC(C)C)C)C,,,literal,130208-2,en,literal,"8-(6-Acetyloxy-2,8-dimethyl-3,4-dihydrochromen-2-yl)-6-methyl-2-(4-methylpentyl)octanoic acid",literal,10.1016/S0031-9422(00)80162-4,,
17,uri,http://www.wikidata.org/entity/Q5399647,uri,http://www.wikidata.org/entity/Q105012221,literal,Knema furfuracea,literal,GMXMKSFJQLFOSO-IIBDXVJDSA-N,literal,OC1=CC=C(C=C1OC)C2OC(C3=CC=C(O)C(OC)=C3)C(C)C2C,,,literal,585857-1,en,literal,"4-[(2R,3R,4R,5R)-5-(4-hydroxy-3-methoxyphenyl)-3,4-dimethyloxolan-2-yl]-2-methoxyphenol",literal,10.1016/J.FITOTE.2009.05.005,,
18,uri,http://www.wikidata.org/entity/Q15597060,uri,http://www.wikidata.org/entity/Q105350170,literal,Knema elegans,literal,YLKVIMNNMLKUGJ-BQYQJAHWSA-N,literal,OC1=CC=CC(=C1)CCCCCCCC=CCCCCCC,,,literal,585854-1,en,literal,(15:1)-cardanol,literal,10.1021/NP50012A005,,
19,uri,http://www.wikidata.org/entity/Q5399647,uri,http://www.wikidata.org/entity/Q105178450,literal,Knema furfuracea,literal,NFGDVNMPDQMDIY-FTYUIRDYSA-N,literal,O=C1OC(O)(C=C1CC(O)CCCCCCCCCCC(O)C2OC(CC2)C(O)CCCCCCCCCCCC)C,,,literal,585857-1,en,literal,"(5R)-3-[(2R,13R)-2,13-dihydroxy-13-[(2R,5R)-5-[(1R)-1-hydroxytridecyl]oxolan-2-yl]tridecyl]-5-hydroxy-5-methylfuran-2-one",literal,10.1021/NP9605448,,
20,uri,http://www.wikidata.org/entity/Q15597068,uri,http://www.wikidata.org/entity/Q76423618,literal,Iryanthera elliptica,literal,GJBQOEWAEONRFS-AWEZNQCLSA-N,literal,OC1=CC=C2C(OC(C3=CC=C(O)C(OC)=C3)CC2)=C1,,,literal,130205-2,en,literal,"7,4'-Dihydroxy-3'-methoxyflavan",literal,10.1016/0031-9422(80)83200-6,,
21,uri,http://www.wikidata.org/entity/Q15597068,uri,http://www.wikidata.org/entity/Q104968462,literal,Iryanthera elliptica,literal,CRCRYZRLFQWUDJ-UHFFFAOYSA-N,literal,O=C1OC(=C)C(O)=C1CCCCCCCCCCCCCC2=CC=C3OCOC3=C2,,,literal,130205-2,en,literal,"3-[13-(1,3-Benzodioxol-5-yl)tridecyl]-4-hydroxy-5-methylidenefuran-2-one",literal,10.1016/0031-9422(80)83200-6,,
22,uri,http://www.wikidata.org/entity/Q15597251,uri,http://www.wikidata.org/entity/Q104951361,literal,Iryanthera grandis,literal,CAHNZEPESFYOFB-HBKYZHKXSA-N,literal,O=C(OC=1C=C2C(OC(=O)C2)=C(C1)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C,,,literal,130208-2,en,literal,"2-oxo-7-[(3E,7E,11E)-4,8,12,16-tetramethylheptadeca-3,7,11,15-tetraen-1-yl]-3H-1-benzofuran-5-yl acetate",literal,10.1016/S0031-9422(00)80162-4,,
23,uri,http://www.wikidata.org/entity/Q5399647,uri,http://www.wikidata.org/entity/Q105150876,literal,Knema furfuracea,literal,LEXYVOQPVWJBKE-BUXKBTBVSA-N,literal,OC1=CC=C(C=C1)C2C=3C=C(O)C(OC)=CC3C=C(C)C2C,,,literal,585857-1,en,literal,"(7R,8S)-8-(4-hydroxyphenyl)-3-methoxy-6,7-dimethyl-7,8-dihydronaphthalen-2-ol",literal,10.1016/0031-9422(90)85052-H,,
24,uri,http://www.wikidata.org/entity/Q15597251,uri,http://www.wikidata.org/entity/Q104171285,literal,Iryanthera grandis,literal,LSPZGEMJFARJSN-UHFFFAOYSA-N,literal,O=C(OC=1C=C(C=2OC(C)(CCC=C(C)CCC=C(C)CCC=C(C)C)CCC2C1)C)C,,,literal,130208-2,en,literal,"[2,8-Dimethyl-2-(4,8,12-trimethyltrideca-3,7,11-trienyl)-3,4-dihydrochromen-6-yl] acetate",literal,10.1016/S0031-9422(00)80162-4,,
25,uri,http://www.wikidata.org/entity/Q5457303,uri,http://www.wikidata.org/entity/Q105178451,literal,Knema pierrei,literal,NFGDVNMPDQMDIY-SXNRFVDCSA-N,literal,O=C1OC(O)(C=C1CC(O)CCCCCCCCCCC(O)C2OC(CC2)C(O)CCCCCCCCCCCC)C,,,literal,585911-1,en,literal,donnaienin A,literal,10.1021/NP9605448,,
26,uri,http://www.wikidata.org/entity/Q5457233,uri,http://www.wikidata.org/entity/Q76423618,literal,Knema austrosiamensis,literal,GJBQOEWAEONRFS-AWEZNQCLSA-N,literal,OC1=CC=C2C(OC(C3=CC=C(O)C(OC)=C3)CC2)=C1,,,literal,585841-1,en,literal,"7,4'-Dihydroxy-3'-methoxyflavan",literal,10.1016/S0031-9422(00)95010-6,,
27,uri,http://www.wikidata.org/entity/Q5399647,uri,http://www.wikidata.org/entity/Q2058866,literal,Knema furfuracea,literal,XNODZYPOIPVPRF-CGWDHHCXSA-N,literal,CCCCCCCCCCCCC(C1CCC(O1)C(CCCCC(CCCCCC(CC2=CC(OC2=O)C)O)O)O)O,literal,111035-65-5,literal,585857-1,en,literal,annonacin,literal,10.1021/NP9605448,literal,CHEMBL67945
28,uri,http://www.wikidata.org/entity/Q5399647,uri,http://www.wikidata.org/entity/Q105198104,literal,Knema furfuracea,literal,OROKBQHVNUEULK-UHFFFAOYSA-N,literal,O=C1OC(=CC=2C=CC=C(O)C12)CCCCCCCCCCCCC=3C=CC=CC3,,,literal,585857-1,en,literal,8-hydroxy-3-(12-phenyldodecyl)isochromen-1-one,literal,10.1016/0031-9422(90)85052-H,,
29,uri,http://www.wikidata.org/entity/Q5457233,uri,http://www.wikidata.org/entity/Q104394002,literal,Knema austrosiamensis,literal,PEYUIKBAABKQKQ-WZBLMQSHSA-N,literal,O1C2=CC=C(C=C2OC1)C3OCC4C(OCC34)C5=CC=C6OCOC6=C5,literal,133-05-1,literal,585841-1,en,literal,Episesamin,literal,10.1016/S0031-9422(00)95010-6,,
30,uri,http://www.wikidata.org/entity/Q5457303,uri,http://www.wikidata.org/entity/Q2058866,literal,Knema pierrei,literal,XNODZYPOIPVPRF-CGWDHHCXSA-N,literal,CCCCCCCCCCCCC(C1CCC(O1)C(CCCCC(CCCCCC(CC2=CC(OC2=O)C)O)O)O)O,literal,111035-65-5,literal,585911-1,en,literal,annonacin,literal,10.1021/NP9605448,literal,CHEMBL67945
31,uri,http://www.wikidata.org/entity/Q5399647,uri,http://www.wikidata.org/entity/Q57617619,literal,Knema furfuracea,literal,DGQPZGGOYKKJLX-UHFFFAOYSA-N,literal,CCCCCCCCCCCCC(C1CCC(O1)C(CCCCC(CCCCCC2CC(C(=O)O2)CC(=O)C)O)O)O,literal,170900-30-8,literal,585857-1,en,literal,Isoannonacin,literal,10.1021/NP9605448,,
32,uri,http://www.wikidata.org/entity/Q5399647,uri,http://www.wikidata.org/entity/Q105150186,literal,Knema furfuracea,literal,LDEDPGQFKSIXFH-XLMYPURYSA-N,literal,O=C1OC(O)(C=C1CC(O)CCCCCC2OC(CC2)C(O)CCC(O)C(O)CCCCCCCCCCCCCC)C,,,literal,585857-1,en,literal,"(5S)-5-hydroxy-3-[(2R)-2-hydroxy-7-[(2R,5S)-5-[(1S,4S,5S)-1,4,5-trihydroxynonadecyl]oxolan-2-yl]heptyl]-5-methylfuran-2-one",literal,10.1021/NP9605448,,
33,uri,http://www.wikidata.org/entity/Q15597068,uri,http://www.wikidata.org/entity/Q105193224,literal,Iryanthera elliptica,literal,OJQQUUXGNPFNEZ-UHFFFAOYSA-N,literal,O=C1C=CC2(C=C1OC)C3=CC(O)=C(O)C(OC)=C3CCC2,,,literal,130205-2,en,literal,Spiroelliptin,literal,10.1016/S0031-9422(00)94227-4,,
34,uri,http://www.wikidata.org/entity/Q15597068,uri,http://www.wikidata.org/entity/Q105193224,literal,Iryanthera elliptica,literal,OJQQUUXGNPFNEZ-UHFFFAOYSA-N,literal,O=C1C=CC2(C=C1OC)C3=CC(O)=C(O)C(OC)=C3CCC2,,,literal,130205-2,en,literal,Spiroelliptin,literal,10.1016/S0031-9422(00)80627-5,,
35,uri,http://www.wikidata.org/entity/Q15597060,uri,http://www.wikidata.org/entity/Q27896120,literal,Knema elegans,literal,JOLVYUIAMRUBRK-UTOQUPLUSA-N,literal,C=CCC=CCC=CCCCCCCCC1=CC(=CC=C1)O,literal,79353-39-2,literal,585854-1,en,literal,cardanol triene,literal,10.1021/NP50012A005,literal,CHEMBL470680
36,uri,http://www.wikidata.org/entity/Q5457233,uri,http://www.wikidata.org/entity/Q105272604,literal,Knema austrosiamensis,literal,UGWAIUADKLHWOS-UHFFFAOYSA-N,literal,O=C(C=1C(O)=CC=CC1O)CCCCCCCCCCCCC,,,literal,585841-1,en,literal,"1-(2,6-dihydroxyphenyl)tetradecan-1-one",literal,10.1016/S0031-9422(00)95010-6,,
37,uri,http://www.wikidata.org/entity/Q5399647,uri,http://www.wikidata.org/entity/Q105015734,literal,Knema furfuracea,literal,GRCNFEURKCEQGN-FXBHKIKWSA-N,literal,O=C1OC(C=C1CC(O)CCCCCC(O)CCCCC(O)C(O)CCCCCCCCCCCCCCCC)C,,,literal,585857-1,en,literal,"(2S)-2-methyl-4-[(2R,8R,13R,14S)-2,8,13,14-tetrahydroxytriacontyl]-2H-furan-5-one",literal,10.1016/S0031-9422(97)00949-7,,
38,uri,http://www.wikidata.org/entity/Q5457303,uri,http://www.wikidata.org/entity/Q105178450,literal,Knema pierrei,literal,NFGDVNMPDQMDIY-FTYUIRDYSA-N,literal,O=C1OC(O)(C=C1CC(O)CCCCCCCCCCC(O)C2OC(CC2)C(O)CCCCCCCCCCCC)C,,,literal,585911-1,en,literal,"(5R)-3-[(2R,13R)-2,13-dihydroxy-13-[(2R,5R)-5-[(1R)-1-hydroxytridecyl]oxolan-2-yl]tridecyl]-5-hydroxy-5-methylfuran-2-one",literal,10.1021/NP9605448,,
39,uri,http://www.wikidata.org/entity/Q15597251,uri,http://www.wikidata.org/entity/Q103817194,literal,Iryanthera grandis,literal,CAHNZEPESFYOFB-UHFFFAOYSA-N,literal,O=C(OC=1C=C2C(OC(=O)C2)=C(C1)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C,,,literal,130208-2,en,literal,"[2-oxo-7-(4,8,12,16-tetramethylheptadeca-3,7,11,15-tetraenyl)-3H-1-benzofuran-5-yl] acetate",literal,10.1016/S0031-9422(00)80162-4,,
40,uri,http://www.wikidata.org/entity/Q15597060,uri,http://www.wikidata.org/entity/Q105186642,literal,Knema elegans,literal,NWJOIWGNEIDTTG-AKGWNBJDSA-N,literal,O=C(C1=C(O)C=C(O)C(=C1O)C2C3=CC=C(O)C=C3OC(C4=CC=C(O)C=C4)C2)CCCCCCCCC=5C=CC=CC5,,,literal,585854-1,en,literal,Myristinin E,literal,10.1021/NP058064G,,
41,uri,http://www.wikidata.org/entity/Q5457233,uri,http://www.wikidata.org/entity/Q105283257,literal,Knema austrosiamensis,literal,VBIRCRCPHNUJAS-LHHVKLHASA-N,literal,OC1=CC=C(C=C1OC)C2OCC3C(OCC23)C4=CC=C5OCOC5=C4,,,literal,585841-1,en,literal,"4-[(3R,3aR,6S,6aR)-3-(1,3-benzodioxol-5-yl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-6-yl]-2-methoxyphenol",literal,10.1016/S0031-9422(00)95010-6,,
42,uri,http://www.wikidata.org/entity/Q15597068,uri,http://www.wikidata.org/entity/Q104990495,literal,Iryanthera elliptica,literal,DWDSYTBAOIEKLG-UHFFFAOYSA-N,literal,OC1=CC=C(C(OC)=C1)CCCC2=CC=C(O)C(OC)=C2,,,literal,130205-2,en,literal,Griffithane B (10),literal,10.1016/S0031-9422(00)94227-4,,
43,uri,http://www.wikidata.org/entity/Q15597068,uri,http://www.wikidata.org/entity/Q104990495,literal,Iryanthera elliptica,literal,DWDSYTBAOIEKLG-UHFFFAOYSA-N,literal,OC1=CC=C(C(OC)=C1)CCCC2=CC=C(O)C(OC)=C2,,,literal,130205-2,en,literal,Griffithane B (10),literal,10.1016/0031-9422(80)83200-6,,
44,uri,http://www.wikidata.org/entity/Q15597068,uri,http://www.wikidata.org/entity/Q105009330,literal,Iryanthera elliptica,literal,GJBQOEWAEONRFS-UHFFFAOYSA-N,literal,OC1=CC=C2C(OC(C3=CC=C(O)C(OC)=C3)CC2)=C1,,,literal,130205-2,en,literal,"2-(4-Hydroxy-3-methoxyphenyl)-3,4-dihydro-2H-1-benzopyran-7-ol",literal,10.1016/S0031-9422(00)94227-4,,
45,uri,http://www.wikidata.org/entity/Q15597060,uri,http://www.wikidata.org/entity/Q105127775,literal,Knema elegans,literal,JGXZVDAPLSTBGZ-IRPSRAIASA-N,literal,O=C(C1=C(O)C=C(O)C(=C1O)C2C3=CC=C(O)C=C3OC(C4=CC=C(O)C=C4)C2)CCCCCCCCCCC,,,literal,585854-1,en,literal,(+)-myristinin A,literal,10.1021/NP058064G,,
46,uri,http://www.wikidata.org/entity/Q5399647,uri,http://www.wikidata.org/entity/Q105292808,literal,Knema furfuracea,literal,VTKRSFMVKGHUME-UHFFFAOYSA-N,literal,OC=1C=CC(=CC1OC)C2=C3C=C(OC)C(O)=CC3=CC(=C2C)C,,,literal,585857-1,en,literal,"1-(4'-Hydroxy-3'-methoxyphenyl)-7-methoxy-2,3-dimethylnaphthalen-6-ol",literal,10.1016/J.FITOTE.2009.05.005,,
47,uri,http://www.wikidata.org/entity/Q5457233,uri,http://www.wikidata.org/entity/Q105275223,literal,Knema austrosiamensis,literal,ULMJJZHWFJYIMM-ONEGZZNKSA-N,literal,OC=1C=C(OC)C=C(C=CC2=CC=C(OC)C=C2)C1,literal,58436-29-6,literal,585841-1,en,literal,"Phenol, 3-methoxy-5-[(1E)-2-(4-methoxyphenyl)ethenyl]-",literal,10.1016/S0031-9422(00)95010-6,,
48,uri,http://www.wikidata.org/entity/Q5399666,uri,http://www.wikidata.org/entity/Q105005976,literal,Knema glomerata,literal,GBNNUJZVXOCNQU-UHFFFAOYSA-N,literal,O=C(C=1C(O)=CC(O)=CC1CCCCCCCCCCC=2C=CC=CC2)C,,,literal,585866-1,en,literal,"1-[2,4-dihydroxy-6-(10-phenyldecyl)phenyl]ethanone",literal,10.1021/NP50105A007,,
49,uri,http://www.wikidata.org/entity/Q15597251,uri,http://www.wikidata.org/entity/Q104180018,literal,Iryanthera grandis,literal,NUBXLQNNWPGTCE-UHFFFAOYSA-N,literal,OC=1C=C(C=2OC(C)(CCC2C1OC=3C=C(C=4OC(C)(CCC4C3)CCCC(C)CCCC(C)CCCC(C)C)C)CCCC(C)CCCC(C)CCCC(C)C)C,,,literal,130208-2,en,literal,"5-[[2,8-Dimethyl-2-(4,8,12-trimethyltridecyl)-3,4-dihydrochromen-6-yl]oxy]-2,8-dimethyl-2-(4,8,12-trimethyltridecyl)-3,4-dihydrochromen-6-ol",literal,10.1016/S0031-9422(00)80162-4,,
50,uri,http://www.wikidata.org/entity/Q5399666,uri,http://www.wikidata.org/entity/Q105149670,literal,Knema glomerata,literal,LBWBDHYIXVJYGM-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C1)CCCCCCCCCCCCC=2C=CC=CC2,,,literal,585866-1,en,literal,"5-(12-phenyldodecyl)benzene-1,3-diol",literal,10.1021/NP50105A007,,
51,uri,http://www.wikidata.org/entity/Q5399647,uri,http://www.wikidata.org/entity/Q105248164,literal,Knema furfuracea,literal,RYVPSJUBBPSMMM-QIOFZRNISA-N,literal,O=C1OC(O)(C=C1CC(OC(=O)C)CCCCCC(O)CCCCC(O)C(O)CCC(O)C(O)CCCCCCCCCCCC)C,,,literal,585857-1,en,literal,"[(2R,8R,13R,14S,17R,18S)-8,13,14,17,18-pentahydroxy-1-[(5S)-5-hydroxy-5-methyl-2-oxofuran-3-yl]triacontan-2-yl] acetate",literal,10.1055/S-2006-957452,,
52,uri,http://www.wikidata.org/entity/Q5457233,uri,http://www.wikidata.org/entity/Q105327833,literal,Knema austrosiamensis,literal,XGVCCWVHYGLCNH-UHFFFAOYSA-N,literal,O=C(C=1C(O)=CC(O)=CC1O)CCCCCCCCCCCCC,,,literal,585841-1,en,literal,"1-(2,4,6-trihydroxyphenyl)tetradecan-1-one",literal,10.1016/S0031-9422(00)95010-6,,
53,uri,http://www.wikidata.org/entity/Q5399647,uri,http://www.wikidata.org/entity/Q105248167,literal,Knema furfuracea,literal,RYVPSJUBBPSMMM-VFHXHHDVSA-N,literal,O=C1OC(O)(C=C1CC(OC(=O)C)CCCCCC(O)CCCCC(O)C(O)CCC(O)C(O)CCCCCCCCCCCC)C,,,literal,585857-1,en,literal,donnaienin D,literal,10.1055/S-2006-957452,,
54,uri,http://www.wikidata.org/entity/Q5399647,uri,http://www.wikidata.org/entity/Q105189031,literal,Knema furfuracea,literal,OBJCWODHUKKNOI-UHFFFAOYSA-N,literal,OC1=CC=CC(=C1)CCCCCCCCCCCCC=2C=CC=CC2,,,literal,585857-1,en,literal,3-(12-phenyldodecyl)phenol,literal,10.1016/0031-9422(90)85052-H,,
55,uri,http://www.wikidata.org/entity/Q5399647,uri,http://www.wikidata.org/entity/Q105172523,literal,Knema furfuracea,literal,MULMKVZTRRCCJX-VFHXHHDVSA-N,literal,O=C1OC(O)(C=C1CC(OC(=O)C)CCCCCC(O)CCCCC(O)C2OC(CC2)C(O)CCCCCCCCCCCC)C,,,literal,585857-1,en,literal,donnaienin C,literal,10.1055/S-2006-957452,,
56,uri,http://www.wikidata.org/entity/Q15597251,uri,http://www.wikidata.org/entity/Q104170451,literal,Iryanthera grandis,literal,KNRFZVZIHDOQLP-UHFFFAOYSA-N,literal,O=C1OC=2C(=CC(O)=CC2C1)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,,,literal,130208-2,en,literal,"5-hydroxy-7-(3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraenyl)-3H-1-benzofuran-2-one",literal,10.1016/S0031-9422(00)80162-4,,
57,uri,http://www.wikidata.org/entity/Q15597060,uri,http://www.wikidata.org/entity/Q105127776,literal,Knema elegans,literal,JGXZVDAPLSTBGZ-VAVYLYDRSA-N,literal,O=C(C1=C(O)C=C(O)C(=C1O)C2C3=CC=C(O)C=C3OC(C4=CC=C(O)C=C4)C2)CCCCCCCCCCC,,,literal,585854-1,en,literal,Myristinin B,literal,10.1021/NP058064G,,
58,uri,http://www.wikidata.org/entity/Q5457303,uri,http://www.wikidata.org/entity/Q57617619,literal,Knema pierrei,literal,DGQPZGGOYKKJLX-UHFFFAOYSA-N,literal,CCCCCCCCCCCCC(C1CCC(O1)C(CCCCC(CCCCCC2CC(C(=O)O2)CC(=O)C)O)O)O,literal,170900-30-8,literal,585911-1,en,literal,Isoannonacin,literal,10.1021/NP9605448,,
59,uri,http://www.wikidata.org/entity/Q5457303,uri,http://www.wikidata.org/entity/Q105150186,literal,Knema pierrei,literal,LDEDPGQFKSIXFH-XLMYPURYSA-N,literal,O=C1OC(O)(C=C1CC(O)CCCCCC2OC(CC2)C(O)CCC(O)C(O)CCCCCCCCCCCCCC)C,,,literal,585911-1,en,literal,"(5S)-5-hydroxy-3-[(2R)-2-hydroxy-7-[(2R,5S)-5-[(1S,4S,5S)-1,4,5-trihydroxynonadecyl]oxolan-2-yl]heptyl]-5-methylfuran-2-one",literal,10.1021/NP9605448,,
60,uri,http://www.wikidata.org/entity/Q5399647,uri,http://www.wikidata.org/entity/Q105282400,literal,Knema furfuracea,literal,UZQGODFKIYWCJR-UHFFFAOYSA-N,literal,OC=1C=CC(=CC1OC)C2=C3C=C(O)C(OC)=CC3=CC(=C2C)C,,,literal,585857-1,en,literal,Dehydroguaiaretic acid,literal,10.1016/0031-9422(90)85052-H,,
61,uri,http://www.wikidata.org/entity/Q5399666,uri,http://www.wikidata.org/entity/Q408859,literal,Knema glomerata,literal,HKQYGTCOTHHOMP-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,literal,485-72-3,literal,585866-1,en,literal,formononetin,literal,10.1021/NP50105A007,literal,CHEMBL242341
