,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q15431779,uri,http://www.wikidata.org/entity/Q82933122,literal,Lantana strigocamara,literal,UFVGYQQCHANGSN-MRNMRUPFSA-N,literal,O=C(O)C12CCC(C)(C)CC2C3=CCC4C(C)(CCC5C(C)(C)C6(O)OCC45CC6)C3(C)CC1,literal,32303-26-7,literal,60444377-2,en,literal,"3-Hydroxy-3,25-epoxyolean-12-en-28-oic acid",literal,10.1016/S0031-9422(96)00805-9,,
1,uri,http://www.wikidata.org/entity/Q15431779,uri,http://www.wikidata.org/entity/Q104667225,literal,Lantana strigocamara,literal,PHWISBHSBNDZDX-MLCCFXAWSA-N,literal,C=C1C=CC(CC1)C(C)CCC=C(C)C,,,literal,60444377-2,en,literal,3-[(2S)-6-methylhept-5-en-2-yl]-6-methylidenecyclohexene,literal,10.1002/(SICI)1099-1026(199901/02)14:1<15::AID-FFJ777>3.0.CO;2-M,,
2,uri,http://www.wikidata.org/entity/Q15432151,uri,http://www.wikidata.org/entity/Q36502089,literal,Lantana xenica,literal,GAIBLDCXCZKKJE-ACWLMNNXSA-N,literal,C=C1C=CC(CCC(=CCC1)C)C(C)C,,,literal,135368-2,en,literal,"(S,1Z,6Z)-8-Isopropyl-1-methyl-5-methylenecyclodeca-1,6-diene",literal,10.1055/S-2002-33803,,
3,uri,http://www.wikidata.org/entity/Q15431779,uri,http://www.wikidata.org/entity/Q82933122,literal,Lantana strigocamara,literal,UFVGYQQCHANGSN-MRNMRUPFSA-N,literal,O=C(O)C12CCC(C)(C)CC2C3=CCC4C(C)(CCC5C(C)(C)C6(O)OCC45CC6)C3(C)CC1,literal,32303-26-7,literal,60444377-2,en,literal,"3-Hydroxy-3,25-epoxyolean-12-en-28-oic acid",literal,10.1002/CHIN.200331207,,
4,uri,http://www.wikidata.org/entity/Q15431779,uri,http://www.wikidata.org/entity/Q82933122,literal,Lantana strigocamara,literal,UFVGYQQCHANGSN-MRNMRUPFSA-N,literal,O=C(O)C12CCC(C)(C)CC2C3=CCC4C(C)(CCC5C(C)(C)C6(O)OCC45CC6)C3(C)CC1,literal,32303-26-7,literal,60444377-2,en,literal,"3-Hydroxy-3,25-epoxyolean-12-en-28-oic acid",literal,10.1016/0031-9422(94)00691-L,,
5,uri,http://www.wikidata.org/entity/Q15431632,uri,http://www.wikidata.org/entity/Q104400867,literal,Lantana radula,literal,OOPUVWVBNHOINK-LVQQTFPTSA-N,literal,O=C(OCC1OC(OCCC2=CC=C(O)C(O)=C2)C(O)C(OC3OCC(O)(CO)C3O)C1O)C=CC4=CC=C(O)C(O)=C4,,,literal,863411-1,en,literal,Isonuomioside,literal,10.1021/NP900086Y,,
6,uri,http://www.wikidata.org/entity/Q15431779,uri,http://www.wikidata.org/entity/Q105144804,literal,Lantana strigocamara,literal,KQTSQSVDAUIWJH-UHFFFAOYSA-N,literal,O=C(O)C12CCC(C)C(O)(C)C2C3=CCC4C5(C)CCC(=O)C(C)(C)C5CCC4(C)C3(C)CC1,,,literal,60444377-2,en,literal,Pomonic acid,literal,10.1016/S0031-9422(00)00131-X,,
7,uri,http://www.wikidata.org/entity/Q15431779,uri,http://www.wikidata.org/entity/Q104194086,literal,Lantana strigocamara,literal,OZQAPQSEYFAMCY-UHFFFAOYSA-N,literal,C=C(C)C1CCC2(C)CCC=C(C)C2C1,literal,35387-23-6,literal,60444377-2,en,literal,selinene,literal,10.1016/S0031-9422(00)00131-X,,
8,uri,http://www.wikidata.org/entity/Q15432214,uri,http://www.wikidata.org/entity/Q209727,literal,Lantana ukambensis,literal,IPCSVZSSVZVIGE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCC(=O)O,literal,57-10-3,literal,969362-1,en,literal,palmitic acid,literal,10.1021/NP50020A013,literal,CHEMBL82293
9,uri,http://www.wikidata.org/entity/Q15432151,uri,http://www.wikidata.org/entity/Q26777005,literal,Lantana xenica,literal,IHPKGUQCSIINRJ-NTMALXAHSA-N,literal,CC(=CCC=C(C)C=C)C,literal,3338-55-4,literal,135368-2,en,literal,(3Z)-β-ocimene,literal,10.1055/S-2002-33803,,
