,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q2094325,uri,http://www.wikidata.org/entity/Q105204638,literal,Juncus acutus,literal,PANMOWXOCQSBOT-UHFFFAOYSA-N,literal,OC=1C=CC=2C(=CC=C3C=CC(=C(C=C)C32)C)C1C,literal,442636-1,en,literal,"5-ethenyl-1,6-dimethylphenanthren-2-ol",literal,10.1016/S0031-9422(02)00152-8,,,,
1,uri,http://www.wikidata.org/entity/Q2094325,uri,http://www.wikidata.org/entity/Q105278668,literal,Juncus acutus,literal,UTBKBZAPMAXVDW-XCLYCKQCSA-N,literal,O=C(OC1OC(O)C(OC2OC(CC)C(O)C(O)C2O)C(O)C1O)C=CC3=CC=C(O)C(O)=C3,literal,442636-1,en,literal,"[(3R,4S,5R,6R)-5-[(3S,4R,5R,6S)-6-ethyl-3,4,5-trihydroxyoxan-2-yl]oxy-3,4,6-trihydroxyoxan-2-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",literal,10.1007/S10600-006-0065-Y,,,,
2,uri,http://www.wikidata.org/entity/Q161677,uri,http://www.wikidata.org/entity/Q105307113,literal,Juncus effusus,literal,WJXIXWWTQDCBEB-HDBHPBSHSA-N,literal,O=C(OC1CCC23CC43CCC5(C)C(CCC5(C)C4CCC2C1(C)C)C(C)CCC(=O)C(=C)C)C,literal,442917-1,en,literal,3-Acetyloxycycloart-25-en-24-one,literal,10.1016/S0031-9422(00)90659-9,,,,
3,uri,http://www.wikidata.org/entity/Q161677,uri,http://www.wikidata.org/entity/Q104915306,literal,Juncus effusus,literal,ANNWAJFLVFSWGC-UHFFFAOYSA-N,literal,O=C(O)C=1C=CC(C=C)=C2C=3C=CC(O)=C(C3CCC12)C,literal,442917-1,en,literal,"4-Ethenyl-7-hydroxy-8-methyl-9,10-dihydrophenanthrene-1-carboxylic acid",literal,10.1016/S0040-4020(01)90169-3,,,,
4,uri,http://www.wikidata.org/entity/Q2094325,uri,http://www.wikidata.org/entity/Q105159273,literal,Juncus acutus,literal,LYEXXMXEQBXUTH-UHFFFAOYSA-N,literal,O=C1OC2=CC=C3C=C(C=C(C=C)C3=C2C=C1)C,literal,442636-1,en,literal,10-ethenyl-8-methylbenzo[f]chromen-3-one,literal,10.1016/S0040-4020(03)00698-7,,,,
5,uri,http://www.wikidata.org/entity/Q2094325,uri,http://www.wikidata.org/entity/Q105159586,literal,Juncus acutus,literal,LYUMKSDIGKNADO-AIBPSTIFSA-N,literal,O=C1C=2C=C(C(O)=C(C2C(=O)C3=C(O)C=C(OC)C(=C13)C4=C(OC)C=C(O)C=5C(=O)C6=C(C(=O)C54)C(O)C(O)(C)C(O)C6O)C=7C(OC)=CC(O)=C8C(=O)C9=C(C(=O)C87)C(O)C(O)(C)C(O)C9O)C,literal,442636-1,en,literal,Stemphylanthranol A,literal,10.1021/NP500113R,,,,
6,uri,http://www.wikidata.org/entity/Q2094325,uri,http://www.wikidata.org/entity/Q105262961,literal,Juncus acutus,literal,SWXQUDDKNYJBBV-UHFFFAOYSA-N,literal,O=C1OC2=CC=C3C=CC(=C(C=C)C3=C2C=C1)CO,literal,442636-1,en,literal,10-ethenyl-9-(hydroxymethyl)benzo[f]chromen-3-one,literal,10.1016/S0040-4020(03)00698-7,,,,
7,uri,http://www.wikidata.org/entity/Q161677,uri,http://www.wikidata.org/entity/Q105266084,literal,Juncus effusus,literal,TWTAZQAHGAVWNP-UHFFFAOYSA-N,literal,OC1=CC2=CC=C3C=C(OC)C(=C4C=CC(=C1)C2=C34)C,literal,442917-1,en,literal,7-methoxy-6-methylpyren-2-ol,literal,10.1002/HLCA.200790129,,,,
8,uri,http://www.wikidata.org/entity/Q6311898,uri,http://www.wikidata.org/entity/Q104397900,literal,Juncus roemerianus,literal,NJPVIGLWQLAGIV-UHFFFAOYSA-N,literal,OC=1C=CC=2C3=CC(=C(C=C)C=C3CCC2C1C)C,literal,443432-1,en,literal,Juncunol,literal,10.1016/0031-9422(88)80714-3,,,,
9,uri,http://www.wikidata.org/entity/Q161677,uri,http://www.wikidata.org/entity/Q105007904,literal,Juncus effusus,literal,GFYZJFMIMJHXNL-OSASUALISA-N,literal,O=C(OC(CCC(C)C1CCC2(C)C3CCC4C(C)(C)C(OC(=O)C)CCC54CC35CCC12C)C(O)(C)C)C,literal,442917-1,en,literal,"[(1S,3R,6S,8R,11S,12S,15R,16R)-15-[(2R,5R)-5-acetyloxy-6-hydroxy-6-methylheptan-2-yl]-7,7,12,16-tetramethyl-6-pentacyclo[9.7.0.01,3.03,8.012,16]octadecanyl] acetate",literal,10.1016/S0031-9422(00)90659-9,,,,
