,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
0,uri,http://www.wikidata.org/entity/Q179729,uri,http://www.wikidata.org/entity/Q104389137,literal,Taxus baccata,literal,ZVEGOBHUZTXSFK-HNPSFSEPSA-N,literal,CC(=O)OC1C(=O)C2(C)C(OC3OCC(O)C(O)C3O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,literal,306036-2,en,literal,"[(1S,3S,4S,7S,10S)-4,12-diacetyloxy-15-(3-benzamido-2-hydroxy-3-phenylpropanoyl)oxy-1-hydroxy-10,14,17,17-tetramethyl-11-oxo-9-[(2S)-3,4,5-trihydroxyoxan-2-yl]oxy-6-oxatetracyclo[11.3.1.03,10.04,7]heptadec-13-en-2-yl] benzoate",literal,10.1073/PNAS.81.13.4090,,,,
1,uri,http://www.wikidata.org/entity/Q179729,uri,http://www.wikidata.org/entity/Q104389137,literal,Taxus baccata,literal,ZVEGOBHUZTXSFK-HNPSFSEPSA-N,literal,CC(=O)OC1C(=O)C2(C)C(OC3OCC(O)C(O)C3O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,literal,306036-2,en,literal,"[(1S,3S,4S,7S,10S)-4,12-diacetyloxy-15-(3-benzamido-2-hydroxy-3-phenylpropanoyl)oxy-1-hydroxy-10,14,17,17-tetramethyl-11-oxo-9-[(2S)-3,4,5-trihydroxyoxan-2-yl]oxy-6-oxatetracyclo[11.3.1.03,10.04,7]heptadec-13-en-2-yl] benzoate",literal,10.1016/S0021-9673(97)01174-6,,,,
2,uri,http://www.wikidata.org/entity/Q179729,uri,http://www.wikidata.org/entity/Q104247052,literal,Taxus baccata,literal,XBKVZMYBDASNNM-PXJXHGSXSA-N,literal,O=C(OC1C(=C)C2C(OC(=O)C)C3CC(OC(=O)C)C(=C(C(OC(=O)C)C(OC(=O)C)C2(C)CC1)C3(C)C)C)C=CC=4C=CC=CC4,literal,306036-2,en,literal,CID 14466613,literal,10.1177/1934578X1801301103,,,,
3,uri,http://www.wikidata.org/entity/Q179729,uri,http://www.wikidata.org/entity/Q104402935,literal,Taxus baccata,literal,MIJTXBNFQDJTPL-IKXCWYAJSA-N,literal,O=C(OC1C(=C)C2CC3CC(OC(=O)C)C(=C(C(OC(=O)C)C(OC(=O)C)C2(C)C(OC(=O)C)C1)C3(C)C)C)C=CC=4C=CC=CC4,literal,306036-2,en,literal,"[(1S,3S,8S)-7,9,10,13-tetraacetyloxy-8,12,15,15-tetramethyl-4-methylidene-5-tricyclo[9.3.1.03,8]pentadec-11-enyl] 3-phenylprop-2-enoate",literal,10.1080/10575639408044919,,,,
4,uri,http://www.wikidata.org/entity/Q179729,uri,http://www.wikidata.org/entity/Q104171707,literal,Taxus baccata,literal,MHXCIKYXNYCMHY-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1OC)CC2COC(C3=CC=C(O)C(OC)=C3)C2CO,literal,306036-2,en,literal,"4-[[(3R,4R,5S)-5-(4-hydroxy-3-methoxyphenyl)-4-(hydroxymethyl)oxolan-3-yl]methyl]-2-methoxyphenol",literal,10.1016/J.MOLSTRUC.2003.12.035,literal,486-29-3,,
5,uri,http://www.wikidata.org/entity/Q179729,uri,http://www.wikidata.org/entity/Q104247061,literal,Taxus baccata,literal,UJFKTEIDORFVQS-ADBURYJBSA-N,literal,O=C(OC1C2C3(OC(=O)C)COC3CC(OC(=O)C)C2(C)C(OC(=O)C)C(OC(=O)C)C4=C(C)C(OC(=O)C)CC1(O)C4(C)C)C=5C=CC=CC5,literal,306036-2,en,literal,"[(1S,3S,4S,7S,10S)-4,9,11,12,15-pentaacetyloxy-1-hydroxy-10,14,17,17-tetramethyl-6-oxatetracyclo[11.3.1.03,10.04,7]heptadec-13-en-2-yl] benzoate",literal,10.1073/PNAS.81.13.4090,,,,
6,uri,http://www.wikidata.org/entity/Q179729,uri,http://www.wikidata.org/entity/Q104247058,literal,Taxus baccata,literal,OVMSOCFBDVBLFW-CKMTVUQASA-N,literal,O=C(OC1C2C3(OC(=O)C)COC3CC(O)C2(C(=O)C(OC(=O)C)C4=C(C)C(O)CC1(O)C4(C)C)C)C=5C=CC=CC5,literal,306036-2,en,literal,"[(1R,2S,3R,4S,7R,9R,10S,12R,15S)-4,12-diacetyloxy-1,9,15-trihydroxy-10,14,17,17-tetramethyl-11-oxo-6-oxatetracyclo[11.3.1.03,10.04,7]heptadec-13-en-2-yl] benzoate",literal,10.1021/NP50010A001,,,,
7,uri,http://www.wikidata.org/entity/Q144775,uri,http://www.wikidata.org/entity/Q104667171,literal,Amentotaxus formosana,literal,ZVPKLYXBKCMEJT-NFSGUPJESA-N,literal,O=C1C2=CC3CC(=O)C(C)(C)C4CC(O)C5=CC(=C(OC)C(O)=C5C34C26CCC7C1(CCC8C(C)(C)CCCC78C)C6)C(C)C,literal,828262-1,en,literal,Amentotaxin BA,literal,10.1002/1522-2675(200208)85:8<2377::AID-HLCA2377>3.0.CO;2-T,,,,
8,uri,http://www.wikidata.org/entity/Q179729,uri,http://www.wikidata.org/entity/Q104403501,literal,Taxus baccata,literal,HMVNDOFAGCGZSA-OPHIHEFFSA-N,literal,O=C(OC1C2=C(C(=O)CC(O)(C(OC(=O)C)C3C(=C)C(O)CCC3(C)C1OC(=O)C)C2(C)C)C)C,literal,306036-2,en,literal,Triacetyl-5-decinnamoyltaxicin I,literal,10.1007/978-1-4419-9242-0_34,,,,
9,uri,http://www.wikidata.org/entity/Q179729,uri,http://www.wikidata.org/entity/Q104390215,literal,Taxus baccata,literal,OHBWHOURHPCGFY-IMJFYWAGSA-N,literal,O=C(OC1C(O)C2=C(C(=O)CC(O)(C(O)C3C(=C)C(OC(=O)CC(C=4C=CC=CC4)N(C)C)CCC13C)C2(C)C)C)C,literal,306036-2,en,literal,"[(1S,2S,3R,5S,8R,9R,10R)-9-acetyloxy-1,2,10-trihydroxy-8,12,15,15-tetramethyl-4-methylidene-13-oxo-5-tricyclo[9.3.1.03,8]pentadec-11-enyl] (3R)-3-(dimethylamino)-3-phenylpropanoate",literal,10.1021/NP049836W,,,,
