,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00001684,31148-60-4,Amataine,C43H48N4O6,716.35738529,Heteranthera barteri,Heteranthera,KNApSAcK
0,C00002790,88899-62-1,Alteichin,C20H14O6,350.07903818,Alternaria eichhorniae,Eichhornia,KNApSAcK
1,C00004175,86546-87-4,Apigenin 7-(6''-malonylglucoside),C24H22O13,518.10604079,Eichhornia crassipes,Eichhornia,KNApSAcK
2,C00006880,157501-11-6,(Delphinidin 3-gentiobios-6'''-yl)(apigenin 7-glucos-6''-yl)malonate,C51H51O29,1127.25160067,Eichhornia crassipes,Eichhornia,KNApSAcK
3,C00013564,55169-25-0,Delphinidin 3-gentiobioside,C27H31O17,627.15612457,Eichhornia crassipes,Eichhornia,KNApSAcK
0,C00016489,155468-85-2,Australifungin,C23H36O6,408.25118888,Preussia australis,Reussia,KNApSAcK
1,C00017532,125213-21-0,Culpin,C16H18O2,242.13067982,Preussia sp.,Reussia,KNApSAcK
2,C00023732,133943-50-7,Auranticin A,C24H24O8,440.14711774,Preussia aurantiaca (ATCC 14745),Reussia,KNApSAcK
3,C00023733,133943-51-8,Auranticin B,C24H22O8,438.13146768,Preussia aurantiaca (ATCC 14745),Reussia,KNApSAcK
4,C00048147,1085227-88-8,Spiropreussione A,C19H12O5,320.06847349,Preussia sp.,Reussia,KNApSAcK
5,C00048148,1187303-47-4,Spiropreussione B,C29H16O6,460.09468824,Preussia sp.,Reussia,KNApSAcK
6,C00048149,1187303-48-5,Spiropreussomerin A,C20H14O5,334.08412356,Preussia sp.,Reussia,KNApSAcK
0,C00005140,482-39-3,Afzelin,C21H20O10,432.10564686,Heterogaura heterandra,Heterandra,KNApSAcK
1,C00005373,482-35-9,Hirsutrin,C21H20O12,464.09547611,Heterogaura heterandra,Heterandra,KNApSAcK
2,C00005729,19833-12-6,Isomyricitrin,C21H20O13,480.09039073,Heterogaura heterandra,Heterandra,KNApSAcK
0,C00001874,3621-38-3,Jatrorrhizine,C20H20NO4,338.13923313,Michelia spp.,Michelia,KNApSAcK
1,C00002547,32383-76-9,(-)-Medicarpin,C16H14O4,270.08920894,Trifolium michelianum,Michelia,KNApSAcK
2,C00002631,21453-69-0,(+)-Lirioresinol B,C22H26O8,418.16276781,Michelia sphaerantha,Michelia,KNApSAcK
3,C00002631,21453-69-0,(+)-Lirioresinol B,C22H26O8,418.16276781,Michelia fuscata,Michelia,KNApSAcK
4,C00003139,489-86-1,Guaiol,C15H26O,222.19836545,Michelia champaca,Michelia,KNApSAcK
5,C00003327,66392-96-9,Michelenolide,C15H20O4,264.13615913,Michelia compressa,Michelia,KNApSAcK
6,C00003328,68370-47-8,Micheliolide,C15H20O3,248.1412445,Michelia compressa,Michelia,KNApSAcK
7,C00003345,20554-84-1,Parthenolide,C15H20O3,248.1412445,Michelia yunnanensis,Michelia,KNApSAcK
8,C00003345,20554-84-1,Parthenolide,C15H20O3,248.1412445,Michelia lanuginosa,Michelia,KNApSAcK
9,C00003345,20554-84-1,Parthenolide,C15H20O3,248.1412445,Michelia champaca,Michelia,KNApSAcK
10,C00003363,4290-13-5,Santamarin,C15H20O3,248.1412445,Michelia compressa,Michelia,KNApSAcK
11,C00011031,35997-96-7,(-)-Pinocampheol,C10H18O,154.1357652,Michelia champaca,Michelia,KNApSAcK
12,C00011739,112078-76-9,(-)-Bisparthenolidine,C30H43NO6,513.30903811,Michelia rajaniana,Michelia,KNApSAcK
13,C00011875,114076-68-5,(+)-Paramicholide,C17H24O6,324.1572885,Michelia rajaniana,Michelia,KNApSAcK
14,C00011875,114076-68-5,(+)-Paramicholide,C17H24O6,324.1572885,Michelia baillonii,Michelia,KNApSAcK
15,C00012095,2513-76-0,"11beta,13-Dihydroparthenolide",C15H22O3,250.15689457,Michelia compressa,Michelia,KNApSAcK
16,C00012102,31025-59-9,Lanuginolide,C17H24O5,308.16237388,Michelia lanuginosa,Michelia,KNApSAcK
17,C00012102,31025-59-9,Lanuginolide,C17H24O5,308.16237388,Michelia compressa,Michelia,KNApSAcK
18,C00012107,114076-73-2,9alpha-Hydroxydihydroparthenolide,C15H22O4,266.15180919,Michelia baillonii,Michelia,KNApSAcK
19,C00012111,1140769-72-1,2alpha-Hydroxydihydroparthenolide,C15H22O4,266.15180919,Michelia baillonii,Michelia,KNApSAcK
20,C00012223,119766-96-0,(+)-N-Acetylparthenolidine,C17H25NO4,307.17835829,Michelia rajaniana,Michelia,KNApSAcK
21,C00013040,28254-53-7,(+)-Reynosin,C15H20O3,248.1412445,Michelia yunnanensis,Michelia,KNApSAcK
22,C00013041,32223-12-4,"11betaH,13-Dihydroreynosin",C15H22O3,250.15689457,Michelia compressa,Michelia,KNApSAcK
23,C00020472,82461-08-3,Michefuscalide,C17H22O5,306.14672381,Michelia fuscata,Michelia,KNApSAcK
24,C00020723,68421-48-7,Compressanolide,C15H22O3,250.15689457,Michelia compressa,Michelia,KNApSAcK
25,C00025258,3175-89-1,Micheline A,C18H17NO3,295.12084342,Michelia compressa var.formosana,Michelia,KNApSAcK
26,C00025258,3175-89-1,Micheline A,C18H17NO3,295.12084342,Michelia champaca,Michelia,KNApSAcK
27,C00025258,3175-89-1,Micheline A,C18H17NO3,295.12084342,Michelia alba,Michelia,KNApSAcK
28,C00025319,23740-25-2,Lanuginosine,C18H11NO4,305.06880785,Michelia lanuginosa Wall.,Michelia,KNApSAcK
29,C00027444,3175-84-6,(-)-Michelalbine,C17H15NO3,281.10519335,Michelia alba,Michelia,KNApSAcK
0,C00028171,133401-12-4,Dercitamide,C21H18N4OS,374.12013196,Oceanapia sagittaria,Sagittaria,KNApSAcK
1,C00028952,185543-92-4,Sagitol,C21H18N4O2S,390.11504658,Oceanapia sagittaria,Sagittaria,KNApSAcK
2,C00041813,116965-48-1,Sagittine A,C20H30O2,302.2245802,Sagittaria sagittifolia,Sagittaria,KNApSAcK
3,C00041814,878157-94-9,Sagittine B,C25H40O5,420.28757439,Sagittaria sagittifolia,Sagittaria,KNApSAcK
