,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00014190,289681-42-1,Remangiflavanone A,C25H28O5,408.193674,Physena madagascariensis,Physena,KNApSAcK
1,C00014194,289681-43-2,Remangiflavanone B,C25H28O6,424.18858863,Physena madagascariensis,Physena,KNApSAcK
2,C00046878,289681-44-3,Remangiflavanone C,C51H56O10,828.38734801,Physena madagascariensis,Physena,KNApSAcK
3,C00048506,1191300-09-0,Physenoside S1,C57H92O26,1192.58768311,Physena sessiliflora,Physena,KNApSAcK
4,C00048507,1191300-10-3,Physenoside S2,C57H92O26,1192.58768311,Physena sessiliflora,Physena,KNApSAcK
5,C00048508,1191300-11-4,Physenoside S3,C63H102O30,1338.64559192,Physena sessiliflora,Physena,KNApSAcK
6,C00048509,1191300-12-5,Physenoside S4,C69H112O35,1500.69841535,Physena sessiliflora,Physena,KNApSAcK
7,C00048510,1191300-13-6,Physenoside S5,C78H128O33,1592.83378662,Physena sessiliflora,Physena,KNApSAcK
8,C00048511,1191300-14-7,Physenoside S6,C78H128O33,1592.83378662,Physena sessiliflora,Physena,KNApSAcK
9,C00049287,223473-85-6,Remangilone A,C28H38O4,438.2770097,Physena madagascariensis,Physena,KNApSAcK
10,C00049288,223473-86-7,Remangilone B,C28H38O3,422.28209508,Physena madagascariensis,Physena,KNApSAcK
11,C00049289,223389-58-0,Remangilone C,C28H40O4,440.29265977,Physena madagascariensis,Physena,KNApSAcK
