,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00001816,477-60-1,(+)-Bebeerine,C36H38N2O6,594.27298696,Buxus sempervirens,Buxus,KNApSAcK
1,C00002241,14317-17-0,Buxamine E,C26H44N2,384.35044942,Buxus balearica,Buxus,KNApSAcK
2,C00002241,14317-17-0,Buxamine E,C26H44N2,384.35044942,Buxus sempervirens,Buxus,KNApSAcK
3,C00002244,2241-90-9,Cyclobuxine D,C25H42N2O,386.32971398,Buxus wallichiana,Buxus,KNApSAcK
4,C00002244,2241-90-9,Cyclobuxine D,C25H42N2O,386.32971398,Buxus microphylla,Buxus,KNApSAcK
5,C00002244,2241-90-9,Cyclobuxine D,C25H42N2O,386.32971398,Buxus harlandii,Buxus,KNApSAcK
6,C00002244,2241-90-9,Cyclobuxine D,C25H42N2O,386.32971398,Buxus sempervirens,Buxus,KNApSAcK
7,C00002244,2241-90-9,Cyclobuxine D,C25H42N2O,386.32971398,Buxus hyrcana,Buxus,KNApSAcK
8,C00002246,1936-70-5,Cycloprotobuxine C,C27H48N2,400.38174955,Buxus sempervirens,Buxus,KNApSAcK
9,C00002246,1936-70-5,Cycloprotobuxine C,C27H48N2,400.38174955,Buxus papillosa,Buxus,KNApSAcK
10,C00002246,1936-70-5,Cycloprotobuxine C,C27H48N2,400.38174955,Buxus microphylla Sieb.et Zucc.var.suffruticosa Mak.,Buxus,KNApSAcK
11,C00002246,1936-70-5,Cycloprotobuxine C,C27H48N2,400.38174955,Buxus microphylla Sieb.et Zucc.,Buxus,KNApSAcK
12,C00002246,1936-70-5,Cycloprotobuxine C,C27H48N2,400.38174955,Buxus malayana,Buxus,KNApSAcK
13,C00002246,1936-70-5,Cycloprotobuxine C,C27H48N2,400.38174955,Buxus balearica,Buxus,KNApSAcK
14,C00002247,30276-35-8,Cyclovirobuxine C,C27H48N2O,416.37666417,Buxus wallichiana,Buxus,KNApSAcK
15,C00002247,30276-35-8,Cyclovirobuxine C,C27H48N2O,416.37666417,Buxus sempervirens,Buxus,KNApSAcK
16,C00002247,30276-35-8,Cyclovirobuxine C,C27H48N2O,416.37666417,Buxus microphylla,Buxus,KNApSAcK
17,C00002247,30276-35-8,Cyclovirobuxine C,C27H48N2O,416.37666417,Buxus malayana,Buxus,KNApSAcK
18,C00002247,30276-35-8,Cyclovirobuxine C,C27H48N2O,416.37666417,Buxus argentea,Buxus,KNApSAcK
19,C00002252,2309-39-9,Irehine,C23H39NO,345.30316487,Buxus sempervirens,Buxus,KNApSAcK
20,C00004712,479-90-3,Artemetin,C20H20O8,388.11581762,Buxus sempervirens,Buxus,KNApSAcK
