,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00012005,639-99-6,(-)-Elemol,C15H26O,222.19836545,Java citronella,Citronella,KNApSAcK
1,C00034775,110-93-0,6-Methyl-5-hepten-2-one,C8H14O,126.10446507,Ceylon citronella,Citronella,KNApSAcK
0,C00002657,123-08-0,4-Hydroxybenzaldehyde,C7H6O2,122.03677944,Gonocaryum calleryanum,Gonocaryum,KNApSAcK
1,C00003737,638-95-9,alpha-Amyrin,C30H50O,426.38616622,Gonocaryum calleryanum,Gonocaryum,KNApSAcK
2,C00003749,545-47-1,Lupeol,C30H50O,426.38616622,Gonocaryum calleryanum,Gonocaryum,KNApSAcK
3,C00003766,472-92-4,delta-Carotene,C40H56,536.43820179,Gonocaryum pyriforme,Gonocaryum,KNApSAcK
4,C00013607,165073-98-3,Apigenin 7-apiofuranosyl-(1->6)-glucoside,C26H28O14,564.14790561,Gonocaryum calleryanum,Gonocaryum,KNApSAcK
5,C00019064,508-02-1,Oleanolic acid,C30H48O3,456.3603454,Gonocaryum calleryanum,Gonocaryum,KNApSAcK
6,C00022654,1616-93-9,beta-Amyrin acetate,C32H52O2,468.3967309,Gonocaryum calleryanum,Gonocaryum,KNApSAcK
7,C00029547,67-47-0,5-Hydroxymethyl-2-furaldehyde,C6H6O3,126.03169406,Gonocaryum calleryanum,Gonocaryum,KNApSAcK
8,C00029633,7372-30-7,Acetylursolic acid,C32H50O4,498.37091008,Gonocaryum calleryanum,Gonocaryum,KNApSAcK
9,C00030751,99-76-3,Methylparaben,C8H8O3,152.04734412,Gonocaryum calleryanum,Gonocaryum,KNApSAcK
10,C00048974,7089-38-5,Erythrodiol 3-acetate,C32H52O3,484.39164553,Gonocaryum calleryanum,Gonocaryum,KNApSAcK
11,C00048992,165198-89-0,Gonocaryoside A,C22H32O14,520.17920573,Gonocaryum calleryanum,Gonocaryum,KNApSAcK
