,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00006745,68736-45-8,Malvidin 3-rutinoside-5-glucoside,C35H45O21,801.2453335,Dumasia truncata,Duma,KNApSAcK
0,C00004723,18799-01-4,Ranupetin,C16H12O8,332.05321736,Eriogonum nudum,Eriogonum,KNApSAcK
1,C00005376,22688-79-5,Miquelianin,C21H18O13,478.07474066,Eriogonum nudum,Eriogonum,KNApSAcK
2,C00005698,67539-55-3,Ranupenin 3-galactoside,C22H22O13,494.10604079,Eriogonum nudum,Eriogonum,KNApSAcK
3,C00005700,67550-03-2,Ranupenin 8-glucoside,C22H22O13,494.10604079,Eriogonum nudum,Eriogonum,KNApSAcK
4,C00005702,67539-53-1,Ranupenin 3-galactoside-8-glucoside,C28H32O18,656.15886422,Eriogonum nudum,Eriogonum,KNApSAcK
5,C00005728,15648-86-9,Myricetin 3-O-galactopyranoside,C21H20O13,480.09039073,Eriogonum nudum,Eriogonum,KNApSAcK
6,C00005731,77363-65-6,Myricetin 3-glucuronide,C21H18O14,494.06965529,Eriogonum nudum,Eriogonum,KNApSAcK
7,C00005759,130364-27-1,Europetin 3-rhamnoside,C22H22O12,478.11112617,Eriogonum umbellatum,Eriogonum,KNApSAcK
8,C00046784,78-79-5,Isoprene,C5H8,68.06260026,Eriogonum fasciculatum,Eriogonum,KNApSAcK
0,C00005370,6743-88-0,Reynoutrin,C20H18O11,434.08491142,Reynoutria japonoca,Reynoutria,KNApSAcK
0,C00000674,491-70-3,"5,7,3',4'-Tetrahydroxyflavone",C15H10O6,286.04773805,Polygonum persicaria,Persicaria,KNApSAcK
1,C00000677,480-18-2,Dihydroquercetin,C15H12O7,304.05830274,Polygonum persicaria,Persicaria,KNApSAcK
2,C00001071,529-44-2,Myricetin,C15H10O8,318.0375673,Polygonum persicaria,Persicaria,KNApSAcK
3,C00001200,127-17-3,Pyruvic acid,C3H4O3,88.01604399,Polygonum persicaria,Persicaria,KNApSAcK
4,C00004565,520-18-3,Kaempferol,C15H10O6,286.04773805,Polygonum persicaria,Persicaria,KNApSAcK
5,C00004631,117-39-5,Quercetin,C15H10O7,302.04265268,Polygonum persicaria,Persicaria,KNApSAcK
6,C00004634,90-19-7,Rhamnetin,C16H12O7,316.05830274,Polygonum persicaria,Persicaria,KNApSAcK
7,C00004635,480-19-3,Isorhamnetin,C16H12O7,316.05830274,Polygonum persicaria,Persicaria,KNApSAcK
8,C00005373,482-35-9,Hirsutrin,C21H20O12,464.09547611,Polygonum persicaria,Persicaria,KNApSAcK
9,C00007630,20307-83-9,beta-Sesquiphellandrene,C15H24,204.18780077,Persicaria minor,Persicaria,KNApSAcK
10,C00013863,287384-26-3,Quercetin 3-(6''-feruloylgalactoside),C31H28O15,640.14282023,Persicaria lapathifolia,Persicaria,KNApSAcK
0,C00004228,35128-73-5,"Scutellarein 7,4'-dirhamnoside",C27H30O14,578.16355567,Atraphaxis pyrifolia,Atraphaxis,KNApSAcK
1,C00004334,31159-36-1,Luteolin 7-methyl ether 4'-rhamnoside,C22H22O10,446.12129692,Atraphaxis spinosa,Atraphaxis,KNApSAcK
2,C00004612,24487-56-7,Pollenitin,C16H12O7,316.05830274,Atraphaxis pyrifolia,Atraphaxis,KNApSAcK
3,C00004723,18799-01-4,Ranupetin,C16H12O8,332.05321736,Atraphaxis pyrifolia,Atraphaxis,KNApSAcK
4,C00004938,62071-01-6,Gossypetin 7-methyl ether 8-acetate,C18H14O9,374.06378205,Atraphaxis pyrifolia,Atraphaxis,KNApSAcK
5,C00005699,56768-33-3,Ranupenin 3-rhamnoside,C22H22O12,478.11112617,Atraphaxis muschketovii,Atraphaxis,KNApSAcK
