,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000136,470-82-6,"1,8-Cineol",C10H18O,154.1357652,Melaleuca leucadendron,Melaleuca,KNApSAcK
1,C00000136,470-82-6,"1,8-Cineol",C10H18O,154.1357652,Melaleuca leucadendra,Melaleuca,KNApSAcK
2,C00000165,1209-71-8,gamma-Eudesmol,C15H26O,222.19836545,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
3,C00000184,2867-05-2,alpha-Thujene,C10H16,136.12520051,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
4,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Melaleuca alternifolia,Melaleuca,KNApSAcK
5,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
6,C00000816,127-91-3,beta-Pinene,C10H16,136.12520051,Melaleuca alternifolia,Melaleuca,KNApSAcK
7,C00000816,127-91-3,beta-Pinene,C10H16,136.12520051,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
8,C00000823,138-86-3,Limonene,C10H16,136.12520051,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
9,C00000829,19894-98-5,trans-Pinocarveol,C10H16O,152.12011513,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
10,C00000830,15537-55-0,cis-Sabinene hydrate,C10H18O,154.1357652,Melaleuca alternifolia,Melaleuca,KNApSAcK
11,C00000843,3338-55-4,cis-beta-Ocimene,C10H16,136.12520051,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
12,C00000853,123-35-3,beta-Myrcene,C10H16,136.12520051,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
13,C00000861,586-62-9,alpha-Terpinolene,C10H16,136.12520051,Melaleuca alternifolia,Melaleuca,KNApSAcK
14,C00002739,487-11-6,Elemicin,C12H16O3,208.10994438,Melaleuca bracteata,Melaleuca,KNApSAcK
15,C00003028,507-70-0,Borneol,C10H18O,154.1357652,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
16,C00003029,79-92-5,Camphene,C10H16,136.12520051,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
17,C00003040,99-87-6,p-Cymene,C10H14,134.10955045,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
18,C00003047,78-70-6,(+-)-Linalool,C10H18O,154.1357652,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
19,C00003048,115-95-7,Linalyl acetate,C12H20O2,196.14632988,Melaleuca alternifolia,Melaleuca,KNApSAcK
20,C00003060,99-86-5,alpha-Terpinene,C10H16,136.12520051,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
21,C00003061,99-85-4,gamma-Terpinene,C10H16,136.12520051,Melaleuca alternifolia,Melaleuca,KNApSAcK
22,C00003061,99-85-4,gamma-Terpinene,C10H16,136.12520051,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
23,C00003110,87-44-5,beta-Caryophyllene,C15H24,204.18780077,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
24,C00003118,3856-25-5,alpha-Copaene,C15H24,204.18780077,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
25,C00003139,489-86-1,Guaiol,C15H26O,222.19836545,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
26,C00003161,577-27-5,Ledol,C15H26O,222.19836545,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
27,C00003161,577-27-5,Ledol,C15H26O,222.19836545,Melaleuca leucadendron,Melaleuca,KNApSAcK
28,C00003162,475-20-7,Longifolene,C15H24,204.18780077,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
29,C00003186,17066-67-0,beta-Eudesmene,C15H24,204.18780077,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
30,C00003467,150-86-7,Phytol,C20H40O,296.3079159,Melaleuca leucadendron,Melaleuca,KNApSAcK
31,C00003740,473-98-3,Betulin,C30H50O2,442.38108084,Melaleuca ericifolia,Melaleuca,KNApSAcK
32,C00003741,472-15-1,beta-Betulinic acid,C30H48O3,456.3603454,Melaleuca ericifolia,Melaleuca,KNApSAcK
33,C00003741,472-15-1,beta-Betulinic acid,C30H48O3,456.3603454,Melaleuca leucadendron,Melaleuca,KNApSAcK
34,C00003755,111-02-4,All-trans-squalene,C30H50,410.39125159,Melaleuca leucadendron,Melaleuca,KNApSAcK
35,C00007636,483-76-1,delta-Cadinene,C15H24,204.18780077,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
36,C00010929,55708-42-4,1-Terpinen-5-ol,C10H18O,154.1357652,Melaleuca alternifolia,Melaleuca,KNApSAcK
37,C00011652,26184-88-3,alpha-Bisabolol oxide B,C15H26O2,238.19328007,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
38,C00012444,19888-34-7,"Humulene 1,2-epoxide",C15H24O,220.18271539,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
39,C00012483,1139-30-6,(-)-beta-Caryophyllene epoxide,C15H24O,220.18271539,Melaleuca leucadendra L.,Melaleuca,KNApSAcK
40,C00014274,249915-34-2,Leucadenone A,C33H32O7,540.21480338,Melaleuca leucadendron,Melaleuca,KNApSAcK
41,C00014275,249915-36-4,Leucadenone B,C33H32O7,540.21480338,Melaleuca leucadendron,Melaleuca,KNApSAcK
42,C00014276,249915-38-6,Leucadenone C,C33H32O7,540.21480338,Melaleuca leucadendron,Melaleuca,KNApSAcK
