,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00004077,133343-00-7,"8,3'-Dihydroxy-7,4',5'-trimethoxyflavone",C18H16O7,344.08960287,Muntingia calabura,Muntingia,KNApSAcK
1,C00004078,133342-98-0,"3'-Hydroxy-7,8,4',5'-tetramethoxyflavone",C19H18O7,358.10525293,Muntingia calabura,Muntingia,KNApSAcK
2,C00004079,133342-97-9,"7,8,3',4',5'-Pentamethoxyflavone",C20H20O7,372.12090299,Muntingia calabura,Muntingia,KNApSAcK
3,C00005873,142750-32-1,Kaempferol 7-(6''-p-coumarylglucoside),C30H26O13,594.13734092,Muntingia calabura,Muntingia,KNApSAcK
4,C00006698,6906-38-3,Myrtillin,C21H21O12.Cl,500.07215385,Muntingia calabura,Muntingia,KNApSAcK
5,C00006925,961-29-5,Isoliquiritigenin,C15H12O4,256.07355887,Muntingia calabura,Muntingia,KNApSAcK
6,C00008469,126199-36-8,Hiravanone,C26H30O6,438.20423869,Muntingia calabura,Muntingia,KNApSAcK
7,C00008496,151649-32-0,"5,7,3',4'-Tetrahydroxy-6,8-di-C-prenylflavanone",C25H28O6,424.18858863,Muntingia calabura,Muntingia,KNApSAcK
8,C00009384,485-63-2,3'-Hydroxydaidzein,C15H10O5,270.05282343,Muntingia calabura,Muntingia,KNApSAcK
9,C00014364,578730-88-8,"(2R,3R)-3,5,8-Trihydroxy-7-methoxyflavanone",C16H14O6,302.07903818,Muntingia calabura,Muntingia,KNApSAcK
10,C00056295,1000268-42-7,"2,3-Dihydroxy-3',4,4',5'-tetramethoxydihydrochalcone",C19H22O7,362.13655306,Muntingia calabura,Muntingia,KNApSAcK
11,C00056296,1000268-43-8,"1-(2,4-Dihydroxy-3-methoxyphenyl)-3-(4-hydroxyphenyl)-1-propanone.",C16H16O5,288.09977362,Muntingia calabura,Muntingia,KNApSAcK
12,C00057022,133342-91-3,"3',4',5',7,8-Pentamethoxyflavan",C20H24O6,360.1572885,Muntingia calabura,Muntingia,KNApSAcK
