,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00001255,506-52-5,Hexacosan-1-ol,C26H54O,382.41746634,Mollinedia marliae,Mollinedia,KNApSAcK
1,C00003467,150-86-7,Phytol,C20H40O,296.3079159,Mollinedia marliae,Mollinedia,KNApSAcK
2,C00025334,66648-43-9,N-trans-Feruloyltyramine,C18H19NO4,313.1314081,Mollinedia marliae,Mollinedia,KNApSAcK
3,C00025334,66648-43-9,N-trans-Feruloyltyramine,C18H19NO4,313.1314081,Mollinedia gilgiana,Mollinedia,KNApSAcK
4,C00037482,111900-39-1,Marliolide,C19H34O3,310.25079495,Mollinedia marliae,Mollinedia,KNApSAcK
0,C00011015,64911-68-8,Angelicoidenol,C10H18O2,170.13067982,Hedycarya angustifolia,Hedycarya,KNApSAcK
1,C00011710,21657-90-9,Hedycaryol,C15H26O,222.19836545,Hedycarya angustifolia,Hedycarya,KNApSAcK
0,C00001822,476-70-0,(+)-Boldine,C19H21NO4,327.14705817,Boldea fragrans,Boldea,KNApSAcK
0,C00001822,476-70-0,(+)-Boldine,C19H21NO4,327.14705817,Peumus boldus,Peumus,KNApSAcK
1,C00001869,3019-51-0,(S)-Isoboldine,C19H21NO4,327.14705817,Peumus boldus,Peumus,KNApSAcK
2,C00003027,512-85-6,Ascaridole,C10H16O2,168.11502975,Peumus boldus,Peumus,KNApSAcK
3,C00005551,69760-70-9,Isorhamnetin 3-alpha-L-arabinopyranoside-7-rhamnoside,C27H30O15,594.15847029,Peumus boldus,Peumus,KNApSAcK
4,C00005557,17331-71-4,Isorhamnetin 3-O-beta-glucopyranoside-7-O-alpha-rhamnopyranoside,C28H32O16,624.16903498,Peumus boldus,Peumus,KNApSAcK
5,C00025652,2196-60-3,(+)-Coclaurine,C17H19NO3,285.13649348,Peumus boldus,Peumus,KNApSAcK
6,C00025812,486-39-5,Coclaurine,C17H19NO3,285.13649348,Peumus boldus,Peumus,KNApSAcK
7,C00027409,128-76-7,Laurotetanine,C19H21NO4,327.14705817,Peumus boldus,Peumus,KNApSAcK
8,C00027433,5890-18-6,Laurolitsine,C18H19NO4,313.1314081,Peumus boldus,Peumus,KNApSAcK
9,C00027438,475-70-7,Norisocorydine,C19H21NO4,327.14705817,Peumus boldus,Peumus,KNApSAcK
10,C00054747,91599-23-4,Dehydroboldine,C19H19NO4,325.1314081,Peumus boldus,Peumus,KNApSAcK
11,C00054930,904686-77-7,Dihydro-4-hydroxy-5-methylene-3-(13-octadecenylidene)-2(3H)-furanone,C23H38O3,362.28209508,Peumus boldus,Peumus,KNApSAcK
0,C00001822,476-70-0,(+)-Boldine,C19H21NO4,327.14705817,Peumus boldus,Boldus,KNApSAcK
1,C00001869,3019-51-0,(S)-Isoboldine,C19H21NO4,327.14705817,Peumus boldus,Boldus,KNApSAcK
2,C00003027,512-85-6,Ascaridole,C10H16O2,168.11502975,Peumus boldus,Boldus,KNApSAcK
3,C00005551,69760-70-9,Isorhamnetin 3-alpha-L-arabinopyranoside-7-rhamnoside,C27H30O15,594.15847029,Peumus boldus,Boldus,KNApSAcK
4,C00005557,17331-71-4,Isorhamnetin 3-O-beta-glucopyranoside-7-O-alpha-rhamnopyranoside,C28H32O16,624.16903498,Peumus boldus,Boldus,KNApSAcK
5,C00025652,2196-60-3,(+)-Coclaurine,C17H19NO3,285.13649348,Peumus boldus,Boldus,KNApSAcK
6,C00025812,486-39-5,Coclaurine,C17H19NO3,285.13649348,Peumus boldus,Boldus,KNApSAcK
7,C00027409,128-76-7,Laurotetanine,C19H21NO4,327.14705817,Peumus boldus,Boldus,KNApSAcK
8,C00027433,5890-18-6,Laurolitsine,C18H19NO4,313.1314081,Peumus boldus,Boldus,KNApSAcK
9,C00027438,475-70-7,Norisocorydine,C19H21NO4,327.14705817,Peumus boldus,Boldus,KNApSAcK
10,C00054747,91599-23-4,Dehydroboldine,C19H19NO4,325.1314081,Peumus boldus,Boldus,KNApSAcK
11,C00054930,904686-77-7,Dihydro-4-hydroxy-5-methylene-3-(13-octadecenylidene)-2(3H)-furanone,C23H38O3,362.28209508,Peumus boldus,Boldus,KNApSAcK
0,C00000136,470-82-6,"1,8-Cineol",C10H18O,154.1357652,Myrtus communis,Myrtus,KNApSAcK
1,C00000149,6750-60-3,Espatulenol,C15H24O,220.18271539,Myrtus communis,Myrtus,KNApSAcK
2,C00000184,2867-05-2,alpha-Thujene,C10H16,136.12520051,Myrtus communis,Myrtus,KNApSAcK
3,C00000351,6728-26-3,(2E)-2-Hexanal,C6H10O,98.07316494,Myrtus communis,Myrtus,KNApSAcK
4,C00000388,506-32-1,Arachidonic acid,C20H32O2,304.24023027,Myrtus communis,Myrtus,KNApSAcK
5,C00000619,97-53-0,Eugenol,C10H12O2,164.08372963,Myrtus communis,Myrtus,KNApSAcK
6,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Myrtus communis,Myrtus,KNApSAcK
7,C00000814,2102-58-1,(-)-trans-Carveol,C10H16O,152.12011513,Myrtus communis,Myrtus,KNApSAcK
8,C00000816,127-91-3,beta-Pinene,C10H16,136.12520051,Myrtus communis,Myrtus,KNApSAcK
9,C00000818,5794-03-6,(+)-Camphene,C10H16,136.12520051,Myrtus communis,Myrtus,KNApSAcK
10,C00000823,138-86-3,Limonene,C10H16,136.12520051,Myrtus communis,Myrtus,KNApSAcK
11,C00000829,19894-98-5,trans-Pinocarveol,C10H16O,152.12011513,Myrtus communis,Myrtus,KNApSAcK
12,C00000839,13466-78-9,3-Carene,C10H16,136.12520051,Myrtus communis,Myrtus,KNApSAcK
13,C00000845,106-24-1,(E)-geraniol,C10H18O,154.1357652,Myrtus communis,Myrtus,KNApSAcK
14,C00000853,123-35-3,beta-Myrcene,C10H16,136.12520051,Myrtus communis,Myrtus,KNApSAcK
15,C00000855,106-25-2,beta-Nerol,C10H18O,154.1357652,Myrtus communis,Myrtus,KNApSAcK
16,C00000861,586-62-9,alpha-Terpinolene,C10H16,136.12520051,Myrtus communis,Myrtus,KNApSAcK
17,C00000862,3779-61-1,trans-beta-Ocimene,C10H16,136.12520051,Myrtus communis,Myrtus,KNApSAcK
18,C00000970,520-26-3,Hesperidin,C28H34O15,610.18977042,Myrtus communis,Myrtus,KNApSAcK
19,C00001209,506-30-9,Arachidic acid,C20H40O2,312.30283052,Myrtus communis,Myrtus,KNApSAcK
20,C00001217,112-86-7,Erucic acid,C22H42O2,338.31848058,Myrtus communis,Myrtus,KNApSAcK
21,C00001234,373-49-9,Palmitoleic acid,C16H30O2,254.2245802,Myrtus communis,Myrtus,KNApSAcK
22,C00002374,7084-24-4,Cyanidin 3-O-glucoside,C21H21O11.Cl,484.07723923,Myrtus communis,Myrtus,KNApSAcK
