,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00005851,20316-62-5,Kaempferol 3-O-beta-D-(6''-E-p-coumaroyl)glucopyranoside,C30H26O13,594.13734092,Helianthemum glomeratum,Helianthemum,KNApSAcK
0,C00000136,470-82-6,"1,8-Cineol",C10H18O,154.1357652,Cistus albidus,Cistus,KNApSAcK
1,C00000136,470-82-6,"1,8-Cineol",C10H18O,154.1357652,Cistus creticus,Cistus,KNApSAcK
2,C00000149,6750-60-3,Espatulenol,C15H24O,220.18271539,Cistus creticus,Cistus,KNApSAcK
3,C00000155,89-83-8,m-Thymol,C10H14O,150.10446507,Cistus creticus,Cistus,KNApSAcK
4,C00000156,499-75-2,Carvacrol,C10H14O,150.10446507,Cistus creticus,Cistus,KNApSAcK
5,C00000164,473-15-4,(+)-beta-Eudesmol,C15H26O,222.19836545,Cistus creticus,Cistus,KNApSAcK
6,C00000165,1209-71-8,gamma-Eudesmol,C15H26O,222.19836545,Cistus creticus,Cistus,KNApSAcK
7,C00000170,140-10-3,Cinnamate,C9H8O2,148.0524295,Cistus ladaniferus,Cistus,KNApSAcK
8,C00000356,928-96-1,cis-3-Hexen-1-ol,C6H12O,100.08881501,Cistus creticus,Cistus,KNApSAcK
9,C00000357,66-25-1,Hexanal,C6H12O,100.08881501,Cistus creticus,Cistus,KNApSAcK
10,C00000358,111-27-3,Hexan-1-ol,C6H14O,102.10446507,Cistus creticus,Cistus,KNApSAcK
11,C00000619,97-53-0,Eugenol,C10H12O2,164.08372963,Cistus creticus,Cistus,KNApSAcK
12,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Cistus clusii,Cistus,KNApSAcK
13,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Cistus albidus,Cistus,KNApSAcK
14,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Cistus creticus,Cistus,KNApSAcK
15,C00000814,2102-58-1,(-)-trans-Carveol,C10H16O,152.12011513,Cistus creticus,Cistus,KNApSAcK
16,C00000816,127-91-3,beta-Pinene,C10H16,136.12520051,Cistus creticus,Cistus,KNApSAcK
17,C00000816,127-91-3,beta-Pinene,C10H16,136.12520051,Cistus clusii,Cistus,KNApSAcK
18,C00000816,127-91-3,beta-Pinene,C10H16,136.12520051,Cistus albidus,Cistus,KNApSAcK
