,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00004897,82318-51-2,8-C-Methylquercetin 3-methyl ether,C17H14O7,330.0739528,Dasylirion acrotrichum,Dasylirion,KNApSAcK
0,C00001223,557-59-5,Lignoceric acid,C24H48O2,368.36543078,Chlorophytum arundinaceum,Chlorophytum,KNApSAcK
1,C00001260,630-03-5,Nonacosane,C29H60,408.46950191,Chlorophytum arundinaceum,Chlorophytum,KNApSAcK
2,C00003577,511-96-6,Gitogenin,C27H44O4,432.32395989,Chlorophytum comosum,Chlorophytum,KNApSAcK
3,C00003580,467-55-0,Hecogenin,C27H42O4,430.30830983,Chlorophytum comosum,Chlorophytum,KNApSAcK
4,C00003593,77-60-1,Tigogenin,C27H44O3,416.32904527,Chlorophytum arundinaceum,Chlorophytum,KNApSAcK
5,C00003593,77-60-1,Tigogenin,C27H44O3,416.32904527,Chlorophytum comosum,Chlorophytum,KNApSAcK
6,C00003594,1329-83-5,Tigonin,C56H92O27,1196.58259774,Chlorophytum nimonii,Chlorophytum,KNApSAcK
7,C00003674,83-48-7,beta-Stigmasterol,C29H48O,412.37051615,Chlorophytum arundinaceum,Chlorophytum,KNApSAcK
8,C00047191,1112992-33-2,Borivilianoside E,C73H120O39,1620.7406741,Chlorophytum borivilianum,Chlorophytum,KNApSAcK
9,C00047192,1112992-34-3,Borivilianoside F,C73H118O39,1618.72502403,Chlorophytum borivilianum,Chlorophytum,KNApSAcK
10,C00047193,1112992-35-4,Borivilianoside G,C51H82O24,1078.51960355,Chlorophytum borivilianum,Chlorophytum,KNApSAcK
11,C00047194,1112992-36-5,Borivilianoside H,C50H80O23,1048.50903886,Chlorophytum borivilianum,Chlorophytum,KNApSAcK
12,C00051531,506-50-3,Triacontanoic acid,C30H60O2,452.45933116,Chlorophytum arundinaceum,Chlorophytum,KNApSAcK
13,C00063658,1130229-72-9,Borivilianoside A,C56H94O27,1198.5982478,Chlorophytum borivilianum,Chlorophytum,KNApSAcK
14,C00063659,1130229-74-1,Borivilianoside B,C57H96O27,1212.61389786,Chlorophytum borivilianum,Chlorophytum,KNApSAcK
15,C00063660,1130229-76-3,Borivilianoside D,C56H92O27,1196.58259774,Chlorophytum borivilianum,Chlorophytum,KNApSAcK
