,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00001661,15662-33-6,Ryanodine,C25H35NO9,493.23118172,Spigelia anthelmia,Spigelia,KNApSAcK
1,C00036672,137844-84-9,9-Hydroxy-10-epi-ryanodine,C25H35NO10,509.22609635,Spigelia anthelmia,Spigelia,KNApSAcK
0,C00000601,607-80-7,(+)-Sesamin,C20H18O6,354.11033831,Strychnos cathayensis,Strychnos,KNApSAcK
1,C00000723,573-44-4,Liriodendrin,C34H46O18,742.26841467,Strychnos axillaris,Strychnos,KNApSAcK
2,C00001223,557-59-5,Lignoceric acid,C24H48O2,368.36543078,Strychnos nitida,Strychnos,KNApSAcK
3,C00001309,3025-30-7,"Ethyl (E,Z)-decadienoate",C12H20O2,196.14632988,Strychnos madagascariensis,Strychnos,KNApSAcK
4,C00001685,40041-96-1,Angustine,C20H15N3O,313.12151212,Strychnos angustiflora,Strychnos,KNApSAcK
5,C00001695,357-57-3,Brucine,C23H26N2O4,394.18925733,Strychnos ligustrina,Strychnos,KNApSAcK
6,C00001695,357-57-3,Brucine,C23H26N2O4,394.18925733,Strychnos lucida,Strychnos,KNApSAcK
7,C00001695,357-57-3,Brucine,C23H26N2O4,394.18925733,Strychnos nux-vomica,Strychnos,KNApSAcK
8,C00001695,357-57-3,Brucine,C23H26N2O4,394.18925733,Strychnos ignatii,Strychnos,KNApSAcK
9,C00001695,357-57-3,Brucine,C23H26N2O4,394.18925733,Strychnos aculeata,Strychnos,KNApSAcK
10,C00001697,7257-29-6,Calebassine,C40H48N4O2,616.37772681,Strychnos mittschelichii,Strychnos,KNApSAcK
11,C00001697,7257-29-6,Calebassine,C40H48N4O2,616.37772681,Strychnos trivervis,Strychnos,KNApSAcK
12,C00001697,7257-29-6,Calebassine,C40H48N4O2,616.37772681,Strychnos toxifera Schomb.,Strychnos,KNApSAcK
13,C00001697,7257-29-6,Calebassine,C40H48N4O2,616.37772681,Strychnos solimoensana,Strychnos,KNApSAcK
14,C00001697,7257-29-6,Calebassine,C40H48N4O2,616.37772681,Strychnos divaricans,Strychnos,KNApSAcK
15,C00001702,630-87-5,Caracurine V,C38H40N4O2,584.31512655,Strychnos afzelii,Strychnos,KNApSAcK
16,C00001702,630-87-5,Caracurine V,C38H40N4O2,584.31512655,Strychnos dolichothyrsa,Strychnos,KNApSAcK
17,C00001702,630-87-5,Caracurine V,C38H40N4O2,584.31512655,Strychnos toxifera,Strychnos,KNApSAcK
18,C00001711,7168-64-1,C-curarine,C40H44N4O,596.35151206,Strychnos mittschelichii,Strychnos,KNApSAcK
19,C00001711,7168-64-1,C-curarine,C40H44N4O,596.35151206,Strychnos froesii,Strychnos,KNApSAcK
20,C00001711,7168-64-1,C-curarine,C40H44N4O,596.35151206,Strychnos divaricans,Strychnos,KNApSAcK
21,C00001711,7168-64-1,C-curarine,C40H44N4O,596.35151206,Strychnos solimoensana,Strychnos,KNApSAcK
22,C00001770,57-24-9,Strychnine,C21H22N2O2,334.16812796,Strychnos nitida,Strychnos,KNApSAcK
23,C00001770,57-24-9,Strychnine,C21H22N2O2,334.16812796,Strychnos atlantica,Strychnos,KNApSAcK
