,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00006623,13089-93-5,Luteolinidin 5-glucoside,C21H21O10,433.11347189,Azolla mexicana,Azolla,KNApSAcK
1,C00006623,13089-93-5,Luteolinidin 5-glucoside,C21H21O10,433.11347189,Azolla imbricata,Azolla,KNApSAcK
2,C00006623,13089-93-5,Luteolinidin 5-glucoside,C21H21O10,433.11347189,Azolla filiculoides,Azolla,KNApSAcK
0,C00000615,501-16-6,Caffeic acid,C9H8O4,180.04225874,Salvinia molesta D.S.Mitch.,Salvinia,KNApSAcK
1,C00002770,20283-92-5,Labiatenic acid,C18H16O8,360.08451749,Salvinia molesta,Salvinia,KNApSAcK
2,C00003011,23180-57-6,Paeoniflorin,C23H28O11,480.16316174,Salvinia molesta D.S.Mitch.,Salvinia,KNApSAcK
3,C00031030,231280-24-3,Pikuroside,C23H30O14,530.16355567,Salvinia molesta D.S.Mitch.,Salvinia,KNApSAcK
4,C00034054,93-58-3,Methyl benzoate,C8H8O2,136.0524295,Salvinia molesta D.S.Mitch.,Salvinia,KNApSAcK
0,C00005132,5041-67-8,Juglanin,C20H18O10,418.0899968,Asplenium trichomanes-ramosum,Trichomanes,KNApSAcK
1,C00005184,2392-95-2,Kaempferol 3-glucoside-7-rhamnoside,C27H30O15,594.15847029,Asplenium trichomanes-ramosum,Trichomanes,KNApSAcK
2,C00005186,71801-95-1,Kaempferol 3-rhamnoside-7-alpha-L-arabionopyranoside,C26H28O14,564.14790561,Asplenium trichomanes,Trichomanes,KNApSAcK
3,C00005189,482-38-2,Kaempferitrin,C27H30O14,578.16355567,Asplenium trichomanes,Trichomanes,KNApSAcK
4,C00005428,18016-58-5,Quercetin 3-O-beta-D-glucopyranosyl-7-O-alpha-L-rhamnopyranoside,C27H30O16,610.15338491,Asplenium trichomanes-ramosum,Trichomanes,KNApSAcK
5,C00005430,165673-60-9,Quercetin 3-rhamnoside-7-alpha-L-arabinopyranoside,C26H28O15,580.14282023,Asplenium trichomanes-ramosum,Trichomanes,KNApSAcK
6,C00005489,53987-23-8,Quercetin 3-methyl ether 5-glucoside,C22H22O12,478.11112617,Asplenium trichomanes-ramosum,Trichomanes,KNApSAcK
7,C00006108,,"5,7,3',4',5'-Pentahydroxyflavone 8-C-glucopyranoside",C21H20O12,464.09547611,Trichomanes venosum,Trichomanes,KNApSAcK
8,C00006167,,Orientin 2''-O-beta-L-arabinofuranoside,C26H28O15,580.14282023,Trichomanes venosum,Trichomanes,KNApSAcK
9,C00006171,,Isoorientin 2''-O-beta-L-arabinofuranoside,C26H28O15,580.14282023,Trichomanes venosum,Trichomanes,KNApSAcK
