,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000700,25001-57-4,Justicidin A,C22H18O7,394.10525293,Cneoridium dumosum,Cneoridium,KNApSAcK
1,C00002488,484-12-8,Osthol,C15H16O3,244.10994438,Cneoridium spp.,Cneoridium,KNApSAcK
0,C00001799,485-91-6,Allocryptopine,C21H23NO5,369.15762285,Aegle marmelos Correa,Correa,KNApSAcK
1,C00030797,17884-88-7,Myricadiol,C30H50O2,442.38108084,Lithocarpus correa,Correa,KNApSAcK
2,C00041046,58940-21-9,"Lup-20(29)-ene-3beta,27-diol",C30H50O2,442.38108084,Lithocarpus correa,Correa,KNApSAcK
0,C00000583,482-27-9,Isopimpinellin,C13H10O5,246.05282343,Luvunga sp.,Luvunga,KNApSAcK
1,C00002481,483-92-1,Luvangetin,C15H14O4,258.08920894,Luvunga scandens,Luvunga,KNApSAcK
2,C00002489,148-83-4,Ostruthin,C19H22O3,298.15689457,Luvunga eleutherandra,Luvunga,KNApSAcK
3,C00002489,148-83-4,Ostruthin,C19H22O3,298.15689457,Luvunga sarmentosa (Bl.) Kurz.,Luvunga,KNApSAcK
4,C00002505,553-19-5,Xanthyletin,C14H12O3,228.07864425,Luvunga scandens,Luvunga,KNApSAcK
5,C00003674,83-48-7,beta-Stigmasterol,C29H48O,412.37051615,Luvunga sarmentosa (Bl.) Kurz.,Luvunga,KNApSAcK
6,C00003749,545-47-1,Lupeol,C30H50O,426.38616622,Luvunga sarmentosa (Bl.) Kurz.,Luvunga,KNApSAcK
7,C00024232,75821-37-3,5-Hydroxyarborinine,C16H15NO5,301.0950226,Luvunga angustifolia,Luvunga,KNApSAcK
8,C00037443,485807-90-7,Luvungin A,C32H48O7,544.34000389,Luvunga sarmentosa (Bl.) Kurz.,Luvunga,KNApSAcK
9,C00037444,485807-91-8,Luvungin B,C33H50O7,558.35565395,Luvunga sarmentosa (Bl.) Kurz.,Luvunga,KNApSAcK
10,C00037445,485807-93-0,Luvungin C,C30H46O5,486.33452458,Luvunga sarmentosa (Bl.) Kurz.,Luvunga,KNApSAcK
11,C00037446,485807-94-1,Luvungin D,C34H52O9,604.36113326,Luvunga sarmentosa (Bl.) Kurz.,Luvunga,KNApSAcK
12,C00037447,485807-95-2,Luvungin E,C32H48O7,544.34000389,Luvunga sarmentosa (Bl.) Kurz.,Luvunga,KNApSAcK
13,C00037448,485807-96-3,Luvungin F,C32H48O7,544.34000389,Luvunga sarmentosa (Bl.) Kurz.,Luvunga,KNApSAcK
14,C00037449,485807-97-4,Luvungin G,C34H52O9,604.36113326,Luvunga sarmentosa (Bl.) Kurz.,Luvunga,KNApSAcK
15,C00037864,581-31-7,Suberosin,C15H16O3,244.10994438,Luvunga sarmentosa (Bl.) Kurz.,Luvunga,KNApSAcK
16,C00044448,519054-92-3,3-epi-Flindissol,C30H48O3,456.3603454,Luvunga sarmentosa,Luvunga,KNApSAcK
17,C00044450,519140-33-1,3-epi-Skimmiarepin A,C35H56O6,572.40768952,Luvunga sarmentosa,Luvunga,KNApSAcK
0,C00000601,607-80-7,(+)-Sesamin,C20H18O6,354.11033831,Melicope stipitata,Melicope,KNApSAcK
