,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00001906,130-86-9,Protopine,C20H19NO5,353.12632273,Oldenlandia biflora,Landia,KNApSAcK
1,C00001908,81-67-4,Pukateine,C18H17NO3,295.12084342,Laurelia novaezelandiae,Landia,KNApSAcK
2,C00002737,484-31-1,Dillapiol,C12H14O4,222.08920894,Piper novae-hollandiae,Landia,KNApSAcK
3,C00003072,14259-45-1,Asperuloside,C18H22O11,414.11621155,Oldenlandia diffusa,Landia,KNApSAcK
4,C00003072,14259-45-1,Asperuloside,C18H22O11,414.11621155,Oldenlandia corymbosa,Landia,KNApSAcK
5,C00003558,77-52-1,Ursolic acid,C30H48O3,456.3603454,Oldenlandia diffusa,Landia,KNApSAcK
6,C00003674,83-48-7,beta-Stigmasterol,C29H48O,412.37051615,Oldenlandia diffusa,Landia,KNApSAcK
7,C00005157,31512-06-8,Panasenoside,C27H30O16,610.15338491,Oldenlandia diffusa,Landia,KNApSAcK
8,C00005413,153-18-4,Quercetin 3-rutinoside,C27H30O16,610.15338491,Oldenlandia corymbosa,Landia,KNApSAcK
9,C00014756,347861-61-4,Luteolinidin 5-(3-glucoside-2-acetylglucoside),C29H33O16,637.17686001,Blechnum novae-zelandiae,Landia,KNApSAcK
10,C00019064,508-02-1,Oleanolic acid,C30H48O3,456.3603454,Oldenlandia diffusa,Landia,KNApSAcK
11,C00024000,149-29-1,Patulin,C7H6O4,154.02660868,Penicillium novae-zeelandiae,Landia,KNApSAcK
12,C00029420,19130-96-2,(+)-1-Deoxynojirimycin,C6H13NO4,163.08445791,Omphalea queenslandiae,Landia,KNApSAcK
13,C00029633,7372-30-7,Acetylursolic acid,C32H50O4,498.37091008,Oldenlandia diffusa,Landia,KNApSAcK
14,C00029749,25368-11-0,Asperulosidic acid,C18H24O12,432.12677623,Oldenlandia corymbosa,Landia,KNApSAcK
15,C00030092,18843-01-1,Deacetyl asperuloside,C16H20O10,372.10564686,Oldenlandia corymbosa,Landia,KNApSAcK
16,C00030094,52613-28-2,6alpha-Hydroxygeniposide,C17H24O11,404.13186161,Oldenlandia corymbosa,Landia,KNApSAcK
17,C00039941,873207-55-7,Penisimplicissin,C16H14O6,302.07903818,Talaromyces thailandiasis,Landia,KNApSAcK
18,C00040414,1055329-46-8,Sutherlandioside A,C36H60O10,652.41864814,Sutherlandia frutescens,Landia,KNApSAcK
19,C00040415,1055329-47-9,Sutherlandioside B,C36H60O10,652.41864814,Sutherlandia frutescens,Landia,KNApSAcK
20,C00040416,1055329-48-0,Sutherlandioside C,C36H58O10,650.40299807,Sutherlandia frutescens,Landia,KNApSAcK
21,C00040417,1055329-49-1,Sutherlandioside D,C36H58O9,634.40808345,Sutherlandia frutescens,Landia,KNApSAcK
22,C00040478,944726-61-8,Thailandolide A,C25H32O6,428.21988875,Talaromyces thailandiasis,Landia,KNApSAcK
23,C00040479,944726-62-9,Thailandolide B,C27H34O8,486.22536806,Talaromyces thailandiasis,Landia,KNApSAcK
24,C00040635,72669-21-7,Vermistatin,C18H16O6,328.09468824,Talaromyces thailandiasis,Landia,KNApSAcK
25,C00050081,914955-43-4,E-6-O-p-coumaroyl scandoside methyl ester 10-O-methyl methyl ether,C27H32O13,564.18429111,Oldenlandia diffusa,Landia,KNApSAcK
26,C00052443,3403-71-2,(-)-(R)-Mitorubrin,C21H18O7,382.10525293,Hypoxylon aucklandiae,Landia,KNApSAcK
27,C00052458,3215-47-2,(-)-Mitorubrinol,C21H18O8,398.10016755,Hypoxylon aucklandiae,Landia,KNApSAcK
