,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000804,546-80-5,(-)-3-Isothujone,C10H16O,152.12011513,Chenopodium ambrosioides,Chenopodium,KNApSAcK
1,C00000819,76-22-2,(+)-Camphor,C10H16O,152.12011513,Chenopodium ambrosioides,Chenopodium,KNApSAcK
2,C00000828,67690-48-6,(+)-Sabinone,C10H14O,150.10446507,Chenopodium ambrosioides,Chenopodium,KNApSAcK
3,C00000831,471-16-9,Sabinol,C10H16O,152.12011513,Chenopodium ambrosioides,Chenopodium,KNApSAcK
4,C00000836,471-15-8,beta-Thujone,C10H16O,152.12011513,Chenopodium ambrosioides,Chenopodium,KNApSAcK
5,C00000902,124847-17-2,Traversiadiene,C20H32,272.25040102,Chenopodium transversiana,Chenopodium,KNApSAcK
6,C00001048,527-95-7,Herbacetin,C15H10O7,302.04265268,Chenopodium murale,Chenopodium,KNApSAcK
7,C00001357,59-92-7,"3,4-Dihydroxyphenylalanine",C9H11NO4,197.06880785,Chenopodium quinoa,Chenopodium,KNApSAcK
8,C00001429,50-67-9,5-Hydroxytryptamine,C10H12N2O,176.09496302,Chenopodium rubrum,Chenopodium,KNApSAcK
9,C00001434,61-54-1,Tryptamine,C10H12N2,160.1000484,Chenopodium rubrum,Chenopodium,KNApSAcK
10,C00001581,15167-84-7,Amaranthin,C30H34N2O19,726.17557692,Chenopodium amaranticolor,Chenopodium,KNApSAcK
11,C00001582,18766-66-0,Betalamic acid,C9H9NO5,211.04807241,Chenopodium quinoa,Chenopodium,KNApSAcK
12,C00001583,2181-76-2,Betanidin,C18H16N2O8,388.0906655,Chenopodium quinoa,Chenopodium,KNApSAcK
13,C00001584,7659-95-2,Betanin,C24H26N2O13,550.14348893,Chenopodium quinoa,Chenopodium,KNApSAcK
14,C00001586,114847-18-6,Celosianin II,C40H42N2O22,902.22292105,Chenopodium rubrum,Chenopodium,KNApSAcK
15,C00001587,71199-31-0,DOPA-betaxanthin,C18H18N2O8,390.10631557,Chenopodium quinoa,Chenopodium,KNApSAcK
16,C00001604,135545-98-1,Tyrosine-betaxanthin,C18H18N2O7,374.11140095,Chenopodium quinoa,Chenopodium,KNApSAcK
17,C00002499,92-61-5,Scopoletin,C10H8O4,192.04225874,Chenopodium murale,Chenopodium,KNApSAcK
18,C00003027,512-85-6,Ascaridole,C10H16O2,168.11502975,Chenopodium spp.,Chenopodium,KNApSAcK
19,C00003027,512-85-6,Ascaridole,C10H16O2,168.11502975,Chenopodium ambrosioides var. anthelminticum,Chenopodium,KNApSAcK
20,C00003027,512-85-6,Ascaridole,C10H16O2,168.11502975,Chenopodium botrys,Chenopodium,KNApSAcK
21,C00003040,99-87-6,p-Cymene,C10H14,134.10955045,Chenopodium ambrosioides,Chenopodium,KNApSAcK
22,C00003516,510-30-5,Echinocystic acid,C30H48O4,472.35526002,Chenopodium ambrosioides,Chenopodium,KNApSAcK
23,C00003794,480-40-0,Chrysin,C15H10O4,254.05790881,Chenopodium graveolens,Chenopodium,KNApSAcK
24,C00003890,18085-97-7,Jaceosidin,C17H14O7,330.0739528,Chenopodium ambrosioides,Chenopodium,KNApSAcK
25,C00004515,147526-77-0,"7,3',4'-Trihydroxy-6-methoxyflavone 7-rhamnoside-3'-xyloside",C27H30O14,578.16355567,Chenopodium ambrosioides,Chenopodium,KNApSAcK
26,C00004565,520-18-3,Kaempferol,C15H10O6,286.04773805,Chenopodium murale,Chenopodium,KNApSAcK
27,C00005140,482-39-3,Afzelin,C21H20O10,432.10564686,Chenopodium murale,Chenopodium,KNApSAcK
28,C00005149,16290-07-6,Kaempferol 7-O-beta-D-glucopyranoside,C21H20O11,448.10056148,Chenopodium murale,Chenopodium,KNApSAcK
29,C00005150,20196-89-8,Kaempferol 7-O-rhamnoside,C21H20O10,432.10564686,Chenopodium ambrosioides,Chenopodium,KNApSAcK
30,C00005150,20196-89-8,Kaempferol 7-O-rhamnoside,C21H20O10,432.10564686,Chenopodium murale,Chenopodium,KNApSAcK
31,C00005155,132294-84-9,Kaempferol 3-apiosyl-(1->2)-galactoside,C26H28O15,580.14282023,Chenopodium quinoa,Chenopodium,KNApSAcK
32,C00005159,108906-96-3,Kaempferol 3-rhamnosyl-(1->2)-galactoside,C27H30O15,594.15847029,Chenopodium fremontii,Chenopodium,KNApSAcK
33,C00005160,17297-56-2,kaempferol 3-O-robinobioside,C27H30O15,594.15847029,Chenopodium fremontii,Chenopodium,KNApSAcK
