,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00001196,144-49-0,Monofluoroacetic acid,C2H3FO2,78.01170754,Dichapetalum cymosum,Dichapetalum,KNApSAcK
1,C00003741,472-15-1,beta-Betulinic acid,C30H48O3,456.3603454,Dichapetalum gelonioides,Dichapetalum,KNApSAcK
2,C00041498,180961-80-2,Dichapetalin A,C38H48O5,584.35017464,Dichapetalum gelonioides,Dichapetalum,KNApSAcK
3,C00041499,876610-25-2,Dichapetalin I,C38H50O6,602.36073933,Dichapetalum gelonioides,Dichapetalum,KNApSAcK
4,C00041500,876610-27-4,Dichapetalin J,C39H52O7,632.37130401,Dichapetalum gelonioides,Dichapetalum,KNApSAcK
5,C00041977,72173-97-8,Zeylanol,C30H50O2,442.38108084,Dichapetalum gelonioides,Dichapetalum,KNApSAcK
0,C00000152,7400-08-0,p-Coumaric acid,C9H8O3,164.04734412,Colubrina faralaotra subsp.trichocarpa.,Colubrina,KNApSAcK
1,C00000856,99-96-7,4-hydroxybenzoic acid,C7H6O3,138.03169406,Colubrina faralaotra subsp.trichocarpa.,Colubrina,KNApSAcK
2,C00001407,61-50-7,"N,N-Dimethyltryptamine",C12H16N2,188.13134853,Anadenanthera colubrina,Colubrina,KNApSAcK
3,C00002519,482-83-7,Dalbergin,C16H12O4,268.07355887,Anadenanthera colubrina,Colubrina,KNApSAcK
4,C00002674,530-57-4,Syringic acid,C9H10O5,198.05282343,Colubrina faralaotra subsp.trichocarpa.,Colubrina,KNApSAcK
5,C00002682,121-34-6,Vanillic acid,C8H8O4,168.04225874,Colubrina faralaotra subsp.trichocarpa.,Colubrina,KNApSAcK
6,C00002724,327-97-9,3-O-Caffeoylquinic acid,C16H18O9,354.09508217,Strychnos colubrina,Colubrina,KNApSAcK
7,C00002743,1135-24-6,Ferulic acid,C10H10O4,194.05790881,Colubrina faralaotra subsp.trichocarpa.,Colubrina,KNApSAcK
8,C00003510,87834-09-1,Colubrin,C48H76O18,940.50316563,Colubrina asiatica,Colubrina,KNApSAcK
9,C00003511,87834-10-4,Colubrinoside,C50H78O19,982.51373031,Colubrina asiatica,Colubrina,KNApSAcK
10,C00004565,520-18-3,Kaempferol,C15H10O6,286.04773805,Colubrina faralaotra subsp.trichocarpa.,Colubrina,KNApSAcK
11,C00005169,17650-84-9,Kaempferol 3-rutinoside,C27H30O15,594.15847029,Colubrina asiatica,Colubrina,KNApSAcK
12,C00005413,153-18-4,Quercetin 3-rutinoside,C27H30O16,610.15338491,Colubrina asiatica,Colubrina,KNApSAcK
13,C00005902,79395-74-7,Kaempferol 3-glucosyl-(1->3)(4'''-acetylrhamnosyl)(1->6)-galactoside,C35H42O21,798.22185841,Colubrina faralaotra,Colubrina,KNApSAcK
14,C00005984,79378-28-2,Faratroside,C35H42O22,814.21677303,Colubrina faralaotra,Colubrina,KNApSAcK
15,C00025605,38849-80-8,(-)-Cycleapeltine,C37H40N2O6,608.28863702,Colubrina faralaotra,Colubrina,KNApSAcK
16,C00032552,67594-73-4,Zizyberanalic acid,C30H46O4,470.33960996,Colubrina granulosa,Colubrina,KNApSAcK
