,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00024494,87387-67-5,19beta-Hydroxyvenalstonidine,C21H24N2O4,368.17360727,Melodinus insulae-pinorum Boiteau.,Itea,KNApSAcK
1,C00025867,65617-99-4,Ervitsine,C19H20N2O,292.15756328,Pandaca boiteau,Itea,KNApSAcK
2,C00025912,6519-27-3,"16R,19E-Isositsirikine",C21H26N2O3,354.19434271,Melodinus insulae-pinorum Boiteau.,Itea,KNApSAcK
3,C00047000,488-44-8,Allitol,C6H14O6,182.07903818,Itea ilicifolia,Itea,KNApSAcK
0,C00029231,179667-64-2,Waiakeamide,C37H49N7O8S3,815.28047378,Ireinia dendroides,Reinia,KNApSAcK
0,C00000303,10048-32-5,Parasorbic acid,C6H8O2,112.0524295,Melochia chamaedrys,Melochia,KNApSAcK
1,C00001746,64838-04-6,Melosatin A,C21H23NO4,353.16270823,Melochia tomentosa,Melochia,KNApSAcK
2,C00001747,64838-03-5,Melosatin B,C19H19NO2,293.14157886,Melochia tomentosa,Melochia,KNApSAcK
3,C00001988,19542-37-1,Adouetine X,C28H44N4O4,500.33625592,Melochia chamaedrys,Melochia,KNApSAcK
4,C00002188,57609-68-4,Melochinone,C22H21NO2,331.15722892,Melochia tomentosa,Melochia,KNApSAcK
5,C00005137,23627-87-4,Kaempferol 3-O-galactoside,C21H20O11,448.10056148,Melochia corchorifolia,Melochia,KNApSAcK
6,C00005343,66003-48-3,Herbacetin 8-glucuronide,C21H18O13,478.07474066,Melochia corchorifolia,Melochia,KNApSAcK
7,C00005691,55366-56-8,Gossypetin 8-glucuronide,C21H18O14,494.06965529,Melochia corchorifolia,Melochia,KNApSAcK
8,C00025427,69905-17-5,Melovinone,C24H29NO4,395.20965842,Melochia tomentosa,Melochia,KNApSAcK
9,C00027236,53766-26-0,Scutianine C,C31H42N4O4,534.32060586,Melochia chamaedrys,Melochia,KNApSAcK
10,C00027237,35467-41-5,Scutianine B,C34H40N4O4,568.30495579,Melochia chamaedrys,Melochia,KNApSAcK
11,C00028571,107316-95-0,Melofoline,C26H40N4O5,488.29987042,Melochia corchorifolia,Melochia,KNApSAcK
12,C00034336,861807-88-7,Waltherione A,C23H23NO5,393.15762285,Melochia chamaedrys,Melochia,KNApSAcK
13,C00034464,934760-56-2,Chamaedrine,C36H41N5O4,607.31585483,Melochia chamaedrys,Melochia,KNApSAcK
