,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000136,470-82-6,"1,8-Cineol",C10H18O,154.1357652,Calycanthus floridus,Calycanthus,KNApSAcK
1,C00001700,5516-85-8,Calycanthidine,C23H28N4,360.23139692,Calycanthus floridus,Calycanthus,KNApSAcK
2,C00001708,5545-89-1,(-)-Chimonanthine,C22H26N4,346.21574686,Calycanthus floridus,Calycanthus,KNApSAcK
3,C00002318,595-05-1,(+)-Calycanthine,C22H26N4,346.21574686,Calycanthus praecox,Calycanthus,KNApSAcK
4,C00002318,595-05-1,(+)-Calycanthine,C22H26N4,346.21574686,Calycanthus floridus,Calycanthus,KNApSAcK
5,C00002318,595-05-1,(+)-Calycanthine,C22H26N4,346.21574686,Calycanthus occidentalis,Calycanthus,KNApSAcK
6,C00002318,595-05-1,(+)-Calycanthine,C22H26N4,346.21574686,Calycanthus occidentails,Calycanthus,KNApSAcK
7,C00002318,595-05-1,(+)-Calycanthine,C22H26N4,346.21574686,Calycanthus floridus var. glaucus,Calycanthus,KNApSAcK
8,C00003674,83-48-7,beta-Stigmasterol,C29H48O,412.37051615,Calycanthus floridus,Calycanthus,KNApSAcK
9,C00032163,83-45-4,"(3beta,5alpha)-Stigmastan-3-ol",C29H52O,416.40181628,Calycanthus floridus,Calycanthus,KNApSAcK
10,C00050932,483-91-0,Isofraxidin 7-O-beta-D-glucoside,C17H20O10,384.10564686,Calycanthus occidentalis,Calycanthus,KNApSAcK
0,C00002318,595-05-1,(+)-Calycanthine,C22H26N4,346.21574686,Meratia praecox,Meratia,KNApSAcK
0,C00001418,120-72-9,Indole,C8H7N,117.05784923,Chimonanthus fragrus,Chimonanthus,KNApSAcK
1,C00001708,5545-89-1,(-)-Chimonanthine,C22H26N4,346.21574686,Chimonanthus fragrans,Chimonanthus,KNApSAcK
2,C00001757,57-47-6,Eserine,C15H21N3O2,275.16337694,Chimonanthus fragrans,Chimonanthus,KNApSAcK
3,C00002474,524-30-1,Fraxin,C16H18O10,370.0899968,Chimonanthus fragrans,Chimonanthus,KNApSAcK
4,C00026521,61-49-4,N-Methyltryptamine,C11H14N2,174.11569846,Chimonanthus fragrans,Chimonanthus,KNApSAcK
5,C00026555,85610-66-8,Chimonanthine,C22H26N4,346.21574686,Chimonanthus fragrans,Chimonanthus,KNApSAcK
6,C00026644,676451-19-7,Chimonanthidine,C23H28N4,360.23139692,Chimonanthus praecox,Chimonanthus,KNApSAcK
7,C00026840,4147-37-9,meso-Chimonanthine,C22H26N4,346.21574686,Chimonanthus fragrans,Chimonanthus,KNApSAcK
8,C00041914,21401-21-8,Taxiphyllin,C14H17NO7,311.10050191,Chimonanthus fragrans,Chimonanthus,KNApSAcK
9,C00050750,38514-05-5,6-Methyl-1-octanol,C9H20O,144.15141526,Chimonanthus fragrans,Chimonanthus,KNApSAcK
0,C00001708,5545-89-1,(-)-Chimonanthine,C22H26N4,346.21574686,Idiospermum australiense,Idiospermum,KNApSAcK
1,C00026750,169397-89-1,(-)-Idiospermuline,C35H42N6,546.34709538,Idiospermum australiense,Idiospermum,KNApSAcK
