,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000856,99-96-7,4-hydroxybenzoic acid,C7H6O3,138.03169406,Tabebuia avellanedae,Tabebuia,KNApSAcK
1,C00000856,99-96-7,4-hydroxybenzoic acid,C7H6O3,138.03169406,Tabebuia impetiginosa,Tabebuia,KNApSAcK
2,C00002833,80931-34-6,Kigelinone,C14H10O5,258.05282343,Tabebuia cassinoides,Tabebuia,KNApSAcK
3,C00002835,84-79-7,Lapachol,C15H14O3,242.09429431,Tabebuia guayacan,Tabebuia,KNApSAcK
4,C00002835,84-79-7,Lapachol,C15H14O3,242.09429431,Tabebuia rosea,Tabebuia,KNApSAcK
5,C00002836,4707-32-8,beta-Lapachone,C15H14O3,242.09429431,Tabebuia avellanedae,Tabebuia,KNApSAcK
6,C00002836,4707-32-8,beta-Lapachone,C15H14O3,242.09429431,Tabebuia guayacan,Tabebuia,KNApSAcK
7,C00003002,573-13-7,Lapachenole,C16H16O2,240.11502975,Tabebuia avellanedae Lorentz ex Griseb.,Tabebuia,KNApSAcK
8,C00003884,18003-33-3,6-Hydroxyluteolin,C15H10O7,302.04265268,Tabebuia caraiba,Tabebuia,KNApSAcK
9,C00006686,27539-32-8,Peonidin 3-rutinoside,C28H33O15,609.18194539,Tabebuia spp.,Tabebuia,KNApSAcK
10,C00007206,3064-05-9,(+)-Cycloolivil,C20H24O7,376.15220312,Tabebuia ochracea,Tabebuia,KNApSAcK
11,C00029479,93-07-2,"3,4-dimethoxybenzoic acid",C9H10O4,182.05790881,Tabebuia avellanedae,Tabebuia,KNApSAcK
12,C00029536,100-09-4,4-Methoxybenzoic acid,C8H8O3,152.04734412,Tabebuia avellanedae,Tabebuia,KNApSAcK
13,C00030899,149155-70-4,Osmanthuside H,C19H28O11,432.16316174,Tabebuia impetiginosa,Tabebuia,KNApSAcK
14,C00035232,83086-32-2,6-O-(4-hydroxybenzoyl)-6-epiaucubin,C22H26O11,466.14751167,Tabebuia impetiginosa (MArt.ex.DC),Tabebuia,KNApSAcK
15,C00035233,125180-69-0,6-O-(4-Hydroxybenzoyl)-ajugol,C22H28O11,468.16316174,Tabebuia impetiginosa (MArt.ex.DC),Tabebuia,KNApSAcK
16,C00035233,125180-69-0,6-O-(4-Hydroxybenzoyl)-ajugol,C22H28O11,468.16316174,Tabebuia avellanedae,Tabebuia,KNApSAcK
17,C00035234,124168-04-3,6-O-Vanilloyl-ajugol,C23H30O12,498.17372642,Tabebuia impetiginosa (MArt.ex.DC),Tabebuia,KNApSAcK
18,C00035510,761446-84-8,"6-O-(3,4,5-trimethoxybenzoyl)-ajugol",C25H34O13,542.19994117,Tabebuia impetiginosa,Tabebuia,KNApSAcK
19,C00035713,149155-71-5,Osmanthuside I,C28H34O13,578.19994117,Tabebuia impetiginosa,Tabebuia,KNApSAcK
20,C00035714,149155-72-6,Osmanthuside J,C29H36O14,608.21050586,Tabebuia impetiginosa,Tabebuia,KNApSAcK
21,C00035962,146564-47-8,"6-O-(3,4-dimethoxybenzoyl)-ajugol",C24H32O12,512.18937649,Tabebuia avellanedae,Tabebuia,KNApSAcK
22,C00035964,146564-46-7,6-O-(4-Methoxybenzoyl)-ajugol,C23H30O11,482.1788118,Tabebuia avellanedae,Tabebuia,KNApSAcK
23,C00036486,280567-80-8,"2-Formyl-5-(3',4'-dimethoxybenzoyloxy)-3-methyl-2-cyclopentene-1-acetaldehyde",C18H20O6,332.12598837,Tabebuia impetiginosa,Tabebuia,KNApSAcK
24,C00036487,280567-77-3,2-Formyl-5-(4'-methoxybenzoyloxy)-3-methyl-2-cyclopentene-1-acetaldehyde,C17H18O5,302.11542369,Tabebuia impetiginosa,Tabebuia,KNApSAcK
25,C00037011,15297-92-4,Dehydro-alpha-lapachone,C15H12O3,240.07864425,Tabebuia guayacan,Tabebuia,KNApSAcK
26,C00042221,4707-33-9,alpha-Lapachone,C15H14O3,242.09429431,Tabebuia guayacan,Tabebuia,KNApSAcK
0,C00000152,7400-08-0,p-Coumaric acid,C9H8O3,164.04734412,Catalpa ovata,Catalpa,KNApSAcK
1,C00000601,607-80-7,(+)-Sesamin,C20H18O6,354.11033831,Catalpa ovata,Catalpa,KNApSAcK
2,C00000738,1585-68-8,Catalpalactone,C15H14O4,258.08920894,Catalpa ovata,Catalpa,KNApSAcK
3,C00000739,34168-56-4,Catalponol,C15H18O2,230.13067982,Catalpa ovata,Catalpa,KNApSAcK
4,C00000743,27415-09-4,o-Succinylbenzoic acid,C11H10O5,222.05282343,Catalpa ovata,Catalpa,KNApSAcK
5,C00000856,99-96-7,4-hydroxybenzoic acid,C7H6O3,138.03169406,Catalpa bignonioides,Catalpa,KNApSAcK
6,C00002674,530-57-4,Syringic acid,C9H10O5,198.05282343,Catalpa ovata,Catalpa,KNApSAcK
7,C00002743,1135-24-6,Ferulic acid,C10H10O4,194.05790881,Catalpa ovata,Catalpa,KNApSAcK
8,C00002752,537-73-5,Isoferulic acid,C10H10O4,194.05790881,Catalpa ovata,Catalpa,KNApSAcK
9,C00002813,3568-90-9,Deoxylapachol,C15H14O2,226.09937969,Catalpa ovata,Catalpa,KNApSAcK
10,C00002841,35241-80-6,9-Methoxy-alpha-lapachone,C16H16O4,272.104859,Catalpa ovata,Catalpa,KNApSAcK
11,C00003073,479-98-1,Aucubin,C15H22O9,346.1263823,Catalpa ovata,Catalpa,KNApSAcK
12,C00003075,2415-24-9,Catalpol,C15H22O10,362.12129692,Catalpa spp.,Catalpa,KNApSAcK
13,C00003075,2415-24-9,Catalpol,C15H22O10,362.12129692,Catalpa ovata,Catalpa,KNApSAcK
14,C00003076,6736-85-2,Catalposide,C22H26O12,482.1424263,Catalpa speciosa,Catalpa,KNApSAcK
15,C00003099,96944-53-5,Specionin,C20H26O8,394.16276781,Catalpa speciosa,Catalpa,KNApSAcK
16,C00003839,10176-71-3,Ladanein,C17H14O6,314.07903818,Catalpa bignonioides,Catalpa,KNApSAcK
17,C00003884,18003-33-3,6-Hydroxyluteolin,C15H10O7,302.04265268,Catalpa bignonioides,Catalpa,KNApSAcK
18,C00004233,57498-68-7,"Scutellarein 7,4'-dimethyl ether 6-sophoroside",C29H34O16,638.18468504,Catalpa ovata,Catalpa,KNApSAcK
19,C00004386,54300-65-1,6-Hydroxyluteolin 7-glucoside,C21H20O12,464.09547611,Catalpa bignonioides,Catalpa,KNApSAcK
20,C00031683,278184-41-1,"(2E,6R)-2,6-Dimethyl-8-hydroxy-2-octenoic acid 8-O-[6'-O-(E)-p-coumaroyl]-beta-D-glucopyranoside",C18H30O4,310.21440945,Catalpa ovata G.DON.,Catalpa,KNApSAcK
21,C00033280,355378-46-0,Ovatolactone 7-O-(6'-O-p-hydroxybenzoyl)-beta-D-glucopyranoside,C22H28O10,452.16824712,Catalpa ovata G.DON.,Catalpa,KNApSAcK
22,C00034894,72514-90-0,Specioside,C24H28O12,508.15807636,Catalpa speciosa,Catalpa,KNApSAcK
23,C00042221,4707-33-9,alpha-Lapachone,C15H14O3,242.09429431,Catalpa ovata,Catalpa,KNApSAcK
0,C00002783,61276-17-3,Acteoside,C29H36O15,624.20542048,Fernandoa adenophylla,Fernandoa,KNApSAcK
1,C00004144,29741-09-1,Apigenin 7-O-beta-D-glucuronide,C21H18O11,446.08491142,Fernandoa adenophylla,Fernandoa,KNApSAcK
2,C00004231,17680-84-1,Hispidulin 7-O-beta-glucoside,C22H22O11,462.11621155,Fernandoa adenophylla,Fernandoa,KNApSAcK
3,C00004232,31105-76-7,Hispidulin-7-O-beta-D-glucuronide,C22H20O12,476.09547611,Fernandoa adenophylla,Fernandoa,KNApSAcK
4,C00030516,61303-13-7,Isoacteoside,C29H36O15,624.20542048,Fernandoa adenophylla,Fernandoa,KNApSAcK
5,C00030657,83529-62-8,Leucosceptoside A,C30H38O15,638.22107055,Fernandoa adenophylla,Fernandoa,KNApSAcK
6,C00031274,10338-51-9,Rhodioloside,C14H20O7,300.12090299,Fernandoa adenophylla,Fernandoa,KNApSAcK
7,C00034597,67884-12-2,Martynoside,C31H40O15,652.23672061,Fernandoa adenophylla,Fernandoa,KNApSAcK
8,C00036313,87585-32-8,(+)-Lyoniresinol 3alpha-O-beta-D-glucopyranoside,C28H38O13,582.2312413,Fernandoa adenophylla,Fernandoa,KNApSAcK
9,C00036501,366018-57-7,O-Apiosylverbascoside,C34H44O19,756.24767923,Fernandoa adenophylla,Fernandoa,KNApSAcK
10,C00037137,366492-00-4,Fernandoside,C36H44O16,732.26293536,Fernandoa adenophylla,Fernandoa,KNApSAcK
0,C00003835,23130-22-5,ladanetin,C16H12O6,300.06338812,Adenocalymma alliaceum,Adenocalymma,KNApSAcK
0,C00010522,51005-44-8,Minecoside,C25H30O13,538.16864105,Radermachera sinica,Radermachera,KNApSAcK
1,C00050669,80446-02-2,"2-Isopropenyl naphtho[2,3-b]furan-4,9-quinone",C15H10O3,238.06299419,Radermachera sinica,Radermachera,KNApSAcK
0,C00010504,83459-43-2,Pondraneoside,C25H30O12,522.17372642,Podranea ricasoliana,Podranea,KNApSAcK
0,C00000856,99-96-7,4-hydroxybenzoic acid,C7H6O3,138.03169406,Paratecoma peroba,Tecoma,KNApSAcK
1,C00000964,1226-22-8,Garbanzol,C15H12O5,272.06847349,Tecoma stans,Tecoma,KNApSAcK
2,C00001961,524-03-8,Actinidine,C10H13N,147.10479942,Tecoma radicans,Tecoma,KNApSAcK
3,C00001964,18070-40-1,Boschniakine,C10H11NO,161.08406398,Tecoma radicans,Tecoma,KNApSAcK
4,C00001964,18070-40-1,Boschniakine,C10H11NO,161.08406398,Tecoma stans,Tecoma,KNApSAcK
5,C00001983,6878-83-7,Tecomine,C11H17NO,179.13101417,Tecoma stans,Tecoma,KNApSAcK
6,C00001984,708-18-9,Tecostanin,C11H21NO,183.1623143,Tecoma stans,Tecoma,KNApSAcK
7,C00002647,149-91-7,Gallic acid,C7H6O5,170.0215233,Paratecoma peroba,Tecoma,KNApSAcK
8,C00002682,121-34-6,Vanillic acid,C8H8O4,168.04225874,Paratecoma koraiensis,Tecoma,KNApSAcK
9,C00003884,18003-33-3,6-Hydroxyluteolin,C15H10O7,302.04265268,Tecoma australis,Tecoma,KNApSAcK
10,C00008591,38690-67-4,Dihydrosyringetin,C17H16O8,348.08451749,Tecoma stans,Tecoma,KNApSAcK
11,C00008678,135545-93-6,Aromadendrin 3-rhamnoside-5-glucoside,C27H32O15,596.17412036,Tecoma grandiflora,Tecoma,KNApSAcK
12,C00010693,79617-00-8,Stansioside,C16H24O9,360.14203237,Tecoma stans,Tecoma,KNApSAcK
13,C00010693,79617-00-8,Stansioside,C16H24O9,360.14203237,Tecoma fulva,Tecoma,KNApSAcK
14,C00010694,72396-01-1,Yuheinoside,C16H24O9,360.14203237,Tecoma fulva,Tecoma,KNApSAcK
15,C00010694,72396-01-1,Yuheinoside,C16H24O9,360.14203237,Tecoma stans,Tecoma,KNApSAcK
16,C00010710,55732-44-0,Tecomoside,C16H24O10,376.13694699,Tecoma capensis,Tecoma,KNApSAcK
17,C00010711,,7-O-(4-Hydroxybenzoyl)tecomoside,C23H28O12,496.15807636,Tecoma capensis,Tecoma,KNApSAcK
18,C00010712,79636-18-3,5-Hydroxycampenoside,C25H30O11,506.1788118,Tecoma capensis,Tecoma,KNApSAcK
19,C00010713,,7-O-(4-hydroxycinnamoyl)tecomoside,C25H30O12,522.17372642,Tecoma capensis,Tecoma,KNApSAcK
20,C00010714,,7-O-(4-Methoxycinnamoyl)tecomoside,C26H32O12,536.18937649,Tecoma capensis,Tecoma,KNApSAcK
21,C00014126,159354-98-0,"7,8-Dihydroxy-6,4'-dimethoxyflavanone",C17H16O6,316.09468824,Tecoma stans,Tecoma,KNApSAcK
22,C00046784,78-79-5,Isoprene,C5H8,68.06260026,Tecomaria capensis,Tecoma,KNApSAcK
0,C00002376,18719-76-1,Antirrhinin,C27H31O15.Cl,630.13514803,Incarvillea delavayi,Incarvillea,KNApSAcK
1,C00031880,870245-68-4,Incarvillateine E,C53H81N3O8,887.60236658,Incarvillea sinensis,Incarvillea,KNApSAcK
2,C00031881,145307-22-8,Incarvilline,C11H21NO,183.1623143,Incarvillea sinensis,Incarvillea,KNApSAcK
3,C00031882,168434-17-1,Incarvine A,C32H52N2O4,528.39270816,Incarvillea sinensis,Incarvillea,KNApSAcK
4,C00031883,168009-89-0,Incarvine C,C21H29NO4,359.20965842,Incarvillea sinensis,Incarvillea,KNApSAcK
5,C00036663,88668-99-9,8-epi-Deoxyloganic acid,C16H24O9,360.14203237,Incarvillea delavayi,Incarvillea,KNApSAcK
6,C00037017,263393-84-6,Delavayine A,C19H28NO2,302.21200415,Incarvillea delavayi,Incarvillea,KNApSAcK
7,C00039408,129748-10-3,Incarvillateine,C42H58N2O8,718.41931684,Incarvillea sinensis,Incarvillea,KNApSAcK
8,C00039409,244259-22-1,Incarvillateine C,C40H54N2O6,658.39818747,Incarvillea sinensis,Incarvillea,KNApSAcK
9,C00039410,244259-23-2,Incarvillateine D,C41H56N2O7,688.40875216,Incarvillea sinensis,Incarvillea,KNApSAcK
10,C00050583,618910-84-2,Dissectol A,C16H26O7,330.16785319,Incarvillea dissectifoliola,Incarvillea,KNApSAcK
0,C00000152,7400-08-0,p-Coumaric acid,C9H8O3,164.04734412,Stereospermum zenkeri,Stereospermum,KNApSAcK
1,C00000682,2955-23-9,Olivil,C20H24O7,376.15220312,Stereospermum cylindricum,Stereospermum,KNApSAcK
2,C00000682,2955-23-9,Olivil,C20H24O7,376.15220312,Stereospermum kunthianum,Stereospermum,KNApSAcK
3,C00002835,84-79-7,Lapachol,C15H14O3,242.09429431,Stereospermum suaveolens,Stereospermum,KNApSAcK
4,C00004380,72380-28-0,6-Hydroxyluteolin 6-glucoside,C21H20O12,464.09547611,Stereospermum suaveolens,Stereospermum,KNApSAcK
5,C00004387,37769-54-3,6-Hydroxyluteolin 7-galactoside,C21H20O12,464.09547611,Stereospermum suaveolens,Stereospermum,KNApSAcK
6,C00007206,3064-05-9,(+)-Cycloolivil,C20H24O7,376.15220312,Stereospermum kunthianum,Stereospermum,KNApSAcK
7,C00010521,50932-19-9,Verminoside,C24H28O13,524.15299098,Stereospermum cylindricum,Stereospermum,KNApSAcK
8,C00010600,52949-83-4,Ajugol,C15H24O9,348.14203237,Stereospermum cylindricum,Stereospermum,KNApSAcK
9,C00030098,61548-34-3,Decaffeoylacteoside,C20H30O12,462.17372642,Stereospermum cylindricum,Stereospermum,KNApSAcK
10,C00030516,61303-13-7,Isoacteoside,C29H36O15,624.20542048,Stereospermum cylindricum,Stereospermum,KNApSAcK
11,C00032471,74950-96-2,Vanilloloside,C14H20O8,316.11581762,Stereospermum cylindricum,Stereospermum,KNApSAcK
12,C00034694,871577-15-0,Sterequinone F,C19H16O3,292.10994438,Stereospermum zenkeri,Stereospermum,KNApSAcK
13,C00034694,871577-15-0,Sterequinone F,C19H16O3,292.10994438,Stereospermum personatum,Stereospermum,KNApSAcK
14,C00034744,945026-56-2,Zenkequinone A,C19H16O3,292.10994438,Stereospermum zenkeri,Stereospermum,KNApSAcK
15,C00034745,945026-57-3,Zenkequinone B,C19H16O3,292.10994438,Stereospermum zenkeri,Stereospermum,KNApSAcK
16,C00034754,878807-15-9,(+)-Cycloolivil 4'-O-beta-D-glucopyranoside,C26H34O12,538.20502655,Stereospermum cylindricum,Stereospermum,KNApSAcK
17,C00034894,72514-90-0,Specioside,C24H28O12,508.15807636,Stereospermum personatum,Stereospermum,KNApSAcK
18,C00034894,72514-90-0,Specioside,C24H28O12,508.15807636,Stereospermum cylindricum,Stereospermum,KNApSAcK
19,C00034896,879090-40-1,Stereospermoside,C24H30O13,526.16864105,Stereospermum cylindricum,Stereospermum,KNApSAcK
20,C00036734,475673-79-1,Anthrakunthone,C19H16O4,308.104859,Stereospermum kunthianum,Stereospermum,KNApSAcK
21,C00037709,475673-80-4,Pyranokunthone A,C20H20O4,324.13615913,Stereospermum kunthianum,Stereospermum,KNApSAcK
22,C00037710,475673-81-5,Pyranokunthone B,C20H20O4,324.13615913,Stereospermum kunthianum,Stereospermum,KNApSAcK
23,C00037842,475673-77-9,Sterekunthal A,C20H18O5,338.11542369,Stereospermum kunthianum,Stereospermum,KNApSAcK
24,C00037843,475673-78-0,Sterekunthal B,C20H18O4,322.12050906,Stereospermum personatum,Stereospermum,KNApSAcK
