,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000673,152340-74-4,Sinaiticin,C24H18O8,434.10016755,Verbascum sinaiticum,Verbascum,KNApSAcK
1,C00000674,491-70-3,"5,7,3',4'-Tetrahydroxyflavone",C15H10O6,286.04773805,Verbascum sinaiticum,Verbascum,KNApSAcK
2,C00001133,512-72-1,Ajugose,C36H62O31,990.32750527,Verbascum thapsiforme,Verbascum,KNApSAcK
3,C00001154,546-62-3,Verbascose,C30H52O26,828.27468184,Verbascum thapsus,Verbascum,KNApSAcK
4,C00002015,494-52-0,(-)-Anabasine,C10H14N2,162.11569846,Verbascum songoricum,Verbascum,KNApSAcK
5,C00002460,91-64-5,Coumarin,C9H6O2,146.03677944,Verbascum thapsus,Verbascum,KNApSAcK
6,C00002568,83-79-4,Rotenone,C23H22O6,394.14163844,Verbascum thapsus,Verbascum,KNApSAcK
7,C00002783,61276-17-3,Acteoside,C29H36O15,624.20542048,Verbascum mallophorum,Verbascum,KNApSAcK
8,C00002783,61276-17-3,Acteoside,C29H36O15,624.20542048,Verbascum wiedemannianum,Verbascum,KNApSAcK
9,C00002783,61276-17-3,Acteoside,C29H36O15,624.20542048,Verbascum sinuatum,Verbascum,KNApSAcK
10,C00002783,61276-17-3,Acteoside,C29H36O15,624.20542048,Verbascum phlomoides,Verbascum,KNApSAcK
11,C00003073,479-98-1,Aucubin,C15H22O9,346.1263823,Verbascum thapsus,Verbascum,KNApSAcK
12,C00003075,2415-24-9,Catalpol,C15H22O10,362.12129692,Verbascum lychnites,Verbascum,KNApSAcK
13,C00003075,2415-24-9,Catalpol,C15H22O10,362.12129692,Verbascum thapsus,Verbascum,KNApSAcK
14,C00003768,27876-94-4,Crocetin,C20H24O4,328.16745925,Verbascum lychnitis,Verbascum,KNApSAcK
15,C00003769,42553-65-1,Crocin,C44H64O24,976.37875298,Verbascum phlomoides,Verbascum,KNApSAcK
16,C00003817,520-36-5,Apigenin,C15H10O5,270.05282343,Verbascum lychnitis,Verbascum,KNApSAcK
17,C00004261,20344-46-1,Luteolin 5-O-beta-D-glucopyranoside,C21H20O11,448.10056148,Verbascum lychnitis,Verbascum,KNApSAcK
18,C00005384,38934-20-2,Quercetin 7-glucuronide,C21H18O13,478.07474066,Verbascum lychnitis,Verbascum,KNApSAcK
19,C00005593,16290-09-8,Tamarixetin 7-glucoside,C22H22O12,478.11112617,Verbascum phlomoides,Verbascum,KNApSAcK
20,C00005599,14265-53-3,Tamarixetin 7-rutinoside,C28H32O16,624.16903498,Verbascum thapsiforme,Verbascum,KNApSAcK
21,C00005599,14265-53-3,Tamarixetin 7-rutinoside,C28H32O16,624.16903498,Verbascum phlomoides,Verbascum,KNApSAcK
22,C00010497,83529-68-4,Nigroside 1,C30H38O14,622.22615592,Verbascum nigrum,Verbascum,KNApSAcK
23,C00010523,85819-35-8,Saccatoside,C30H38O16,654.21598517,Verbascum saccatum,Verbascum,KNApSAcK
24,C00010653,89139-30-0,Verbascoside B,C21H34O15,526.18977042,Verbascum georgicum,Verbascum,KNApSAcK
25,C00029207,164230-52-8,Verbacine,C28H38N4O2,462.29947649,Verbascum pseudonobile,Verbascum,KNApSAcK
26,C00029208,164176-10-7,Verballocine,C28H38N4O2,462.29947649,Verbascum pseudonobile,Verbascum,KNApSAcK
27,C00030317,81525-13-5,Forsythoside B,C34H44O19,756.24767923,Verbascum wiedemannianum,Verbascum,KNApSAcK
28,C00034577,83529-63-9,Leucosceptoside B,C36H48O18,768.28406473,Verbascum wiedemannianum,Verbascum,KNApSAcK
29,C00034597,67884-12-2,Martynoside,C31H40O15,652.23672061,Verbascum wiedemannianum,Verbascum,KNApSAcK
30,C00034914,84062-32-8,Verbascoside A,C31H40O16,668.23163523,Verbascum georgicum,Verbascum,KNApSAcK
31,C00035175,78053-02-8,Sinuatol,C21H32O13,492.18429111,Verbascum sinuatum,Verbascum,KNApSAcK
0,C00063856,141890-71-3,Microdontin A,C30H28O11,564.16316174,Aloe microdonta,Microdon,KNApSAcK
1,C00063860,141978-92-9,Microdontin B,C30H28O11,564.16316174,Aloe microdonta,Microdon,KNApSAcK
0,C00000674,491-70-3,"5,7,3',4'-Tetrahydroxyflavone",C15H10O6,286.04773805,Myoporum bontioides,Myoporum,KNApSAcK
1,C00001029,491-71-4,Chrysoeriol,C16H12O6,300.06338812,Myoporum bontioides,Myoporum,KNApSAcK
2,C00002783,61276-17-3,Acteoside,C29H36O15,624.20542048,Myoporum bontioides,Myoporum,KNApSAcK
3,C00003085,550-45-8,Iridodial,C10H16O2,168.11502975,Myoporum sp.,Myoporum,KNApSAcK
4,C00003127,39031-29-3,Dehydromyodesmone,C15H18O2,230.13067982,Myoporum deserti,Myoporum,KNApSAcK
5,C00003128,41059-84-1,Dehydrongaione,C15H20O3,248.1412445,Myoporum deserti,Myoporum,KNApSAcK
6,C00003152,494-23-5,Ipomoeamarone,C15H22O3,250.15689457,Myoporum deserti A.Cunn.,Myoporum,KNApSAcK
7,C00008295,13463-28-0,Eriocitrin,C27H32O15,596.17412036,Myoporum tenuifolium,Myoporum,KNApSAcK
8,C00010632,95585-89-0,1S-Acetoxy-3-myodesertene,C12H18O3,210.12559444,Myoporum deserti,Myoporum,KNApSAcK
9,C00010633,19479-28-8,1-Methoxy-3-myodesertene,C11H18O2,182.13067982,Myoporum deserti,Myoporum,KNApSAcK
10,C00011444,39878-04-1,Deisopropylngaione,C12H16O3,208.10994438,Myoporum deserti,Myoporum,KNApSAcK
11,C00011484,19479-15-3,Myoporon,C15H22O3,250.15689457,Myoporum spp.,Myoporum,KNApSAcK
12,C00011486,38462-36-1,Dehydromyoporone,C15H20O3,248.1412445,Myoporum spp.,Myoporum,KNApSAcK
13,C00011491,581-12-4,(-)-Ngaione,C15H22O3,250.15689457,Myoporum deserti A.Cunn.,Myoporum,KNApSAcK
14,C00011491,581-12-4,(-)-Ngaione,C15H22O3,250.15689457,Myoporum acuminatum,Myoporum,KNApSAcK
15,C00011491,581-12-4,(-)-Ngaione,C15H22O3,250.15689457,Myoporum lactum,Myoporum,KNApSAcK
16,C00011491,581-12-4,(-)-Ngaione,C15H22O3,250.15689457,Myoporum laetum,Myoporum,KNApSAcK
17,C00011493,27428-93-9,(-)-Epingaione,C15H22O3,250.15689457,Myoporum deserti,Myoporum,KNApSAcK
18,C00011494,39878-02-9,"(2S-trans)-4-Methyl-1-(2,3,4,5-tetrahydro-5-methyl[2,3'-bifuran]-5-yl)-3-penten-2-one",C15H20O3,248.1412445,Myoporum deserti,Myoporum,KNApSAcK
19,C00011513,125826-69-9,(-)-Carney's ketol,C15H20O3,248.1412445,Myoporum spp.,Myoporum,KNApSAcK
20,C00011514,125741-08-4,(-)-Kindon ketol,C15H22O3,250.15689457,Myoporum spp.,Myoporum,KNApSAcK
21,C00011515,125826-76-8,Brigalow ketol,C15H20O3,248.1412445,Myoporum spp.,Myoporum,KNApSAcK
22,C00011532,32531-48-9,Isomyodesmone,C15H20O2,232.14632988,Myoporum spp.,Myoporum,KNApSAcK
23,C00011533,38927-56-9,Dehydroisomyodesmone,C15H18O2,230.13067982,Myoporum deserti,Myoporum,KNApSAcK
24,C00011536,32531-47-8,Myodesmone,C15H20O2,232.14632988,Myoporum spp.,Myoporum,KNApSAcK
25,C00011536,32531-47-8,Myodesmone,C15H20O2,232.14632988,Myoporum lactum,Myoporum,KNApSAcK
26,C00011536,32531-47-8,Myodesmone,C15H20O2,232.14632988,Myoporum deserti A.Cunn.,Myoporum,KNApSAcK
