,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00001468,499-24-1,Glucocochlearin,C11H21NO9S2,375.06577274,Thysanocarpus montanum,Thysanocarpus,KNApSAcK
1,C00001479,18432-16-1,Glucoputranjivin,C10H19NO9S2,361.05012267,Thysanocarpus montanum,Thysanocarpus,KNApSAcK
2,C00007343,27303-31-7,Glucoiberin,C11H21NO10S3,423.03275809,Thysanocarpus radians,Thysanocarpus,KNApSAcK
3,C00007350,499-30-9,2-Phenylethylglucosinolate,C15H21NO9S2,423.06577274,Thysanocarpus radians,Thysanocarpus,KNApSAcK
4,C00007805,19253-84-0,4-Hydroxybenzyl glucosinolate,C14H19NO10S2,425.0450373,Thysanocarpus radians,Thysanocarpus,KNApSAcK
0,C00001468,499-24-1,Glucocochlearin,C11H21NO9S2,375.06577274,Boechera drummondii,Boechera,KNApSAcK
1,C00001468,499-24-1,Glucocochlearin,C11H21NO9S2,375.06577274,Boechera holboellii,Boechera,KNApSAcK
2,C00001479,18432-16-1,Glucoputranjivin,C10H19NO9S2,361.05012267,Boechera drummondii,Boechera,KNApSAcK
3,C00001479,18432-16-1,Glucoputranjivin,C10H19NO9S2,361.05012267,Boechera holboellii,Boechera,KNApSAcK
4,C00007345,499-37-6,5-Methylsulfinylpentyl glucosinolate,C13H25NO10S3,451.06405822,Boechera drummondii,Boechera,KNApSAcK
5,C00007346,499-26-3,Benzylglucosinolate,C14H19NO9S2,409.05012267,Boechera drummondii,Boechera,KNApSAcK
6,C00007348,33049-17-1,6-Methylsulfinylhexyl glucosinolate,C14H27NO10S3,465.07970828,Boechera drummondii,Boechera,KNApSAcK
7,C00007348,33049-17-1,6-Methylsulfinylhexyl glucosinolate,C14H27NO10S3,465.07970828,Boechera holboellii,Boechera,KNApSAcK
8,C00007356,80667-68-1,8-Methylthio-octyl glucosinolate,C16H31NO9S3,477.11609379,Boechera holboellii,Boechera,KNApSAcK
9,C00007826,536-02-7,1-Methyl-2-hydroxyetyl glucosinolate,C10H19NO10S2,377.0450373,Boechera drummondii,Boechera,KNApSAcK
10,C00007830,38226-91-4,2-Methylpropyl glucosinolate,C11H21NO9S2,375.06577274,Boechera drummondii,Boechera,KNApSAcK
11,C00007837,74542-18-0,6-(Methylsulfonyl)hexyl glucosinolate,C14H27NO11S3,481.0746229,Boechera drummondii,Boechera,KNApSAcK
12,C00007844,74542-17-9,6-(Methylthio)hexyl glucosinolate,C14H27NO9S3,449.08479366,Boechera drummondii,Boechera,KNApSAcK
0,C00007545,21414-41-5,Glucoraphanin,C12H23NO10S3,437.04840815,Sterigmostemum incanum,Sterigmostemum,KNApSAcK
1,C00007586,19041-09-9,Gluconapin,C11H19NO9S2,373.05012267,Sterigmostemum incanum,Sterigmostemum,KNApSAcK
2,C00007805,19253-84-0,4-Hydroxybenzyl glucosinolate,C14H19NO10S2,425.0450373,Sterigmostemum incanum,Sterigmostemum,KNApSAcK
0,C00001481,28463-24-3,Glucoraphenin,C12H21NO10S3,435.03275809,Erucastrum nasturtiifolium,Erucastrum,KNApSAcK
1,C00001488,3952-98-5,Sinigrin,C10H17NO9S2,359.03447261,Erucastrum gallicum,Erucastrum,KNApSAcK
2,C00001488,3952-98-5,Sinigrin,C10H17NO9S2,359.03447261,Erucastrum laevigatum,Erucastrum,KNApSAcK
3,C00007343,27303-31-7,Glucoiberin,C11H21NO10S3,423.03275809,Erucastrum strigosum,Erucastrum,KNApSAcK
4,C00007350,499-30-9,2-Phenylethylglucosinolate,C15H21NO9S2,423.06577274,Erucastrum laevigatum,Erucastrum,KNApSAcK
5,C00007586,19041-09-9,Gluconapin,C11H19NO9S2,373.05012267,Erucastrum laevigatum,Erucastrum,KNApSAcK
6,C00007586,19041-09-9,Gluconapin,C11H19NO9S2,373.05012267,Erucastrum gallicum,Erucastrum,KNApSAcK
7,C00007805,19253-84-0,4-Hydroxybenzyl glucosinolate,C14H19NO10S2,425.0450373,Erucastrum nasturtiifolium,Erucastrum,KNApSAcK
