,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00003647,474-62-4,Campesterol,C28H48O,400.37051615,Ruppia maritima,Ruppia,KNApSAcK
1,C00003672,83-46-5,(-)-beta-Sitosterol,C29H50O,414.38616622,Ruppia maritima,Ruppia,KNApSAcK
2,C00003674,83-48-7,beta-Stigmasterol,C29H48O,412.37051615,Ruppia maritima,Ruppia,KNApSAcK
3,C00055576,369378-36-9,"(24R)-ergosta-8,22-diene-3beta,6beta,7alpha-triol",C28H46O3,430.34469533,Ruppia maritima,Ruppia,KNApSAcK
0,C00001058,20013-23-4,Isoscoparin,C22H22O11,462.11621155,Potamogeton natans,Potamogeton,KNApSAcK
1,C00003776,127-40-2,Lutein,C40H56O2,568.42803103,Potamogeton perfoliatus,Potamogeton,KNApSAcK
2,C00003780,14660-91-4,Neoxanthin,C40H56O4,600.41786028,Potamogeton perfoliatus,Potamogeton,KNApSAcK
3,C00003784,116-30-3,Rhodoxanthin,C40H50O2,562.38108084,Potamogeton natans,Potamogeton,KNApSAcK
4,C00003787,126-29-4,Violaxanthin,C40H56O4,600.41786028,Potamogeton perfoliatus,Potamogeton,KNApSAcK
5,C00007363,119-13-1,delta-Tocopherol,C27H46O2,402.34978071,Potamogeton pectinatus,Potamogeton,KNApSAcK
6,C00022273,57459-42-4,Potamogetonin,C20H26O3,314.1881947,Potamogeton natans,Potamogeton,KNApSAcK
7,C00022273,57459-42-4,Potamogetonin,C20H26O3,314.1881947,Potamogeton malaianus,Potamogeton,KNApSAcK
8,C00022273,57459-42-4,Potamogetonin,C20H26O3,314.1881947,Potamogeton ferrugineus,Potamogeton,KNApSAcK
9,C00022322,1235-77-4,Illurinic acid,C20H28O3,316.20384476,Potamogeton pectinatus,Potamogeton,KNApSAcK
10,C00046326,334487-70-6,Potamogetonol,C22H32O4,360.23005951,Potamogeton malaianus,Potamogeton,KNApSAcK
