,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00001647,4491-19-4,Indaconitine,C34H47NO10,629.31999673,Aconitum hemsleyanum PRITZ,Hemsleya,KNApSAcK
1,C00001669,20501-56-8,Talatisamine,C24H39NO5,421.28282336,Aconitum hemsleyanum var. circinatum,Hemsleya,KNApSAcK
2,C00001669,20501-56-8,Talatisamine,C24H39NO5,421.28282336,Aconitum hemsleyanum PRITZ,Hemsleya,KNApSAcK
3,C00003679,109985-90-2,Carnosifloside I,C42H68O13,780.46599226,Hemsleya carnosiflora,Hemsleya,KNApSAcK
4,C00003680,109985-92-4,Carnosifloside III,C48H78O18,942.51881569,Hemsleya carnosiflora,Hemsleya,KNApSAcK
5,C00003681,109985-95-7,Carnosifloside VI,C48H80O18,944.53446575,Hemsleya carnosiflora,Hemsleya,KNApSAcK
6,C00003997,58996-65-9,"7-Methoxy-3',4'-methylenedioxyflavone",C17H12O5,296.06847349,Millettia hemsleyana,Hemsleya,KNApSAcK
7,C00005072,38070-93-8,Karanjachromene,C21H18O4,334.12050906,Millettia hemsleyana,Hemsleya,KNApSAcK
8,C00006450,159194-99-7,Lanceolatin B,C31H22O10,554.12129692,Millettia hemsleyana,Hemsleya,KNApSAcK
9,C00007015,55303-87-2,Milletenone,C18H16O6,328.09468824,Millettia hemsleyana,Hemsleya,KNApSAcK
10,C00007957,96400-41-8,Dihydroisomilletenone methyl ether,C19H20O6,344.12598837,Millettia hemsleyana,Hemsleya,KNApSAcK
11,C00007958,96400-40-7,Dihydromilletenone methyl ether,C19H20O6,344.12598837,Millettia hemsleyana,Hemsleya,KNApSAcK
12,C00014044,466645-85-2,Hemsleyanoside,C26H28O13,548.15299098,Tetrastigma hemsleyanum,Hemsleya,KNApSAcK
13,C00014050,466645-91-0,Isohemsleyanoside,C26H28O13,548.15299098,Tetrastigma hemsleyanum,Hemsleya,KNApSAcK
14,C00015693,62218-13-7,(+)-alpha-Viniferin,C42H30O9,678.18898256,Shorea hemsleyana,Hemsleya,KNApSAcK
15,C00015786,17912-85-5,Hopeaphenol,C56H42O12,906.26762681,Shorea hemsleyana,Hemsleya,KNApSAcK
16,C00024461,26619-93-2,(-)-Venalstonidine,C21H24N2O3,352.17869265,Melodinus hemsleyanus,Hemsleya,KNApSAcK
17,C00024462,5001-20-7,(-)-Venalstonine,C21H24N2O2,336.18377802,Melodinus hemsleyanus,Hemsleya,KNApSAcK
18,C00024473,24314-59-8,(+)-Scandine,C21H22N2O3,350.16304258,Melodinus hemsleyanus,Hemsleya,KNApSAcK
19,C00024475,119188-47-5,10-Hydroxyscandine,C21H22N2O4,366.15795721,Melodinus hemsleyanus,Hemsleya,KNApSAcK
20,C00024478,138615-17-5,"11,19R-Dihydroxytabersonine",C21H24N2O4,368.17360727,Melodinus hemsleyanus,Hemsleya,KNApSAcK
