,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000674,491-70-3,"5,7,3',4'-Tetrahydroxyflavone",C15H10O6,286.04773805,Biebersteinia orphanidis,Biebersteinia,KNApSAcK
1,C00001075,10176-66-6,Nevadensin,C18H16O7,344.08960287,Biebersteinia orphanidis,Biebersteinia,KNApSAcK
2,C00002202,486-64-6,Vasicinone,C11H10N2O2,202.07422758,Biebersteinia multifida,Biebersteinia,KNApSAcK
3,C00002503,93-35-6,Umbelliferone,C9H6O3,162.03169406,Biebersteinia orphanidis,Biebersteinia,KNApSAcK
4,C00002503,93-35-6,Umbelliferone,C9H6O3,162.03169406,Biebersteinia heterostemon,Biebersteinia,KNApSAcK
5,C00003817,520-36-5,Apigenin,C15H10O5,270.05282343,Biebersteinia orphanidis,Biebersteinia,KNApSAcK
6,C00003820,480-44-4,Acacetin,C16H12O5,284.06847349,Biebersteinia orphanidis,Biebersteinia,KNApSAcK
7,C00003876,4323-80-2,Desmethoxysudachitin,C17H14O7,330.0739528,Biebersteinia orphanidis,Biebersteinia,KNApSAcK
8,C00003883,2798-20-1,Gardenin B,C19H18O7,358.10525293,Biebersteinia orphanidis,Biebersteinia,KNApSAcK
9,C00003928,4281-28-1,Sudachitin,C18H16O8,360.08451749,Biebersteinia orphanidis,Biebersteinia,KNApSAcK
10,C00003930,15835-74-2,Acerosin,C18H16O8,360.08451749,Biebersteinia orphanidis,Biebersteinia,KNApSAcK
11,C00003934,56003-01-1,Hymenoxin,C19H18O8,374.10016755,Biebersteinia orphanidis,Biebersteinia,KNApSAcK
12,C00004156,552-57-8,Apigenin-7-O-beta-D-rutinoside,C27H30O14,578.16355567,Biebersteinia orphanidis,Biebersteinia,KNApSAcK
13,C00004451,77298-67-0,Tricetin 7-glucoside,C21H20O12,464.09547611,Biebersteinia orphanidis,Biebersteinia,KNApSAcK
