,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000856,99-96-7,4-hydroxybenzoic acid,C7H6O3,138.03169406,Oxalis corniculata,Oxalis,KNApSAcK
1,C00000990,60-81-1,Phloridzin,C21H24O10,436.13694699,Oxalis corniculata,Oxalis,KNApSAcK
2,C00001017,578-74-5,Apigenin 7-O-beta-D-glucopyranoside,C21H20O10,432.10564686,Oxalis corniculata,Oxalis,KNApSAcK
3,C00001055,4261-42-1,Isoorientin,C21H20O11,448.10056148,Oxalis corniculata,Oxalis,KNApSAcK
4,C00001110,3681-93-4,Vitexin,C21H20O10,432.10564686,Oxalis corniculata,Oxalis,KNApSAcK
5,C00001179,50-81-7,(+)-Ascorbic acid,C6H8O6,176.03208799,Oxalis corniculata,Oxalis,KNApSAcK
6,C00001198,144-62-7,Oxalic acid,C2H2O4,89.99530855,Oxalis spp.,Oxalis,KNApSAcK
7,C00001200,127-17-3,Pyruvic acid,C3H4O3,88.01604399,Oxalis corniculata,Oxalis,KNApSAcK
8,C00001202,111-20-6,Sebacic acid,C10H18O4,202.12050906,Oxalis corniculata,Oxalis,KNApSAcK
9,C00001735,304-21-2,Harmaline,C13H14N2O,214.11061308,Oxalis tuberosa Molina,Oxalis,KNApSAcK
10,C00001737,442-51-3,Harmine,C13H12N2O,212.09496302,Oxalis tuberosa Molina,Oxalis,KNApSAcK
11,C00002679,80220-30-0,Turgorin,C13H16O13S,412.03116133,Oxalis acetosella,Oxalis,KNApSAcK
12,C00002679,80220-30-0,Turgorin,C13H16O13S,412.03116133,Oxalis stricta,Oxalis,KNApSAcK
13,C00002682,121-34-6,Vanillic acid,C8H8O4,168.04225874,Oxalis corniculata,Oxalis,KNApSAcK
14,C00002822,550-24-3,Embelin,C17H26O4,294.18310932,Oxalis corniculata,Oxalis,KNApSAcK
15,C00002860,573-40-0,Rapanone,C19H30O4,322.21440945,Oxalis purpurata,Oxalis,KNApSAcK
16,C00002904,155-58-8,Rhaponticin,C21H24O9,420.14203237,Oxalis corniculata,Oxalis,KNApSAcK
17,C00003344,508-59-8,Parthenin,C15H18O4,262.12050906,Oxalis corniculata,Oxalis,KNApSAcK
18,C00003460,4611-05-6,Ophiobolin A,C25H36O4,400.26135964,Oxalis corniculata,Oxalis,KNApSAcK
19,C00003576,512-04-9,Diosgenin,C27H42O3,414.31339521,Oxalis corniculata,Oxalis,KNApSAcK
20,C00004165,31737-50-5,"Apigenin 7,4'-diglucoside",C27H30O15,594.15847029,Oxalis corniculata,Oxalis,KNApSAcK
21,C00005374,522-12-3,Quercetin 3-O-alpha-L-rhamnoside,C21H20O11,448.10056148,Oxalis corniculata,Oxalis,KNApSAcK
22,C00006125,6991-10-2,Swertisin,C22H22O10,446.12129692,Oxalis corniculata,Oxalis,KNApSAcK
23,C00006170,27708-61-8,Isoorientin 2''-O-xyloside,C26H28O15,580.14282023,Oxalis triangularis,Oxalis,KNApSAcK
24,C00006223,60767-80-8,Meloside A,C27H30O15,594.15847029,Oxalis acetosella,Oxalis,KNApSAcK
25,C00006745,68736-45-8,Malvidin 3-rutinoside-5-glucoside,C35H45O21,801.2453335,Oxalis triangularis,Oxalis,KNApSAcK
26,C00006910,"144940-56-7,51939-51-6",Tibouchinin,C38H41O19,801.22420413,Oxalis triangularis,Oxalis,KNApSAcK
27,C00007540,764-22-7,Dihydrosphingosine,C18H39NO2,301.2980795,Oxalis corniculata,Oxalis,KNApSAcK
28,C00008045,480-69-3,Cernuoside,C21H20O11,448.10056148,Oxalis cernua,Oxalis,KNApSAcK
29,C00008046,633-15-8,Aureusin,C21H20O11,448.10056148,Oxalis cernua,Oxalis,KNApSAcK
30,C00011077,,Malvidin 3-O-(6-O-(4-O-malonyl-alpha-rhamnopyranosyl)-beta-glucopyranoside)-5-O-beta-glucopyranoside,C38H47O24,887.24572743,Oxalis triangularis,Oxalis,KNApSAcK
31,C00011078,,Malvidin 3-O-(6-O-(4-O-alpha-rhamnopyranosyl-beta-glucopyranoside)-5-O-(6-O-malonyl-beta-glucopyranoside),C38H47O24,887.24572743,Oxalis triangularis,Oxalis,KNApSAcK
32,C00011079,,Malvidin 3-O-(6-O-(4-O-malonyl-alpha-rhamnopyranosyl)-beta-glucopyranoside)-5-O-(6-O-malonyl-beta-glucopyranoside),C41H49O27,973.24612137,Oxalis triangularis,Oxalis,KNApSAcK
33,C00011080,,Malvidin 3-O-(6-O-(4-O-malonyl-alpha-rhamnopyranosyl)-beta-glucopyranoside,C32H37O19,725.192904,Oxalis triangularis,Oxalis,KNApSAcK
34,C00011081,,Malvidin 3-O-(6-O-(Z)-p-coumalonyl-beta-glucopyranoside)-5-O-beta-glucopyranoside,C38H41O19,801.22420413,Oxalis triangularis,Oxalis,KNApSAcK
35,C00017999,480-56-8,Lecanoric acid,C16H14O7,318.0739528,Oxalis corniculata,Oxalis,KNApSAcK
36,C00022714,4608-49-5,Larixol acetate,C22H36O3,348.26644502,Oxalis corniculata,Oxalis,KNApSAcK
37,C00029828,635-65-4,Bilirubin,C33H36N4O6,584.26348491,Oxalis corniculata,Oxalis,KNApSAcK
38,C00030222,831-61-8,Ethyl gallate,C9H10O5,198.05282343,Oxalis corniculata,Oxalis,KNApSAcK
39,C00030880,124-13-0,Octanal,C8H16O,128.12011513,Oxalis corniculata,Oxalis,KNApSAcK
40,C00034175,505-56-6,"1,22-Docosane dioic acid",C22H42O4,370.30830983,Oxalis corniculata,Oxalis,KNApSAcK
41,C00034763,3777-69-3,2-Pentylfuran,C9H14O,138.10446507,Oxalis corniculata,Oxalis,KNApSAcK
42,C00053683,554-62-1,Phytosphingosine,C18H39NO3,317.29299412,Oxalis corniculata,Oxalis,KNApSAcK
43,C00054451,934754-96-8,Oxalis Anthocyanin-flavone dimer,C65H75O38+,1463.39363304,Oxalis triangularis,Oxalis,KNApSAcK
44,C00059145,109889-09-0,Granisetron,C18H24N4O,312.19501142,Oxalis corniculata,Oxalis,KNApSAcK
45,C00059712,135-07-9,Methyclothiazide,C9H11Cl2N3O4S2,358.95680274,Oxalis corniculata,Oxalis,KNApSAcK
46,C00061530,34493-98-6,Dibekacin,C18H37N5O8,451.2642132,Oxalis corniculata,Oxalis,KNApSAcK
