,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00001102,6980-25-2,Swertiajaponin,C22H22O11,462.11621155,Gnetum gnemon,Gnetum,KNApSAcK
1,C00001227,503-05-9,Malvalic acid,C18H32O2,280.24023027,Gnetum scandens,Gnetum,KNApSAcK
2,C00001408,51-61-6,Dopamine,C8H11NO2,153.0789786,Gnetum montanum,Gnetum,KNApSAcK
3,C00001435,51-67-2,Tyramine,C8H11NO,137.08406398,Gnetum montanum,Gnetum,KNApSAcK
4,C00001555,535-83-1,Trigonelline,C7H7NO2,137.04767848,Gnetum parvifolium,Gnetum,KNApSAcK
5,C00002631,21453-69-0,(+)-Lirioresinol B,C22H26O8,418.16276781,Gnetum gnemon,Gnetum,KNApSAcK
6,C00002883,82084-87-5,Gnetin A,C28H22O6,454.14163844,Gnetum leyboldii,Gnetum,KNApSAcK
7,C00002887,32727-29-0,(E)-Isorhapontin,C21H24O9,420.14203237,Gnetum gnemon,Gnetum,KNApSAcK
8,C00002887,32727-29-0,(E)-Isorhapontin,C21H24O9,420.14203237,Gnetum parvifolium,Gnetum,KNApSAcK
9,C00002897,22139-77-1,Pinosylvin,C14H12O2,212.08372963,Gnetum parvifolium,Gnetum,KNApSAcK
10,C00002903,501-36-0,Resveratrol,C14H12O3,228.07864425,Gnetum venosum,Gnetum,KNApSAcK
11,C00002903,501-36-0,Resveratrol,C14H12O3,228.07864425,Gnetum gnemon,Gnetum,KNApSAcK
12,C00002903,501-36-0,Resveratrol,C14H12O3,228.07864425,Gnetum parvifolium,Gnetum,KNApSAcK
13,C00002903,501-36-0,Resveratrol,C14H12O3,228.07864425,Gnetum pendulum C.Y.,Gnetum,KNApSAcK
14,C00002903,501-36-0,Resveratrol,C14H12O3,228.07864425,Gnetum latifolium Blume,Gnetum,KNApSAcK
15,C00002905,62218-08-0,(-)-epsilon-Viniferin,C28H22O6,454.14163844,Gnetum hainanense,Gnetum,KNApSAcK
16,C00002905,62218-08-0,(-)-epsilon-Viniferin,C28H22O6,454.14163844,Gnetum gnemon,Gnetum,KNApSAcK
17,C00002905,62218-08-0,(-)-epsilon-Viniferin,C28H22O6,454.14163844,Gnetum parvifolium,Gnetum,KNApSAcK
18,C00002905,62218-08-0,(-)-epsilon-Viniferin,C28H22O6,454.14163844,Gnetum latifolium Blume,Gnetum,KNApSAcK
19,C00002905,62218-08-0,(-)-epsilon-Viniferin,C28H22O6,454.14163844,Gnetum klossii,Gnetum,KNApSAcK
20,C00006122,6980-41-2,Isoswertiajaponin,C22H22O11,462.11621155,Gnetum gnemon,Gnetum,KNApSAcK
21,C00006226,89613-14-9,Isoswertisin 2''-O-xyloside,C27H30O14,578.16355567,Gnetum africanum,Gnetum,KNApSAcK
22,C00006226,89613-14-9,Isoswertisin 2''-O-xyloside,C27H30O14,578.16355567,Gnetum buchholzianum,Gnetum,KNApSAcK
23,C00006250,66274-23-5,Molludistin 2''-O-rhamnoside,C27H30O13,562.16864105,Gnetum africanum,Gnetum,KNApSAcK
24,C00006275,89701-83-7,Isoswertisin 2''-O-glucoside,C28H32O15,608.17412036,Gnetum buchholzianum,Gnetum,KNApSAcK
25,C00006275,89701-83-7,Isoswertisin 2''-O-glucoside,C28H32O15,608.17412036,Gnetum africanum,Gnetum,KNApSAcK
26,C00006278,64821-00-7,Isoswertisin 2''-O-rhamnoside,C28H32O14,592.17920573,Gnetum africanum,Gnetum,KNApSAcK
27,C00015298,96853-54-2,"3,4,5'-Trihydroxy-3'-methoxystilbene",C15H14O4,258.08920894,Gnetum ula,Gnetum,KNApSAcK
28,C00015322,56041-27-1,"3,4-Methylenedioxy-4'-methoxystilbene",C16H14O3,254.09429431,Gnetum ula,Gnetum,KNApSAcK
29,C00015562,500-65-2,Rhapontigenin,C15H14O4,258.08920894,Gnetum hainanense C.Y.Cheng.,Gnetum,KNApSAcK
30,C00015769,137476-72-3,Gnetifolin A,C16H14O6,302.07903818,Gnetum parvifolium,Gnetum,KNApSAcK
31,C00015770,140671-04-1,Gnetifolin C,C31H28O8,528.17841787,Gnetum parvifolium,Gnetum,KNApSAcK
32,C00015771,140671-05-2,Gnetifolin D,C30H28O8,516.17841787,Gnetum parvifolium,Gnetum,KNApSAcK
33,C00015772,140671-07-4,Gnetifolin E,C21H24O9,420.14203237,Gnetum parvifolium,Gnetum,KNApSAcK
34,C00015772,140671-07-4,Gnetifolin E,C21H24O9,420.14203237,Gnetum gnemon,Gnetum,KNApSAcK
35,C00015773,140208-77-1,Gnetifolin F,C25H24O7,436.15220312,Gnetum klossii,Gnetum,KNApSAcK
