,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00002915,23094-69-1,Corilagin,C27H22O18,634.0806139,Poupartia fordii,Poupartia,KNApSAcK
0,C00045501,467220-21-9,(Z)-5-(trideca-4-enyl)resorcinol,C19H30O2,290.2245802,Lithraea molleoides,Lithraea,KNApSAcK
0,C00001015,1617-53-4,Amentoflavone,C30H18O10,538.0899968,Toxicodendron succedaneum,Toxicodendron,KNApSAcK
1,C00002681,492-91-1,Urushiol III,C21H32O2,316.24023027,Toxicodendron radicans,Toxicodendron,KNApSAcK
2,C00003324,3484-46-6,Mellitoxin,C15H18O7,310.10525293,Toxicodendron globosum,Toxicodendron,KNApSAcK
3,C00003381,2571-22-4,Tutin,C15H18O6,294.11033831,Toxicodendron capense,Toxicodendron,KNApSAcK
4,C00004579,528-48-3,Fisetin,C15H10O6,286.04773805,Toxicodendron succedaneum,Toxicodendron,KNApSAcK
5,C00006516,72149-91-8,Tetrahydroamentoflavone,C30H22O10,542.12129692,Toxicodendron radicans,Toxicodendron,KNApSAcK
6,C00006941,487-52-5,Butein,C15H12O5,272.06847349,Toxicodendron semilata,Toxicodendron,KNApSAcK
7,C00006941,487-52-5,Butein,C15H12O5,272.06847349,Toxicodendron vernicifluum,Toxicodendron,KNApSAcK
8,C00008026,120-05-8,Sulfuretin,C15H10O5,270.05282343,Toxicodendron spp.,Toxicodendron,KNApSAcK
9,C00008028,54826-89-0,Rengasin,C16H12O6,300.06338812,Toxicodendron diversilobum,Toxicodendron,KNApSAcK
10,C00008044,494-49-5,Palasitrin,C27H30O15,594.15847029,Toxicodendron diversilobum,Toxicodendron,KNApSAcK
11,C00021362,4678-67-5,Capenicine,C20H24O8,392.14711774,Toxicodendron capense,Toxicodendron,KNApSAcK
12,C00021363,91653-75-7,Coriatin,C15H20O6,296.12598837,Toxicodendron capense,Toxicodendron,KNApSAcK
13,C00021372,24548-57-0,Lambicin,C18H24O7,352.15220312,Toxicodendron capense,Toxicodendron,KNApSAcK
14,C00021376,24462-32-6,Pretoxin,C19H24O8,380.14711774,Toxicodendron capense,Toxicodendron,KNApSAcK
0,C00003657,79-63-0,Lanosterol,C30H50O,426.38616622,Lannea grandis,Lannea,KNApSAcK
1,C00004624,480-16-0,Morin,C15H10O7,302.04265268,Lannea coromandelica,Lannea,KNApSAcK
2,C00007235,480-17-1,Leucocyanidin,C15H14O7,306.0739528,Lannea grandis,Lannea,KNApSAcK
3,C00008133,102673-83-6,"8-C-Prenyl-6'',6''-dimethylpyrano[2'',3'':7,6]flavanone",C25H26O3,374.1881947,Lannea acida,Lannea,KNApSAcK
4,C00008395,103197-37-1,"7,2'-Dimethoxy-4',5'-methylenedioxyflavanone",C18H16O6,328.09468824,Lannea acida,Lannea,KNApSAcK
5,C00014365,76792-94-4,"(2R,3R)-3-Hydroxy-5,7,4'-trimethoxyflavanone",C18H18O6,330.11033831,Lannea coromandelica,Lannea,KNApSAcK
6,C00014368,307499-82-7,"(2R,3S)-3,5,3'-Trihydroxy-7,4'-dimethoxyflavanone",C17H16O7,332.08960287,Lannea coromandelica,Lannea,KNApSAcK
7,C00049931,186454-83-1,2'(R)-Hydroxylanneaquinol,C23H38O3,362.28209508,Lannea welwitschii,Lannea,KNApSAcK
8,C00050142,186499-06-9,Lanneaquinol,C23H38O2,346.28718046,Lannea welwitschii,Lannea,KNApSAcK
9,C00050561,35321-71-2,Octacosyl ferulate,C38H66O4,586.49611059,Lannea grandis,Lannea,KNApSAcK
0,C00000963,20725-03-5,Fustin,C15H12O6,288.06338812,Schinopsis balansae,Schinopsis,KNApSAcK
1,C00000963,20725-03-5,Fustin,C15H12O6,288.06338812,Schinopsis spp.,Schinopsis,KNApSAcK
2,C00000963,20725-03-5,Fustin,C15H12O6,288.06338812,Schinopsis lorentzii,Schinopsis,KNApSAcK
3,C00002921,88269-47-0,ent-Fisetinidol-(4beta->8)-catechin-(6->4beta)-ent-fisetinidol,C45H38O16,834.21598517,Schinopsis balansae,Schinopsis,KNApSAcK
4,C00002921,88269-47-0,ent-Fisetinidol-(4beta->8)-catechin-(6->4beta)-ent-fisetinidol,C45H38O16,834.21598517,Schinopsis lorentzii,Schinopsis,KNApSAcK
5,C00004540,2034-65-3,"4',7-Dihydroxyflavonol",C15H10O5,270.05282343,Schinopsis lorentzii,Schinopsis,KNApSAcK
6,C00004579,528-48-3,Fisetin,C15H10O6,286.04773805,Schinopsis spp.,Schinopsis,KNApSAcK
7,C00004582,57396-72-2,Fisetin 4'-methyl ether,C16H12O6,300.06338812,Schinopsis lorentzii,Schinopsis,KNApSAcK
8,C00004582,57396-72-2,Fisetin 4'-methyl ether,C16H12O6,300.06338812,Schinopsis balansae,Schinopsis,KNApSAcK
9,C00008068,89984-19-0,"2,6,3',4'-Tetrahydroxy-2-benzylcoumaranone",C15H12O6,288.06338812,Schinopsis spp.,Schinopsis,KNApSAcK
10,C00008069,93012-79-4,"2,6,3'-Trihydroxy-4'-methoxy-2-benzylcoumaranone",C16H14O6,302.07903818,Schinopsis lorentzii,Schinopsis,KNApSAcK
11,C00008069,93012-79-4,"2,6,3'-Trihydroxy-4'-methoxy-2-benzylcoumaranone",C16H14O6,302.07903818,Schinopsis balansae,Schinopsis,KNApSAcK
12,C00008586,4382-33-6,Dihydrorobinetin,C15H12O7,304.05830274,Schinopsis sp.,Schinopsis,KNApSAcK
13,C00008998,34620-73-0,ent-Fisetinidol-4beta-ol,C15H14O6,290.07903818,Schinopsis balansae,Schinopsis,KNApSAcK
14,C00008998,34620-73-0,ent-Fisetinidol-4beta-ol,C15H14O6,290.07903818,Schinopsis lorentzii,Schinopsis,KNApSAcK
15,C00008998,34620-73-0,ent-Fisetinidol-4beta-ol,C15H14O6,290.07903818,Schinopsis quebracho-colorado,Schinopsis,KNApSAcK
16,C00008999,967-28-2,ent-Epifisetinidol-4beta-ol,C15H14O6,290.07903818,Schinopsis lorentzii,Schinopsis,KNApSAcK
17,C00009136,88269-46-9,ent-Fisetinidol-(4alpha->6)-catechin,C30H26O11,562.14751167,Schinopsis balansae,Schinopsis,KNApSAcK
18,C00009136,88269-46-9,ent-Fisetinidol-(4alpha->6)-catechin,C30H26O11,562.14751167,Schinopsis lorentzii,Schinopsis,KNApSAcK
19,C00009141,78306-07-7,ent-Fisetinidol-(4alpha->8)-catechin,C30H26O11,562.14751167,Schinopsis balansae,Schinopsis,KNApSAcK
20,C00009141,78306-07-7,ent-Fisetinidol-(4alpha->8)-catechin,C30H26O11,562.14751167,Schinopsis lorentzii,Schinopsis,KNApSAcK
21,C00009152,88269-49-2,ent-Fisetinidol-(4alpha->8)-catechin-(6->4alpha)-ent-fisetinidol,C45H38O16,834.21598517,Schinopsis lorentzii,Schinopsis,KNApSAcK
22,C00009152,88269-49-2,ent-Fisetinidol-(4alpha->8)-catechin-(6->4alpha)-ent-fisetinidol,C45H38O16,834.21598517,Schinopsis balansae,Schinopsis,KNApSAcK
23,C00009153,88269-48-1,ent-Fisetinidol-(4beta->8)-catechin-(6->4alpha)-ent-fisetinidol,C45H38O16,834.21598517,Schinopsis lorentzii,Schinopsis,KNApSAcK
24,C00009153,88269-48-1,ent-Fisetinidol-(4beta->8)-catechin-(6->4alpha)-ent-fisetinidol,C45H38O16,834.21598517,Schinopsis balansae,Schinopsis,KNApSAcK
0,C00000963,20725-03-5,Fustin,C15H12O6,288.06338812,Rhus spp.,Rhus,KNApSAcK
1,C00000964,1226-22-8,Garbanzol,C15H12O5,272.06847349,Rhus spp.,Rhus,KNApSAcK
2,C00001014,28441-98-7,Agathisflavone,C30H18O10,538.0899968,Rhus succedanea,Rhus,KNApSAcK
3,C00001015,1617-53-4,Amentoflavone,C30H18O10,538.0899968,Rhus succedanea,Rhus,KNApSAcK
4,C00001016,5128-44-9,"5-Hydroxy-7,4'-dimethoxyflavone",C17H14O5,298.08412356,Rhus undulata,Rhus,KNApSAcK
5,C00001049,19202-36-9,Hinokiflavone,C30H18O10,538.0899968,Rhus succedanea,Rhus,KNApSAcK
6,C00001071,529-44-2,Myricetin,C15H10O8,318.0375673,Rhus wallichi,Rhus,KNApSAcK
7,C00001071,529-44-2,Myricetin,C15H10O8,318.0375673,Rhus parviflora,Rhus,KNApSAcK
8,C00001094,49620-13-5,Robustaflavone,C30H18O10,538.0899968,Rhus succedanea,Rhus,KNApSAcK
9,C00001094,49620-13-5,Robustaflavone,C30H18O10,538.0899968,Rhus spp.,Rhus,KNApSAcK
10,C00002388,155518-34-6,Riccionidin A,C15H9O6,285.03991302,Rhus javanica L.,Rhus,KNApSAcK
11,C00002500,531-44-2,7-(beta-D-glucopyranosyloxy)-6-methoxycoumarin,C16H18O9,354.09508217,Rhus lanceolata,Rhus,KNApSAcK
12,C00002635,16611-84-0,Anacardic acid,C22H36O3,348.26644502,Rhus javanica,Rhus,KNApSAcK
13,C00002647,149-91-7,Gallic acid,C7H6O5,170.0215233,Rhus typhina,Rhus,KNApSAcK
14,C00002647,149-91-7,Gallic acid,C7H6O5,170.0215233,Rhus semialata,Rhus,KNApSAcK
15,C00002647,149-91-7,Gallic acid,C7H6O5,170.0215233,Rhus wallichi,Rhus,KNApSAcK
16,C00002647,149-91-7,Gallic acid,C7H6O5,170.0215233,Rhus chinensis,Rhus,KNApSAcK
17,C00002647,149-91-7,Gallic acid,C7H6O5,170.0215233,Rhus coriaria,Rhus,KNApSAcK
18,C00002683,5463-22-9,Vanillin,C8H8O3,152.04734412,Rhus semialata,Rhus,KNApSAcK
19,C00002915,23094-69-1,Corilagin,C27H22O18,634.0806139,Rhus semialata,Rhus,KNApSAcK
20,C00002916,123134-19-0,"3,5-Di-galloyl-4-O-digalloylquinic acid",C35H28O22,800.10722258,Rhus semialata,Rhus,KNApSAcK
21,C00002921,88269-47-0,ent-Fisetinidol-(4beta->8)-catechin-(6->4beta)-ent-fisetinidol,C45H38O16,834.21598517,Rhus leptodictya,Rhus,KNApSAcK
22,C00002921,88269-47-0,ent-Fisetinidol-(4beta->8)-catechin-(6->4beta)-ent-fisetinidol,C45H38O16,834.21598517,Rhus lancea,Rhus,KNApSAcK
23,C00002933,14937-32-7,"1,2,3,4,6-Penta-O-galloyl-beta-D-glucose",C41H32O26,940.1181812,Rhus spp.,Rhus,KNApSAcK
24,C00003672,83-46-5,(-)-beta-Sitosterol,C29H50O,414.38616622,Rhus wallichi,Rhus,KNApSAcK
25,C00004119,,"3',4'-Dihydroxyflavone 4'-glucoside",C21H20O9,416.11073224,Rhus spp.,Rhus,KNApSAcK
26,C00004157,17306-46-6,Rhoifolin,C27H30O14,578.16355567,Rhus succedanea,Rhus,KNApSAcK
27,C00004540,2034-65-3,"4',7-Dihydroxyflavonol",C15H10O5,270.05282343,Rhus spp.,Rhus,KNApSAcK
