,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00002928,58690-20-3,Isoterchebin,C41H30O27,954.09744576,Cytinus hypocistis,Cytinus,KNApSAcK
0,C00002928,58690-20-3,Isoterchebin,C41H30O27,954.09744576,Cytinus hypocistis,Hypocistis,KNApSAcK
0,C00021443,125905-01-3,Hypoloside A,C23H34O9,454.22028269,Hypolepis punctata,Hypolepis,KNApSAcK
1,C00021444,125676-80-4,Hypoloside B,C32H40O11,600.25706212,Hypolepis punctata,Hypolepis,KNApSAcK
2,C00021445,125761-28-6,Hypoloside C,C32H40O11,600.25706212,Hypolepis punctata,Hypolepis,KNApSAcK
3,C00021446,41059-92-1,Hypacrone,C15H20O2,232.14632988,Hypolepis punctata,Hypolepis,KNApSAcK
4,C00021448,87625-62-5,Ptaquiloside,C20H30O8,398.19406794,Hypolepis punctata,Hypolepis,KNApSAcK
5,C00021490,53823-02-2,Onitin,C15H20O3,248.1412445,Hypolepis punctata,Hypolepis,KNApSAcK
6,C00021501,61138-81-6,(3S)-Pterosin D,C15H20O3,248.1412445,Hypolepis punctata,Hypolepis,KNApSAcK
7,C00021502,39004-41-6,Hypolepin A,C15H19ClO,250.11244294,Hypolepis punctata,Hypolepis,KNApSAcK
0,C00000136,470-82-6,"1,8-Cineol",C10H18O,154.1357652,Asarum heterotropoides var.mandsuricum,Asarum,KNApSAcK
1,C00000136,470-82-6,"1,8-Cineol",C10H18O,154.1357652,Asarum sieboldii,Asarum,KNApSAcK
2,C00000156,499-75-2,Carvacrol,C10H14O,150.10446507,Asarum sieboldii,Asarum,KNApSAcK
3,C00000508,38451-63-7,Asatone,C24H32O8,448.209718,Asarum taitonense,Asarum,KNApSAcK
4,C00000594,52665-70-0,Isoasatone,C24H32O8,448.209718,Asarum taitonense,Asarum,KNApSAcK
5,C00000601,607-80-7,(+)-Sesamin,C20H18O6,354.11033831,Asarum maximum,Asarum,KNApSAcK
6,C00000601,607-80-7,(+)-Sesamin,C20H18O6,354.11033831,Asiasarum sieboldii,Asarum,KNApSAcK
7,C00000601,607-80-7,(+)-Sesamin,C20H18O6,354.11033831,Asarum heterotropoides var. mandshuricum,Asarum,KNApSAcK
8,C00000601,607-80-7,(+)-Sesamin,C20H18O6,354.11033831,Asiasarum sp.,Asarum,KNApSAcK
9,C00000619,97-53-0,Eugenol,C10H12O2,164.08372963,Asarum sieboldii,Asarum,KNApSAcK
10,C00000619,97-53-0,Eugenol,C10H12O2,164.08372963,Asarum forbesii,Asarum,KNApSAcK
11,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Asarum sieboldii,Asarum,KNApSAcK
12,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Asarum heterotropoides var.mandshuricum,Asarum,KNApSAcK
13,C00000839,13466-78-9,3-Carene,C10H16,136.12520051,Asarum heterotropoides,Asarum,KNApSAcK
14,C00000853,123-35-3,beta-Myrcene,C10H16,136.12520051,Asarum sieboldii,Asarum,KNApSAcK
15,C00000853,123-35-3,beta-Myrcene,C10H16,136.12520051,Asarum heteropoides var.mandshuricum,Asarum,KNApSAcK
16,C00000861,586-62-9,alpha-Terpinolene,C10H16,136.12520051,Asarum heterotropoides var.mandshuricum,Asarum,KNApSAcK
