,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00006223,60767-80-8,Meloside A,C27H30O15,594.15847029,Clutia abyssinica,Clutia,KNApSAcK
1,C00006268,72063-39-9,Spinosin,C28H32O15,608.17412036,Clutia abyssinica,Clutia,KNApSAcK
2,C00023365,131086-66-3,Clutiolide,C20H22O5,342.14672381,Clutia abyssinica,Clutia,KNApSAcK
3,C00023366,131086-68-5,Dihydroclutiolide,C20H24O5,344.16237388,Clutia abyssinica,Clutia,KNApSAcK
4,C00023367,131086-67-4,Isodihydroclutiolide,C20H24O5,344.16237388,Clutia abyssinica,Clutia,KNApSAcK
5,C00040808,232283-43-1,2beta-Hydroxysaudinolide,C20H22O9,406.1263823,Clutia richardiana,Clutia,KNApSAcK
0,C00002785,72-48-0,Alizarin,C14H8O4,240.04225874,Asperula odorata,Perula,KNApSAcK
1,C00002786,6003-11-8,1-Hydroxy-2-methoxyanthraquinone,C15H10O4,254.05790881,Asperula odorata,Perula,KNApSAcK
2,C00002838,478-08-0,Lucidin,C15H10O5,270.05282343,Asperula odorata,Perula,KNApSAcK
3,C00002856,476-41-5,Pseudopurpurin,C15H8O7,300.02700261,Asperula spp.,Perula,KNApSAcK
4,C00002857,81-54-9,Purpurin,C14H8O5,256.03717337,Asperula odorata,Perula,KNApSAcK
5,C00003072,14259-45-1,Asperuloside,C18H22O11,414.11621155,Asperula spp.,Perula,KNApSAcK
6,C00003072,14259-45-1,Asperuloside,C18H22O11,414.11621155,Asperula odorata,Perula,KNApSAcK
7,C00003089,5945-50-6,Monotropein,C16H22O11,390.11621155,Asperula spp.,Perula,KNApSAcK
8,C00007205,14464-90-5,(+)-Lyoniresinol,C22H28O8,420.17841787,Enkianthus perulatus,Perula,KNApSAcK
9,C00032518,518-83-2,"1,3-Dihydroxyanthraquinone",C14H8O4,240.04225874,Asperula odorata,Perula,KNApSAcK
10,C00045670,474081-27-1,Asperuloide A,C27H38O13,570.2312413,Asperula maximowiczii,Perula,KNApSAcK
11,C00045671,474081-28-2,Asperuloide B,C27H38O13,570.2312413,Asperula maximowiczii,Perula,KNApSAcK
12,C00045672,474081-39-5,Asperuloide C,C28H42O14,602.25745605,Asperula maximowiczii,Perula,KNApSAcK
13,C00058219,84-85-5,Walrycin A,C11H10O2,174.06807956,Asperula odorata,Perula,KNApSAcK
0,C00000622,130396-76-8,(+)-Megacerotonic acid,C18H14O7,342.0739528,Notothylas temperata,Pera,KNApSAcK
1,C00001029,491-71-4,Chrysoeriol,C16H12O6,300.06338812,Leucas aspera,Pera,KNApSAcK
2,C00001490,73-24-5,Adenine,C5H5N5,135.0544952,Disporopsis aspera,Pera,KNApSAcK
3,C00001509,83-67-0,Theobromine,C7H8N4O2,180.06472553,Ilex perado,Pera,KNApSAcK
4,C00001679,4360-12-7,(+)-Ajmaline,C20H26N2O2,326.19942809,Rauvolfia perakensis,Pera,KNApSAcK
5,C00001763,50-55-5,Reserpine,C33H40N2O9,608.27338089,Rauvolfia perakensis,Pera,KNApSAcK
6,C00001767,482-68-8,Sarpagine,C19H22N2O2,310.16812796,Rauvolfia perakensis,Pera,KNApSAcK
7,C00002028,79831-76-8,Castanospermine,C8H15NO4,189.10010798,Alexa imperatricis,Pera,KNApSAcK
8,C00002542,66056-19-7,Licoisoflavone A,C20H18O6,354.11033831,Glycyrrhiza aspera,Pera,KNApSAcK
9,C00002852,481-42-5,Plumbagin,C11H8O3,188.04734412,Pera ferruginea,Pera,KNApSAcK
10,C00002903,501-36-0,Resveratrol,C14H12O3,228.07864425,Smilax aspera subsp.mauritanica (POIR.) ARCANG.,Pera,KNApSAcK
11,C00003174,100288-36-6,Piperdial,C15H22O3,250.15689457,Lactarius piperatus,Pera,KNApSAcK
12,C00003289,436-45-3,Geigerin,C15H20O4,264.13615913,Geijera aspera,Pera,KNApSAcK
13,C00003383,16983-23-6,Vermeerin,C15H20O4,264.13615913,Geijera aspera,Pera,KNApSAcK
14,C00003521,471-53-4,18beta-glycyrrhetinic acid,C30H46O4,470.33960996,Glycyrrhiza aspera,Pera,KNApSAcK
15,C00003522,1405-86-3,Glycyrrhizic acid,C42H62O16,822.40378593,Glycyrrhiza aspera,Pera,KNApSAcK
16,C00003597,512-06-1,Yamogenin,C27H42O3,414.31339521,Smilax aspera,Pera,KNApSAcK
17,C00003652,57-87-4,Ergosterol,C28H44O,396.33921603,Parmelia caperata,Pera,KNApSAcK
18,C00003654,5289-74-7,20-Hydroxyecdysone,C27H44O7,480.30870376,Achyranthes aspera,Pera,KNApSAcK
19,C00003672,83-46-5,(-)-beta-Sitosterol,C29H50O,414.38616622,Achyranthes aspera,Pera,KNApSAcK
20,C00003672,83-46-5,(-)-beta-Sitosterol,C29H50O,414.38616622,Disporopsis aspera,Pera,KNApSAcK
21,C00003673,481-18-5,Spinasterol,C29H48O,412.37051615,Achyranthes aspera,Pera,KNApSAcK
22,C00003741,472-15-1,beta-Betulinic acid,C30H48O3,456.3603454,Achyranthes aspera,Pera,KNApSAcK
23,C00003817,520-36-5,Apigenin,C15H10O5,270.05282343,Leucas aspera,Pera,KNApSAcK
