,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00006046,115712-91-9,Montbretin B,C53H64O32,1212.33806996,Crocosmia x crocosmiiflora,Crocosmia,KNApSAcK
1,C00006047,115712-92-0,Montbretin A,C53H64O33,1228.33298458,Crocosmia x crocosmiiflora,Crocosmia,KNApSAcK
0,C00006909,160206-02-0,Malvidin 3-glucoside-5-(6''-malonylglucoside),C32H37O20,741.18781863,Babiana stricta,Babiana,KNApSAcK
1,C00011343,160206-01-9,Malvidin 3-glucoside-5-(2''-sulfatoglucoside),C29H35O20S,735.14423929,Babiana stricta,Babiana,KNApSAcK
2,C00011344,160206-03-1,Malvidin 3-glucoside-5-(6'''-malonyl-2'''-sulfatoglucoside),C32H37O23S,821.14463322,Babiana stricta,Babiana,KNApSAcK
0,C00002852,481-42-5,Plumbagin,C11H8O3,188.04734412,Sparaxis spp.,Sparaxis,KNApSAcK
1,C00044316,213202-97-2,Sparanone A,C11H12O5,224.06847349,Sparaxis tricolor,Sparaxis,KNApSAcK
2,C00044317,213203-05-5,Sparanone B,C11H12O5,224.06847349,Sparaxis tricolor,Sparaxis,KNApSAcK
3,C00044318,213203-22-6,Sparanoside B,C23H32O15,548.17412036,Sparaxis tricolor,Sparaxis,KNApSAcK
0,C00002387,17334-58-6,Pelargonin,C27H31O15,595.16629532,Gladiolus spp.,Gladiolus,KNApSAcK
1,C00006647,75093-88-8,Rubrobrassicin,C33H41O20,757.21911875,Gladiolus gandavensis,Gladiolus,KNApSAcK
2,C00006688,132-37-6,"Peonidin-3,5-diglucoside",C28H33O16,625.17686001,Gladiolus spp.,Gladiolus,KNApSAcK
3,C00006692,39824-85-6,Peonidin 3-rutinoside-5-glucoside,C34H43O20,771.23476882,Gladiolus gandavensis,Gladiolus,KNApSAcK
4,C00006728,25846-73-5,Petunin,C28H33O17,641.17177463,Gladiolus spp.,Gladiolus,KNApSAcK
0,C00002852,481-42-5,Plumbagin,C11H8O3,188.04734412,Sisyrinchium spp.,Sisyrinchium,KNApSAcK
0,C00001102,6980-25-2,Swertiajaponin,C22H22O11,462.11621155,Iris sanguinea,Iris,KNApSAcK
1,C00001102,6980-25-2,Swertiajaponin,C22H22O11,462.11621155,Iris germanica,Iris,KNApSAcK
2,C00001102,6980-25-2,Swertiajaponin,C22H22O11,462.11621155,Iris nertshinskia,Iris,KNApSAcK
3,C00001102,6980-25-2,Swertiajaponin,C22H22O11,462.11621155,Iris ramosa,Iris,KNApSAcK
4,C00001224,60-33-3,Linoleic acid,C18H32O2,280.24023027,Iris soforana,Iris,KNApSAcK
5,C00001228,544-63-8,Myristic acid,C14H28O2,228.20893014,Iris florentina,Iris,KNApSAcK
6,C00001228,544-63-8,Myristic acid,C14H28O2,228.20893014,Iris flomentina,Iris,KNApSAcK
7,C00001232,112-80-1,Oleic acid,C18H34O2,282.25588033,Iris soforana,Iris,KNApSAcK
8,C00001333,107-95-9,beta-Alanine,C3H7NO2,89.04767848,Iris tingitana,Iris,KNApSAcK
9,C00001811,519-53-9,Aromoline,C36H38N2O6,594.27298696,Berberis waziristanica,Iris,KNApSAcK
10,C00002509,51068-94-1,Betavulgarin,C17H12O6,312.06338812,Iris tenuifolia,Iris,KNApSAcK
11,C00002539,41653-81-0,Irilone,C16H10O6,298.04773805,Iris soforana,Iris,KNApSAcK
12,C00002539,41653-81-0,Irilone,C16H10O6,298.04773805,Iris germanica,Iris,KNApSAcK
13,C00002540,2345-17-7,Irisolidone,C17H14O6,314.07903818,Iris kashmiriana,Iris,KNApSAcK
14,C00002540,2345-17-7,Irisolidone,C17H14O6,314.07903818,Iris tingitana,Iris,KNApSAcK
15,C00002540,2345-17-7,Irisolidone,C17H14O6,314.07903818,Iris germanica,Iris,KNApSAcK
16,C00002540,2345-17-7,Irisolidone,C17H14O6,314.07903818,Iris japonica,Iris,KNApSAcK
17,C00002540,2345-17-7,Irisolidone,C17H14O6,314.07903818,Iris nepalensis,Iris,KNApSAcK
18,C00002576,611-40-5,Tectoridin,C22H22O11,462.11621155,Iris crocea,Iris,KNApSAcK
19,C00002576,611-40-5,Tectoridin,C22H22O11,462.11621155,Iris carthaliniae,Iris,KNApSAcK
20,C00002576,611-40-5,Tectoridin,C22H22O11,462.11621155,Iris spuria,Iris,KNApSAcK
21,C00002576,611-40-5,Tectoridin,C22H22O11,462.11621155,Iris japonica,Iris,KNApSAcK
22,C00002576,611-40-5,Tectoridin,C22H22O11,462.11621155,Iris dichotoma,Iris,KNApSAcK
23,C00002576,611-40-5,Tectoridin,C22H22O11,462.11621155,Iris tectorum,Iris,KNApSAcK
24,C00002577,548-77-6,Tectorigenin,C16H12O6,300.06338812,Iris tectorum,Iris,KNApSAcK
25,C00002577,548-77-6,Tectorigenin,C16H12O6,300.06338812,Iris crocea,Iris,KNApSAcK
26,C00002577,548-77-6,Tectorigenin,C16H12O6,300.06338812,Iris dichotoma,Iris,KNApSAcK
27,C00002577,548-77-6,Tectorigenin,C16H12O6,300.06338812,Iris germanica,Iris,KNApSAcK
28,C00002577,548-77-6,Tectorigenin,C16H12O6,300.06338812,Iris spuria,Iris,KNApSAcK
29,C00002689,498-02-2,3'-Methoxy-4'-hydroxyacetophenone,C9H10O3,166.06299419,Iris spp.,Iris,KNApSAcK
30,C00002689,498-02-2,3'-Methoxy-4'-hydroxyacetophenone,C9H10O3,166.06299419,Iris germanica L.,Iris,KNApSAcK
31,C00002864,84-54-8,2-Methylanthraquinone,C15H10O2,222.06807956,Iris tectorum,Iris,KNApSAcK
32,C00002946,2980-32-7,Demethylbellidifolin,C13H8O6,260.03208799,Iris nigricans,Iris,KNApSAcK
33,C00002955,51419-56-8,Irisxanthone,C20H20O11,436.10056148,Iris florentina,Iris,KNApSAcK
34,C00002962,4773-96-0,Aphloiol,C19H18O11,422.08491142,Iris florentina,Iris,KNApSAcK
35,C00002968,3542-72-1,"1,3,6,7-Tetrahydroxyxanthone",C13H8O6,260.03208799,Iris nigricans,Iris,KNApSAcK
36,C00003153,35124-13-1,cis-alpha-Irone,C14H22O,206.16706532,Iris florentina,Iris,KNApSAcK
37,C00003154,35124-14-2,trans-alpha-Irone,C14H22O,206.16706532,Iris florentina,Iris,KNApSAcK
38,C00003672,83-46-5,(-)-beta-Sitosterol,C29H50O,414.38616622,Iris tenuifolia,Iris,KNApSAcK
39,C00003672,83-46-5,(-)-beta-Sitosterol,C29H50O,414.38616622,Iris germanica L.,Iris,KNApSAcK
40,C00003674,83-48-7,beta-Stigmasterol,C29H48O,412.37051615,Iris soforana,Iris,KNApSAcK
41,C00003737,638-95-9,alpha-Amyrin,C30H50O,426.38616622,Iris germanica L.,Iris,KNApSAcK
42,C00003738,559-70-6,beta-Amyrin,C30H50O,426.38616622,Iris germanica L.,Iris,KNApSAcK
43,C00004001,60948-17-6,Kanzakiflavone 2,C16H10O6,298.04773805,Iris unguicularis,Iris,KNApSAcK
44,C00004003,59870-76-7,Kanzakiflavone 1,C17H12O7,328.05830274,Iris unguicularis,Iris,KNApSAcK
45,C00004237,53452-12-3,Pectolinarigenin 7-glucoside,C23H24O11,476.13186161,Iris carthaliniae,Iris,KNApSAcK
46,C00004536,480-14-8,Izalpinin,C16H12O5,284.06847349,Iris tenuifolia,Iris,KNApSAcK
47,C00004643,529-40-8,Ombuin,C17H14O7,330.0739528,Iris potaninii,Iris,KNApSAcK
48,C00006122,6980-41-2,Isoswertiajaponin,C22H22O11,462.11621155,Iris florentina,Iris,KNApSAcK
49,C00006125,6991-10-2,Swertisin,C22H22O10,446.12129692,Iris florentina,Iris,KNApSAcK
50,C00006125,6991-10-2,Swertisin,C22H22O10,446.12129692,Iris japonica,Iris,KNApSAcK
51,C00006259,77795-23-4,Luteoayamenin,C28H32O16,624.16903498,Iris nertshinskia,Iris,KNApSAcK
52,C00006268,72063-39-9,Spinosin,C28H32O15,608.17412036,Iris nertshinskia,Iris,KNApSAcK
53,C00006294,52589-13-6,Embinin,C29H34O14,606.1948558,Iris japonica,Iris,KNApSAcK
54,C00006304,94805-88-6,Embigenin 2''-(2'''-acetylrhamnoside),C31H36O15,648.20542048,Iris lactea,Iris,KNApSAcK
55,C00006370,21089-34-9,Embigenin,C23H24O10,460.13694699,Iris tectorum,Iris,KNApSAcK
56,C00006370,21089-34-9,Embigenin,C23H24O10,460.13694699,Iris germanica,Iris,KNApSAcK
57,C00006740,39824-82-3,Malvidin 3-rutinoside,C29H35O16,639.19251007,Iris spp.,Iris,KNApSAcK
58,C00006893,"28463-30-1,108266-61-1",Violanin,C42H47O23,919.25081281,Iris tingitana,Iris,KNApSAcK
59,C00006897,69896-02-2,Petunidin 3-(4'''-p-coumarylrutinoside),C37H39O18,771.21363945,Iris spp.,Iris,KNApSAcK
60,C00006900,69915-09-9,Petanin,C43H49O23,933.26646288,Iris spp.,Iris,KNApSAcK
61,C00006905,757174-16-6,Malvidin 3-p-coumarylrutinoside,C38H41O18,785.22928951,Iris spp.,Iris,KNApSAcK
62,C00006913,66989-38-6,Negretein,C44H51O23,947.28211294,Iris spp.,Iris,KNApSAcK
63,C00008446,115713-22-9,"5,8,2'-Trihydroxy-7-methoxyflavanone",C16H14O6,302.07903818,Iris spuria,Iris,KNApSAcK
64,C00008549,480-13-7,Alpinone,C16H14O5,286.08412356,Iris tenuifolia,Iris,KNApSAcK
65,C00008549,480-13-7,Alpinone,C16H14O5,286.08412356,Iris crocea,Iris,KNApSAcK
