,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Casuarina equisetifolia L.,Casuarina,KNApSAcK
1,C00001034,3952-18-9,Cupressuflavone,C30H18O10,538.0899968,Casuarina cunninghamiana,Casuarina,KNApSAcK
2,C00001049,19202-36-9,Hinokiflavone,C30H18O10,538.0899968,Casuarina sp.,Casuarina,KNApSAcK
3,C00002909,79786-00-8,Casuarictin,C41H28O26,936.08688107,Casuarina stricta,Casuarina,KNApSAcK
4,C00002909,79786-00-8,Casuarictin,C41H28O26,936.08688107,Casuarina sticta,Casuarina,KNApSAcK
5,C00002910,79786-01-9,Casuarinin,C41H28O26,936.08688107,Casuarina sticta,Casuarina,KNApSAcK
6,C00002910,79786-01-9,Casuarinin,C41H28O26,936.08688107,Casuarina stricta,Casuarina,KNApSAcK
7,C00002932,7045-42-3,Pedunculagin,C34H24O22,784.07592246,Casuarina sticta,Casuarina,KNApSAcK
8,C00002932,7045-42-3,Pedunculagin,C34H24O22,784.07592246,Casuarina stricta,Casuarina,KNApSAcK
9,C00002938,79786-08-6,Tellimagrandin I,C34H26O22,786.09157252,Casuarina stricta,Casuarina,KNApSAcK
10,C00002938,79786-08-6,Tellimagrandin I,C34H26O22,786.09157252,Casuarina rigida,Casuarina,KNApSAcK
11,C00003672,83-46-5,(-)-beta-Sitosterol,C29H50O,414.38616622,Casuarina equisetifolia L.,Casuarina,KNApSAcK
12,C00003672,83-46-5,(-)-beta-Sitosterol,C29H50O,414.38616622,Casuarina junghaniana,Casuarina,KNApSAcK
13,C00003672,83-46-5,(-)-beta-Sitosterol,C29H50O,414.38616622,Casuarina rigida,Casuarina,KNApSAcK
14,C00003738,559-70-6,beta-Amyrin,C30H50O,426.38616622,Casuarina equisetifolia,Casuarina,KNApSAcK
15,C00004565,520-18-3,Kaempferol,C15H10O6,286.04773805,Casuarina cunninghamiana Miq.,Casuarina,KNApSAcK
16,C00004565,520-18-3,Kaempferol,C15H10O6,286.04773805,Casuarina equisetifolia L.,Casuarina,KNApSAcK
17,C00004565,520-18-3,Kaempferol,C15H10O6,286.04773805,Casuarina junghaniana,Casuarina,KNApSAcK
18,C00004565,520-18-3,Kaempferol,C15H10O6,286.04773805,Casuarina rigida,Casuarina,KNApSAcK
19,C00005137,23627-87-4,Kaempferol 3-O-galactoside,C21H20O11,448.10056148,Casuarina equisetifolia L.,Casuarina,KNApSAcK
20,C00005137,23627-87-4,Kaempferol 3-O-galactoside,C21H20O11,448.10056148,Casuarina rigida,Casuarina,KNApSAcK
21,C00005137,23627-87-4,Kaempferol 3-O-galactoside,C21H20O11,448.10056148,Casuarina junghaniana,Casuarina,KNApSAcK
22,C00005373,482-35-9,Hirsutrin,C21H20O12,464.09547611,Casuarina equisetifolia,Casuarina,KNApSAcK
23,C00005374,522-12-3,Quercetin 3-O-alpha-L-rhamnoside,C21H20O11,448.10056148,Casuarina rigida,Casuarina,KNApSAcK
24,C00005374,522-12-3,Quercetin 3-O-alpha-L-rhamnoside,C21H20O11,448.10056148,Casuarina cunninghamiana Miq.,Casuarina,KNApSAcK
25,C00005374,522-12-3,Quercetin 3-O-alpha-L-rhamnoside,C21H20O11,448.10056148,Casuarina equisetifolia L.,Casuarina,KNApSAcK
26,C00005374,522-12-3,Quercetin 3-O-alpha-L-rhamnoside,C21H20O11,448.10056148,Casuarina junghaniana,Casuarina,KNApSAcK
27,C00007205,14464-90-5,(+)-Lyoniresinol,C22H28O8,420.17841787,Casuarina junghuhniana,Casuarina,KNApSAcK
28,C00011153,476-66-4,Ellagic acid,C14H6O8,302.00626717,Casuarina equisetifolia L.,Casuarina,KNApSAcK
29,C00011153,476-66-4,Ellagic acid,C14H6O8,302.00626717,Casuarina cunninghamiana Miq.,Casuarina,KNApSAcK
30,C00013182,52691-07-3,Celapanigine,C32H37NO9,579.24683179,Casuarina sticta,Casuarina,KNApSAcK
31,C00030754,99-24-1,"Methyl 3,4,5-trihydroxybenzoate",C8H8O5,184.03717337,Casuarina equisetifolia,Casuarina,KNApSAcK
32,C00032196,81739-27-7,Stachyurin,C41H28O26,936.08688107,Casuarina sticta,Casuarina,KNApSAcK
33,C00034981,3371-27-5,(-)-Gallocatechin,C15H14O7,306.0739528,Casuarina equisetifolia L.,Casuarina,KNApSAcK
34,C00036886,159440-57-0,Casuarine,C8H15NO5,205.0950226,Casuarina equisetifolia,Casuarina,KNApSAcK
35,C00036887,186795-20-0,Casuarine 6-O-alpha-D-glucopyranoside,C14H25NO10,367.14784603,Casuarina equisetifolia,Casuarina,KNApSAcK
36,C00038260,113476-64-5,3-O-(E)-Coumaroyl erythrodiol,C39H56O4,588.41786028,Casuarina equisetifolia,Casuarina,KNApSAcK
37,C00038261,192519-80-5,3-O-(Z)-Coumaroyl beta-amyrin,C39H56O3,572.42294565,Casuarina equisetifolia,Casuarina,KNApSAcK
38,C00038265,243667-89-2,3-O-Dihydrocoumaroyl beta-Amyrin,C39H58O3,574.43859572,Casuarina equisetifolia,Casuarina,KNApSAcK
