,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000677,480-18-2,Dihydroquercetin,C15H12O7,304.05830274,Rhododendron praevernum,Rhododendron,KNApSAcK
1,C00000677,480-18-2,Dihydroquercetin,C15H12O7,304.05830274,Rhododendron smirnowii,Rhododendron,KNApSAcK
2,C00000677,480-18-2,Dihydroquercetin,C15H12O7,304.05830274,Rhododendron spp.,Rhododendron,KNApSAcK
3,C00000677,480-18-2,Dihydroquercetin,C15H12O7,304.05830274,Rhododendron ungernii,Rhododendron,KNApSAcK
4,C00000677,480-18-2,Dihydroquercetin,C15H12O7,304.05830274,Rhododendron brachycarpum ssp.brachycarpum,Rhododendron,KNApSAcK
5,C00000677,480-18-2,Dihydroquercetin,C15H12O7,304.05830274,Rhododendron catawbiense,Rhododendron,KNApSAcK
6,C00000677,480-18-2,Dihydroquercetin,C15H12O7,304.05830274,Rhododendron Cunningham's white,Rhododendron,KNApSAcK
7,C00000677,480-18-2,Dihydroquercetin,C15H12O7,304.05830274,Rhododendron insigne,Rhododendron,KNApSAcK
8,C00000677,480-18-2,Dihydroquercetin,C15H12O7,304.05830274,Rhododendron kaempferi,Rhododendron,KNApSAcK
9,C00000677,480-18-2,Dihydroquercetin,C15H12O7,304.05830274,Rhododendron ponticum,Rhododendron,KNApSAcK
10,C00000677,480-18-2,Dihydroquercetin,C15H12O7,304.05830274,Rhododendron degronianum ssp. Heptamerum var. hondoense,Rhododendron,KNApSAcK
11,C00000677,480-18-2,Dihydroquercetin,C15H12O7,304.05830274,Rhododendron dichroanthum ssp.scyphocalyx,Rhododendron,KNApSAcK
12,C00000677,480-18-2,Dihydroquercetin,C15H12O7,304.05830274,Rhododendron fortunei,Rhododendron,KNApSAcK
13,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Rhododendron capitatum,Rhododendron,KNApSAcK
14,C00000938,27200-12-0,Ampelopsin,C15H12O8,320.05321736,Rhododendron cinnabarinum,Rhododendron,KNApSAcK
15,C00000938,27200-12-0,Ampelopsin,C15H12O8,320.05321736,Rhododendron spp.,Rhododendron,KNApSAcK
16,C00000940,520-42-3,Asebogenin,C16H16O5,288.09977362,Rhododendron spp.,Rhododendron,KNApSAcK
17,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Rhododendron ungernii,Rhododendron,KNApSAcK
18,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Rhododendron smirnowii,Rhododendron,KNApSAcK
19,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Rhododendron praevernum,Rhododendron,KNApSAcK
20,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Rhododendron mucronatum,Rhododendron,KNApSAcK
21,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Rhododendron micranthum,Rhododendron,KNApSAcK
22,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Rhododendron kaempferi,Rhododendron,KNApSAcK
23,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Rhododendron ponticum,Rhododendron,KNApSAcK
24,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Rhododendron oreotrephes,Rhododendron,KNApSAcK
25,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Rhododendron insigne,Rhododendron,KNApSAcK
26,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Rhododendron dichroanthum ssp.scyphocalyx,Rhododendron,KNApSAcK
27,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Rhododendron degronianum ssp. Heptamerum var. hondoense,Rhododendron,KNApSAcK
28,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Rhododendron Cunningham's white,Rhododendron,KNApSAcK
29,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Rhododendron catawbiense,Rhododendron,KNApSAcK
30,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Rhododendron brachycarpum ssp.brachycarpum,Rhododendron,KNApSAcK
31,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Rhododendron fortunei,Rhododendron,KNApSAcK
32,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Rhododendron galactinum,Rhododendron,KNApSAcK
33,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Rhododendron sp.,Rhododendron,KNApSAcK
34,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Rhododendron calophytum,Rhododendron,KNApSAcK
35,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Rhododendron degronianum ssp. Heptamerum var. hondoense,Rhododendron,KNApSAcK
36,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Rhododendron insigne,Rhododendron,KNApSAcK
37,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Rhododendron kaempferi,Rhododendron,KNApSAcK
38,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Rhododendron micranthum,Rhododendron,KNApSAcK
39,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Rhododendron mucronatum,Rhododendron,KNApSAcK
40,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Rhododendron oreotrephes,Rhododendron,KNApSAcK
41,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Rhododendron praevernum,Rhododendron,KNApSAcK
42,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Rhododendron smirnowii,Rhododendron,KNApSAcK
43,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Rhododendron ungernii,Rhododendron,KNApSAcK
44,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Rhododendron brachycarpum ssp.brachycarpum,Rhododendron,KNApSAcK
45,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Rhododendron calophytum,Rhododendron,KNApSAcK
46,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Rhododendron ponticum,Rhododendron,KNApSAcK
47,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Rhododendron catawbiense,Rhododendron,KNApSAcK
48,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Rhododendron Cunningham's white,Rhododendron,KNApSAcK
49,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Rhododendron dichroanthum ssp.scyphocalyx,Rhododendron,KNApSAcK
50,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Rhododendron fortunei,Rhododendron,KNApSAcK
51,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Rhododendron galactinum,Rhododendron,KNApSAcK
52,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Rhododendron sp.,Rhododendron,KNApSAcK
53,C00000958,989-51-5,epi-Gallocatechin 3-O-gallate,C22H18O11,458.08491142,Rhododendron sp.,Rhododendron,KNApSAcK
54,C00000958,989-51-5,epi-Gallocatechin 3-O-gallate,C22H18O11,458.08491142,Rhododendron brachycarpum ssp.brachycarpum,Rhododendron,KNApSAcK
55,C00000958,989-51-5,epi-Gallocatechin 3-O-gallate,C22H18O11,458.08491142,Rhododendron catawbiense,Rhododendron,KNApSAcK
56,C00000958,989-51-5,epi-Gallocatechin 3-O-gallate,C22H18O11,458.08491142,Rhododendron Cunningham's white,Rhododendron,KNApSAcK
57,C00000958,989-51-5,epi-Gallocatechin 3-O-gallate,C22H18O11,458.08491142,Rhododendron smirnowii,Rhododendron,KNApSAcK
58,C00000958,989-51-5,epi-Gallocatechin 3-O-gallate,C22H18O11,458.08491142,Rhododendron ungernii,Rhododendron,KNApSAcK
59,C00000990,60-81-1,Phloridzin,C21H24O10,436.13694699,Rhododendron spp.,Rhododendron,KNApSAcK
60,C00001071,529-44-2,Myricetin,C15H10O8,318.0375673,Rhododendron Cunningham's white,Rhododendron,KNApSAcK
61,C00001071,529-44-2,Myricetin,C15H10O8,318.0375673,Rhododendron micranthum,Rhododendron,KNApSAcK
62,C00001071,529-44-2,Myricetin,C15H10O8,318.0375673,Rhododendron kaempferi,Rhododendron,KNApSAcK
63,C00001071,529-44-2,Myricetin,C15H10O8,318.0375673,Rhododendron fortunei,Rhododendron,KNApSAcK
64,C00001071,529-44-2,Myricetin,C15H10O8,318.0375673,Rhododendron mucronatum,Rhododendron,KNApSAcK
65,C00001071,529-44-2,Myricetin,C15H10O8,318.0375673,Rhododendron degronianum ssp. Heptamerum var. hondoense,Rhododendron,KNApSAcK
66,C00001071,529-44-2,Myricetin,C15H10O8,318.0375673,Rhododendron ponticum,Rhododendron,KNApSAcK
67,C00001071,529-44-2,Myricetin,C15H10O8,318.0375673,Rhododendron praevernum,Rhododendron,KNApSAcK
68,C00001071,529-44-2,Myricetin,C15H10O8,318.0375673,Rhododendron smirnowii,Rhododendron,KNApSAcK
69,C00001071,529-44-2,Myricetin,C15H10O8,318.0375673,Rhododendron ungernii,Rhododendron,KNApSAcK
70,C00001071,529-44-2,Myricetin,C15H10O8,318.0375673,Rhododendron brachycarpum ssp.brachycarpum,Rhododendron,KNApSAcK
71,C00001071,529-44-2,Myricetin,C15H10O8,318.0375673,Rhododendron calophytum,Rhododendron,KNApSAcK
72,C00001071,529-44-2,Myricetin,C15H10O8,318.0375673,Rhododendron catawbiense,Rhododendron,KNApSAcK
73,C00002378,2611-67-8,Cyanin,C27H31O16,611.16120995,Rhododendron spp.,Rhododendron,KNApSAcK
74,C00002499,92-61-5,Scopoletin,C10H8O4,192.04225874,Rhododendron dauricum,Rhododendron,KNApSAcK
75,C00002499,92-61-5,Scopoletin,C10H8O4,192.04225874,Rhododendron micranthum,Rhododendron,KNApSAcK
76,C00002501,55085-47-7,"5,6,7-Trimethoxycoumarin",C12H12O5,236.06847349,Rhododendron collettianum,Rhododendron,KNApSAcK
77,C00002638,497-76-7,Arbutin,C12H16O7,272.08960287,Rhododendron ponticum,Rhododendron,KNApSAcK
78,C00002638,497-76-7,Arbutin,C12H16O7,272.08960287,Rhododendron ferrugineum,Rhododendron,KNApSAcK
79,C00002661,504-15-4,Orcinol,C7H8O2,124.0524295,Rhododendron dauricum,Rhododendron,KNApSAcK
80,C00002669,303-38-8,Pyrocatechuic acid,C7H6O4,154.02660868,Rhododendron spp.,Rhododendron,KNApSAcK
81,C00002669,303-38-8,Pyrocatechuic acid,C7H6O4,154.02660868,Rhododendron mucronatum,Rhododendron,KNApSAcK
82,C00002674,530-57-4,Syringic acid,C9H10O5,198.05282343,Rhododendron dauricum,Rhododendron,KNApSAcK
83,C00002674,530-57-4,Syringic acid,C9H10O5,198.05282343,Rhododendron mucronatum,Rhododendron,KNApSAcK
84,C00002674,530-57-4,Syringic acid,C9H10O5,198.05282343,Rhododendron mucronulatum,Rhododendron,KNApSAcK
85,C00002674,530-57-4,Syringic acid,C9H10O5,198.05282343,Rhododendron micranthum,Rhododendron,KNApSAcK
86,C00002724,327-97-9,3-O-Caffeoylquinic acid,C16H18O9,354.09508217,Rhododendron ponticum,Rhododendron,KNApSAcK
87,C00002724,327-97-9,3-O-Caffeoylquinic acid,C16H18O9,354.09508217,Rhododendron oreotrephes,Rhododendron,KNApSAcK
88,C00002724,327-97-9,3-O-Caffeoylquinic acid,C16H18O9,354.09508217,Rhododendron micranthum,Rhododendron,KNApSAcK
89,C00002724,327-97-9,3-O-Caffeoylquinic acid,C16H18O9,354.09508217,Rhododendron catawbiense,Rhododendron,KNApSAcK
90,C00002724,327-97-9,3-O-Caffeoylquinic acid,C16H18O9,354.09508217,Rhododendron sp.,Rhododendron,KNApSAcK
91,C00002724,327-97-9,3-O-Caffeoylquinic acid,C16H18O9,354.09508217,Rhododendron kaempferi,Rhododendron,KNApSAcK
