,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00002097,303-34-4,Lasiocarpine,C21H33NO7,411.22570242,Lappula intermedia,Lappula,KNApSAcK
0,C00002111,6029-84-1,Rinderine,C15H25NO5,299.17327292,Solenanthus circinatus,Solenanthus,KNApSAcK
1,C00026189,480-83-1,Echinatine,C15H25NO5,299.17327292,Solenanthus coronatus,Solenanthus,KNApSAcK
0,C00001173,50-70-4,Sorbitol,C6H14O6,182.07903818,Aragoa cundinamarcensis,Nama,KNApSAcK
1,C00001749,24880-43-1,(-)-Mesembrine,C17H23NO3,289.16779361,Scaveola namaquense,Nama,KNApSAcK
2,C00001749,24880-43-1,(-)-Mesembrine,C17H23NO3,289.16779361,Sceletium namaquense,Nama,KNApSAcK
3,C00003073,479-98-1,Aucubin,C15H22O9,346.1263823,Aragoa cundinamarcensis,Nama,KNApSAcK
4,C00003075,2415-24-9,Catalpol,C15H22O10,362.12129692,Aragoa cundinamarcensis,Nama,KNApSAcK
5,C00010510,1399-49-1,Globularin,C24H28O11,492.16316174,Aragoa cundinamarcensis,Nama,KNApSAcK
6,C00010626,81720-08-3,Rehmannioside D,C27H42O20,686.22694379,Aragoa cundinamarcensis,Nama,KNApSAcK
7,C00010630,64421-27-8,Mussaenoside,C17H26O10,390.15259705,Aragoa cundinamarcensis,Nama,KNApSAcK
8,C00027613,35722-04-4,(-)-Tortuosamine,C20H26N2O2,326.19942809,Sceletium namaquense,Nama,KNApSAcK
9,C00027638,35135-35-4,(+)-Sceletium A4,C20H24N2O2,324.18377802,Sceletium namaquense,Nama,KNApSAcK
10,C00036040,625855-85-8,Aragoside,C34H44O20,772.24259385,Aragoa cundinamarcensis,Nama,KNApSAcK
11,C00036118,93930-20-2,Gardoside methyl ester,C17H24O10,388.13694699,Aragoa cundinamarcensis,Nama,KNApSAcK
0,C00000486,567-61-3,6-Methylsalicylic acid,C8H8O3,152.04734412,Eriodictyon angustifolium,Eriodictyon,KNApSAcK
1,C00000960,552-58-9,Eriodictyol,C15H12O6,288.06338812,Eriodictyon californicum,Eriodictyon,KNApSAcK
