,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000125,4356-52-9,Glucobrassicin,C16H20N2O9S2,448.06102171,Reseda crystallina,Reseda,KNApSAcK
1,C00000125,4356-52-9,Glucobrassicin,C16H20N2O9S2,448.06102171,Reseda odorata,Reseda,KNApSAcK
2,C00000125,4356-52-9,Glucobrassicin,C16H20N2O9S2,448.06102171,Reseda media,Reseda,KNApSAcK
3,C00000125,4356-52-9,Glucobrassicin,C16H20N2O9S2,448.06102171,Reseda luteola,Reseda,KNApSAcK
4,C00000125,4356-52-9,Glucobrassicin,C16H20N2O9S2,448.06102171,Reseda alba,Reseda,KNApSAcK
5,C00000125,4356-52-9,Glucobrassicin,C16H20N2O9S2,448.06102171,Reseda complicata,Reseda,KNApSAcK
6,C00000125,4356-52-9,Glucobrassicin,C16H20N2O9S2,448.06102171,Reseda lutea,Reseda,KNApSAcK
7,C00000126,5187-84-8,Neoglucobrassicin,C17H22N2O10S2,478.0715864,Resedaceae,Reseda,KNApSAcK
8,C00000126,5187-84-8,Neoglucobrassicin,C17H22N2O10S2,478.0715864,Reseda complicata,Reseda,KNApSAcK
9,C00000615,501-16-6,Caffeic acid,C9H8O4,180.04225874,Reseda muricata C.Presl.,Reseda,KNApSAcK
10,C00000674,491-70-3,"5,7,3',4'-Tetrahydroxyflavone",C15H10O6,286.04773805,Reseda muricata C.Presl.,Reseda,KNApSAcK
11,C00000674,491-70-3,"5,7,3',4'-Tetrahydroxyflavone",C15H10O6,286.04773805,Reseda luteola,Reseda,KNApSAcK
12,C00000856,99-96-7,4-hydroxybenzoic acid,C7H6O3,138.03169406,Reseda muricata C.Presl.,Reseda,KNApSAcK
13,C00001469,28463-28-7,Glucoconringiin,C11H21NO10S2,391.06068736,Reseda alba,Reseda,KNApSAcK
14,C00002591,18423-69-3,Cubebin,C20H20O6,356.12598837,Reseda suffruticosa,Reseda,KNApSAcK
15,C00002724,327-97-9,3-O-Caffeoylquinic acid,C16H18O9,354.09508217,Reseda muricata C.Presl.,Reseda,KNApSAcK
16,C00002743,1135-24-6,Ferulic acid,C10H10O4,194.05790881,Reseda muricata C.Presl.,Reseda,KNApSAcK
17,C00003817,520-36-5,Apigenin,C15H10O5,270.05282343,Reseda muricata C.Presl.,Reseda,KNApSAcK
18,C00004290,52187-80-1,"Luteolin 3',7-di-O-beta-glucoside",C27H30O16,610.15338491,Reseda luteola,Reseda,KNApSAcK
19,C00004565,520-18-3,Kaempferol,C15H10O6,286.04773805,Reseda muricata C.Presl.,Reseda,KNApSAcK
20,C00005149,16290-07-6,Kaempferol 7-O-beta-D-glucopyranoside,C21H20O11,448.10056148,Reseda muricata C.Presl.,Reseda,KNApSAcK
21,C00005562,28289-13-6,Isorhamnetin 3-glucoside-4'-rhamnoside,C28H32O16,624.16903498,Reseda gredensis,Reseda,KNApSAcK
22,C00007204,548-29-8,Isolariciresinol,C20H24O6,360.1572885,Reseda suffruticosa,Reseda,KNApSAcK
