,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00002682,121-34-6,Vanillic acid,C8H8O4,168.04225874,Casearia membranacea,Casearia,KNApSAcK
1,C00003650,469-38-5,Cycloartenol,C30H50O,426.38616622,Casearia ilicifolia,Casearia,KNApSAcK
2,C00003672,83-46-5,(-)-beta-Sitosterol,C29H50O,414.38616622,Casearia ilicifolia,Casearia,KNApSAcK
3,C00003683,6199-67-3,Cucurbitacin B,C32H46O8,558.31926845,Casearia arborea,Casearia,KNApSAcK
4,C00003755,111-02-4,All-trans-squalene,C30H50,410.39125159,Casearia membranacea,Casearia,KNApSAcK
5,C00003817,520-36-5,Apigenin,C15H10O5,270.05282343,Casearia ilicifolia,Casearia,KNApSAcK
6,C00004565,520-18-3,Kaempferol,C15H10O6,286.04773805,Casearia ilicifolia,Casearia,KNApSAcK
7,C00005374,522-12-3,Quercetin 3-O-alpha-L-rhamnoside,C21H20O11,448.10056148,Casearia ilicifolia,Casearia,KNApSAcK
8,C00007558,134-96-3,Syringaldehyde,C9H10O4,182.05790881,Casearia membranacea,Casearia,KNApSAcK
9,C00029585,34427-61-7,7alpha-Hydroxysitosterol,C29H50O2,430.38108084,Casearia membranacea,Casearia,KNApSAcK
10,C00029821,1058-61-3,Sitostenone,C29H48O,412.37051615,Casearia membranacea,Casearia,KNApSAcK
11,C00031653,723302-01-0,Caseamembrol A,C29H42O8,518.28796832,Casearia membranacea,Casearia,KNApSAcK
12,C00031654,723302-02-1,Caseamembrol B,C29H42O9,534.28288294,Casearia membranacea,Casearia,KNApSAcK
13,C00031655,405507-78-0,Casearlucin A,C29H42O8,518.28796832,Casearia lucida,Casearia,KNApSAcK
14,C00031655,405507-78-0,Casearlucin A,C29H42O8,518.28796832,Casearia membranacea,Casearia,KNApSAcK
15,C00032207,15140-59-7,"Stigmast-5-ene-3beta,7beta-diol",C29H50O2,430.38108084,Casearia membranacea,Casearia,KNApSAcK
16,C00038707,925693-15-8,Caseanigrescen A,C30H42O10,562.27779756,Casearia nigrescens,Casearia,KNApSAcK
17,C00038708,925693-17-0,Caseanigrescen B,C28H40O9,520.26723288,Casearia nigrescens,Casearia,KNApSAcK
18,C00038709,925693-19-2,Caseanigrescen C,C30H42O10,562.27779756,Casearia nigrescens,Casearia,KNApSAcK
19,C00038710,925693-22-7,Caseanigrescen D,C28H40O8,504.27231825,Casearia nigrescens,Casearia,KNApSAcK
20,C00040912,134955-62-7,Casearin G,C29H42O8,518.28796832,Casearia sylvestris,Casearia,KNApSAcK
21,C00040913,220178-32-5,Casearin S,C27H38O7,474.26175357,Casearia sylvestris,Casearia,KNApSAcK
22,C00040914,220178-33-6,Casearin T,C31H44O10,576.29344763,Casearia sylvestris,Casearia,KNApSAcK
23,C00042338,664351-49-9,Caseamembrin D,C33H48O10,604.32474775,Casearia membranacea,Casearia,KNApSAcK
24,C00042339,870538-04-8,Caseamembrin M,C33H48O9,588.32983313,Casearia membranacea,Casearia,KNApSAcK
25,C00042340,870538-05-9,Caseamembrin N,C30H42O10,562.27779756,Casearia membranacea,Casearia,KNApSAcK
26,C00042341,870538-07-1,Caseamembrin O,C31H44O10,576.29344763,Casearia membranacea,Casearia,KNApSAcK
27,C00042342,847841-92-3,Caseargrewiin A,C30H44O8,532.30361838,Casearia grewiifolia,Casearia,KNApSAcK
28,C00042343,847841-93-4,Caseargrewiin B,C37H46O11,666.30401231,Casearia grewiifolia,Casearia,KNApSAcK
29,C00042344,847841-94-5,Caseargrewiin C,C31H44O10,576.29344763,Casearia grewiifolia,Casearia,KNApSAcK
30,C00042345,847841-95-6,Caseargrewiin D,C24H34O6,418.23553882,Casearia grewiifolia,Casearia,KNApSAcK
