,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00009714,64474-51-7,Isomucronulatol,C17H18O5,302.11542369,Polygonatum kingianum,Kingia,KNApSAcK
1,C00021119,79421-62-8,Kingiolide,C19H22O6,346.14163844,Kingianthus paradoxus,Kingia,KNApSAcK
2,C00022098,79421-61-7,20-Hydroxygeranylnerol,C20H34O2,306.25588033,Kingianthus paradoxus,Kingia,KNApSAcK
3,C00029313,913170-21-5,(25S)-Kingianoside C,C45H72O20,932.46169474,Polygonatum kingianum COLL.et HEMSL.,Kingia,KNApSAcK
4,C00029314,913170-01-1,(25S)-Kingianoside E,C51H82O25,1094.51451817,Polygonatum kingianum COLL.et HEMSL.,Kingia,KNApSAcK
5,C00029315,913170-02-2,(25S)-Kingianoside F,C51H84O25,1096.53016824,Polygonatum kingianum COLL.et HEMSL.,Kingia,KNApSAcK
6,C00030617,145854-04-2,Kingianoside C,C45H72O20,932.46169474,Polygonatum kingianum COLL.et HEMSL.,Kingia,KNApSAcK
7,C00030618,145854-05-3,Kingianoside D,C45H72O9,756.5176339,Polygonatum kingianum COLL.et HEMSL.,Kingia,KNApSAcK
8,C00030619,913176-35-9,Kingianoside E,C51H82O25,1094.51451817,Polygonatum kingianum COLL.et HEMSL.,Kingia,KNApSAcK
9,C00030620,913176-36-0,Kingianoside F,C51H84O25,1096.53016824,Polygonatum kingianum COLL.et HEMSL.,Kingia,KNApSAcK
10,C00030891,99631-26-2,Ophiorine B,C26H28N2O9,512.17948051,Sickingia tinctoria,Kingia,KNApSAcK
11,C00030891,99631-26-2,Ophiorine B,C26H28N2O9,512.17948051,Sickingia williamsii,Kingia,KNApSAcK
12,C00051141,744198-33-2,Kinganone,C13H19NO2,221.14157886,Polygonatum kingianum,Kingia,KNApSAcK
