,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00032001,564-43-2,Manogenin,C27H42O5,446.30322445,Agave salmiana Otto.,Salmia,KNApSAcK
0,C00002635,16611-84-0,Anacardic acid,C22H36O3,348.26644502,Philodendron scandens,Philodendron,KNApSAcK
0,C00001910,485-19-8,(+)-Reticuline,C19H23NO4,329.16270823,Monocyclanthus vignei,Cyclanthus,KNApSAcK
1,C00025231,6871-21-2,Asimilobine,C17H17NO2,267.12592879,Monocyclanthus vignei,Cyclanthus,KNApSAcK
2,C00025991,3153-55-7,N-Methylasimilobine,C18H19NO2,281.14157886,Monocyclanthus vignei,Cyclanthus,KNApSAcK
3,C00027120,16625-57-3,Argentinine,C19H21NO2,295.15722892,Monocyclanthus vignei,Cyclanthus,KNApSAcK
4,C00027121,53948-07-5,Aristolactam AII,C16H11NO3,265.07389323,Monocyclanthus vignei,Cyclanthus,KNApSAcK
5,C00027775,138690-42-3,7-Oxodehydroasimilobine,C17H11NO3,277.07389323,Monocyclanthus vignei,Cyclanthus,KNApSAcK
0,C00002151,484-29-7,Dictamine,C12H9NO2,199.06332854,Adiscanthus fusciflorus,Discanthus,KNApSAcK
0,C00006639,33978-17-5,Pelargonidin 3-rutinoside,C27H31O14,579.1713807,Dracontium spp.,Dracontium,KNApSAcK
0,C00001205,110-15-6,Succinic acid,C4H6O4,118.02660868,Pothos chinensis,Pothos,KNApSAcK
