,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00025870,22150-96-5,Erythroculine,C20H25NO4,343.17835829,Hyperbaena columbica (Eichl.) Miers,Hyperbaena,KNApSAcK
1,C00026018,549-28-0,Protostephanine,C21H27NO4,357.19400836,Hyperbaena columbica (Eichl.) Miers,Hyperbaena,KNApSAcK
2,C00026150,2934-97-6,(+-)-Tetrahydropalmatine,C21H25NO4,355.17835829,Hyperbaena columbica (Eichl.) Miers,Hyperbaena,KNApSAcK
0,C00000845,106-24-1,(E)-geraniol,C10H18O,154.1357652,Erodium stephanianum,Stephania,KNApSAcK
1,C00001408,51-61-6,Dopamine,C8H11NO2,153.0789786,Stephania hernandifolia,Stephania,KNApSAcK
2,C00001408,51-61-6,Dopamine,C8H11NO2,153.0789786,Stephania tetrandra,Stephania,KNApSAcK
3,C00001435,51-67-2,Tyramine,C8H11NO,137.08406398,Stephania hernandifolia,Stephania,KNApSAcK
4,C00001435,51-67-2,Tyramine,C8H11NO,137.08406398,Stephania tetrandra,Stephania,KNApSAcK
5,C00001793,24148-89-8,Aknadicine,C19H23NO5,345.15762285,Stephania hernandifolia,Stephania,KNApSAcK
6,C00001793,24148-89-8,Aknadicine,C19H23NO5,345.15762285,Stephania cepharantha,Stephania,KNApSAcK
7,C00001802,4984-99-0,Amurine,C19H19NO4,325.1314081,Stephania aculeata,Stephania,KNApSAcK
8,C00001807,1862-41-5,Anonaine,C17H15NO2,265.11027873,Stephania cepharantha,Stephania,KNApSAcK
9,C00001811,519-53-9,Aromoline,C36H38N2O6,594.27298696,Stephania cepharantha,Stephania,KNApSAcK
10,C00001817,478-61-5,Berbamine,C37H40N2O6,608.28863702,Stephania sasakii,Stephania,KNApSAcK
11,C00001817,478-61-5,Berbamine,C37H40N2O6,608.28863702,Stephania cepharantha,Stephania,KNApSAcK
12,C00001819,2086-83-1,Berberine,C20H18NO4,336.12358307,Stephania cepharantha,Stephania,KNApSAcK
13,C00001819,2086-83-1,Berberine,C20H18NO4,336.12358307,Stephania tetrandra,Stephania,KNApSAcK
14,C00001829,478-14-8,Capaurine,C21H25NO5,371.17327292,Stephania lincangensis,Stephania,KNApSAcK
15,C00001834,5890-28-8,(+)-Cassythicine,C19H19NO4,325.1314081,Stephania tetrandra,Stephania,KNApSAcK
16,C00001836,481-49-2,Cepharanthine,C37H38N2O6,606.27298696,Stephania sasakii,Stephania,KNApSAcK
17,C00001836,481-49-2,Cepharanthine,C37H38N2O6,606.27298696,Stephania cephalantha,Stephania,KNApSAcK
18,C00001836,481-49-2,Cepharanthine,C37H38N2O6,606.27298696,Stephania cepharantha,Stephania,KNApSAcK
19,C00001836,481-49-2,Cepharanthine,C37H38N2O6,606.27298696,Stephania delavayi,Stephania,KNApSAcK
20,C00001836,481-49-2,Cepharanthine,C37H38N2O6,606.27298696,Stephania erecta,Stephania,KNApSAcK
21,C00001836,481-49-2,Cepharanthine,C37H38N2O6,606.27298696,Stephania rotunda,Stephania,KNApSAcK
22,C00001836,481-49-2,Cepharanthine,C37H38N2O6,606.27298696,Stephania tetrandra,Stephania,KNApSAcK
23,C00001843,1183-76-2,(+)-Daphnandrine,C36H38N2O6,594.27298696,Stephania pierrei Diels,Stephania,KNApSAcK
24,C00001843,1183-76-2,(+)-Daphnandrine,C36H38N2O6,594.27298696,Stephania erecta,Stephania,KNApSAcK
25,C00001862,6808-72-6,Glaziovine,C18H19NO3,297.13649348,Stephania cepharantha Hayata,Stephania,KNApSAcK
26,C00001864,1805-85-2,Hasubanonine,C21H27NO5,373.18892298,Stephania japonica,Stephania,KNApSAcK
27,C00001866,6681-13-6,Hernandezine,C39H44N2O7,652.31485177,Stephania hernandifolia,Stephania,KNApSAcK
28,C00001869,3019-51-0,(S)-Isoboldine,C19H21NO4,327.14705817,Stephania excentrica,Stephania,KNApSAcK
29,C00001869,3019-51-0,(S)-Isoboldine,C19H21NO4,327.14705817,Stephania officinarum,Stephania,KNApSAcK
30,C00001869,3019-51-0,(S)-Isoboldine,C19H21NO4,327.14705817,Stephania cepharantha,Stephania,KNApSAcK
31,C00001870,477-62-3,Isochondodendrine,C36H38N2O6,594.27298696,Stephania epigaea H.S.Lo,Stephania,KNApSAcK
32,C00001870,477-62-3,Isochondodendrine,C36H38N2O6,594.27298696,Stephania hernandifolia (Willd.) Walp.,Stephania,KNApSAcK
33,C00001870,477-62-3,Isochondodendrine,C36H38N2O6,594.27298696,Stephania elegans Hook.& Thoms.,Stephania,KNApSAcK
34,C00001872,475-67-2,Isocorydine,C20H23NO4,341.16270823,Stephania macrantha,Stephania,KNApSAcK
35,C00001872,475-67-2,Isocorydine,C20H23NO4,341.16270823,Stephania pierii,Stephania,KNApSAcK
36,C00001872,475-67-2,Isocorydine,C20H23NO4,341.16270823,Stephania brachyandra,Stephania,KNApSAcK
37,C00001872,475-67-2,Isocorydine,C20H23NO4,341.16270823,Stephania dinklaget,Stephania,KNApSAcK
38,C00001872,475-67-2,Isocorydine,C20H23NO4,341.16270823,Stephania dinklagei,Stephania,KNApSAcK
39,C00001872,475-67-2,Isocorydine,C20H23NO4,341.16270823,Stephania cepharantha,Stephania,KNApSAcK
40,C00001872,475-67-2,Isocorydine,C20H23NO4,341.16270823,Stephania lincangensis,Stephania,KNApSAcK
41,C00001872,475-67-2,Isocorydine,C20H23NO4,341.16270823,Stephania officinarum,Stephania,KNApSAcK
42,C00001874,3621-38-3,Jatrorrhizine,C20H20NO4,338.13923313,Stephania viridiflavens,Stephania,KNApSAcK
43,C00001874,3621-38-3,Jatrorrhizine,C20H20NO4,338.13923313,Stephania tetrandra,Stephania,KNApSAcK
44,C00001875,301-21-3,Laudanidine,C20H25NO4,343.17835829,Stephania bancroftii,Stephania,KNApSAcK
45,C00001875,301-21-3,Laudanidine,C20H25NO4,343.17835829,Stephania aculeata,Stephania,KNApSAcK
46,C00001875,301-21-3,Laudanidine,C20H25NO4,343.17835829,Stephania macrantha,Stephania,KNApSAcK
47,C00001878,475-75-2,Liriodenine,C17H9NO3,275.05824316,Stephania dinklagei,Stephania,KNApSAcK
48,C00001878,475-75-2,Liriodenine,C17H9NO3,275.05824316,Stephania cepharantha,Stephania,KNApSAcK
49,C00001885,2141-09-5,Magnoflorine,C20H24NO4,342.17053326,Stephania cepharantha,Stephania,KNApSAcK
50,C00001889,57-27-2,Morphine,C17H19NO3,285.13649348,Stephania cepharantha,Stephania,KNApSAcK
51,C00001895,1263-80-5,Obaberine,C38H42N2O6,622.30428709,Stephania cepharantha,Stephania,KNApSAcK
52,C00001895,1263-80-5,Obaberine,C38H42N2O6,622.30428709,Stephania erecta,Stephania,KNApSAcK
53,C00001897,548-40-3,Oxyacanthine,C37H40N2O6,608.28863702,Stephania cepharantha,Stephania,KNApSAcK
54,C00001898,3486-67-7,Palmatine,C21H22NO4,352.1548832,Stephania lincangensis,Stephania,KNApSAcK
55,C00001898,3486-67-7,Palmatine,C21H22NO4,352.1548832,Stephania viridiflavens,Stephania,KNApSAcK
56,C00001898,3486-67-7,Palmatine,C21H22NO4,352.1548832,Stephania officinarum,Stephania,KNApSAcK
57,C00001898,3486-67-7,Palmatine,C21H22NO4,352.1548832,Stephania yunnanensis,Stephania,KNApSAcK
58,C00001898,3486-67-7,Palmatine,C21H22NO4,352.1548832,Stephania macrantha,Stephania,KNApSAcK
59,C00001899,58-74-2,Papaverine,C20H21NO4,339.14705817,Stephania cepharantha,Stephania,KNApSAcK
60,C00001905,2128-60-1,Pronuciferine,C19H21NO3,311.15214354,Stephania glabra,Stephania,KNApSAcK
61,C00001910,485-19-8,(+)-Reticuline,C19H23NO4,329.16270823,Stephania pierii,Stephania,KNApSAcK
62,C00001910,485-19-8,(+)-Reticuline,C19H23NO4,329.16270823,Stephania cepharantha,Stephania,KNApSAcK
63,C00001918,115-53-7,Cucoline,C19H23NO4,329.16270823,Stephania cepharantha,Stephania,KNApSAcK
64,C00001919,518-34-3,(+)-Tetrandrine,C38H42N2O6,622.30428709,Stephania cepharantha,Stephania,KNApSAcK
65,C00001919,518-34-3,(+)-Tetrandrine,C38H42N2O6,622.30428709,Stephania tetrandra,Stephania,KNApSAcK
66,C00001919,518-34-3,(+)-Tetrandrine,C38H42N2O6,622.30428709,Stephania japonica var. discolor,Stephania,KNApSAcK
67,C00001919,518-34-3,(+)-Tetrandrine,C38H42N2O6,622.30428709,Stephania hernandifolia,Stephania,KNApSAcK
68,C00001919,518-34-3,(+)-Tetrandrine,C38H42N2O6,622.30428709,Stephania discolor,Stephania,KNApSAcK
69,C00001926,6138-73-4,Trilobine,C35H34N2O5,562.24677221,Stephania cepharantha,Stephania,KNApSAcK
70,C00003575,19057-60-4,Collettiside III,C45H72O16,868.48203625,Stephania cepharantha,Stephania,KNApSAcK
71,C00005374,522-12-3,Quercetin 3-O-alpha-L-rhamnoside,C21H20O11,448.10056148,Erodium stephanianum,Stephania,KNApSAcK
72,C00014693,382145-26-8,Stephaflavone A,C34H26O10,594.15259705,Stephania tetrandra,Stephania,KNApSAcK
73,C00014694,382145-27-9,Stephaflavone B,C33H24O10,580.13694699,Stephania tetrandra,Stephania,KNApSAcK
74,C00025097,38146-58-6,16-Oxodelavaine,C20H21NO6,371.13688741,Stephania delavayi Diels,Stephania,KNApSAcK
75,C00025098,51804-70-7,16-Oxohasubanonine,C21H25NO6,387.16818754,Stephania japonica Miers,Stephania,KNApSAcK
