,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000010,118-34-3,Syringin,C17H24O9,372.14203237,Fraxinus stylosa,Fraxinus,KNApSAcK
1,C00000010,118-34-3,Syringin,C17H24O9,372.14203237,Fraxinus griffithii,Fraxinus,KNApSAcK
2,C00000682,2955-23-9,Olivil,C20H24O7,376.15220312,Fraxinus mandshurica var. japonica,Fraxinus,KNApSAcK
3,C00000682,2955-23-9,Olivil,C20H24O7,376.15220312,Fraxinus japonica,Fraxinus,KNApSAcK
4,C00001144,470-57-5,Planteose,C18H32O16,504.16903498,Fraxinus spp.,Fraxinus,KNApSAcK
5,C00001150,470-55-3,Stachyose,C24H42O21,666.22185841,Fraxinus ornus,Fraxinus,KNApSAcK
6,C00001165,69-65-8,D-Mannitol,C6H14O6,182.07903818,Fraxinus ornus,Fraxinus,KNApSAcK
7,C00002458,531-58-8,Cichoriin,C15H16O9,340.07943211,Fraxinus spp.,Fraxinus,KNApSAcK
8,C00002471,305-01-1,Aesculetin,C9H6O4,178.02660868,Fraxinus rhynchophylla,Fraxinus,KNApSAcK
9,C00002471,305-01-1,Aesculetin,C9H6O4,178.02660868,Fraxinus paxiana,Fraxinus,KNApSAcK
10,C00002471,305-01-1,Aesculetin,C9H6O4,178.02660868,Fraxinus ornus,Fraxinus,KNApSAcK
11,C00002471,305-01-1,Aesculetin,C9H6O4,178.02660868,Fraxinus mandshurica,Fraxinus,KNApSAcK
12,C00002471,305-01-1,Aesculetin,C9H6O4,178.02660868,Fraxinus chinensis,Fraxinus,KNApSAcK
13,C00002471,305-01-1,Aesculetin,C9H6O4,178.02660868,Fraxinus spp.,Fraxinus,KNApSAcK
14,C00002471,305-01-1,Aesculetin,C9H6O4,178.02660868,Fraxinus bungeana,Fraxinus,KNApSAcK
15,C00002471,305-01-1,Aesculetin,C9H6O4,178.02660868,Fraxinus szaboana,Fraxinus,KNApSAcK
16,C00002471,305-01-1,Aesculetin,C9H6O4,178.02660868,Fraxinus stylosa,Fraxinus,KNApSAcK
17,C00002472,531-75-9,Aesculin,C15H16O9,340.07943211,Fraxinus paxiana,Fraxinus,KNApSAcK
18,C00002472,531-75-9,Aesculin,C15H16O9,340.07943211,Fraxinus rhynchophylla,Fraxinus,KNApSAcK
