,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00009006,16854-91-4,Epioritin-4beta-ol,C15H14O6,290.07903818,Acacia orites,Orites,KNApSAcK
1,C00026565,206061-75-8,(-)-Dragmacidin E,C25H20BrN7O2,529.08618583,Spongosorites sp.,Orites,KNApSAcK
2,C00026566,206008-06-2,Isobromotopsentin,C20H12Br2N4O,481.93778683,Spongosorites sp.,Orites,KNApSAcK
3,C00026870,160098-93-1,(S)-Hamacanthin B,C20H14Br2N4O,483.9534369,Spongosorites sp.,Orites,KNApSAcK
4,C00026873,142979-34-8,Dragmacidin D,C25H22BrN7O2,531.1018359,Spongosorites sp.,Orites,KNApSAcK
5,C00026966,180633-55-0,Bromodeoxytopsentin,C20H13BrN4O,404.02727397,Spongosorites genitrix,Orites,KNApSAcK
6,C00026966,180633-55-0,Bromodeoxytopsentin,C20H13BrN4O,404.02727397,Spongosorites sp.,Orites,KNApSAcK
7,C00026967,223596-72-3,Isobromodeoxytopsentin,C20H13BrN4O,404.02727397,Spongosorites genitrix,Orites,KNApSAcK
8,C00026968,112515-42-1,Deoxytopsentin,C20H14N4O,326.1167611,Spongosorites genitrix,Orites,KNApSAcK
9,C00026969,112515-44-3,Bromotopsentin,C20H13BrN4O2,420.02218859,Spongosorites genitrix,Orites,KNApSAcK
10,C00029141,112515-43-2,Topsentin,C20H14N4O2,342.11167572,Spongosorites genitrix,Orites,KNApSAcK
11,C00038106,160098-92-0,(S)-Hamacanthin A,C20H14Br2N4O,483.9534369,Spongosorites sp.,Orites,KNApSAcK
12,C00040357,116747-40-1,Spongotine A,C20H15BrN4O,406.04292403,Spongosorites sp.,Orites,KNApSAcK
13,C00040358,941298-00-6,Spongotine B,C20H15BrN4O,406.04292403,Spongosorites sp.,Orites,KNApSAcK
14,C00040359,925910-75-4,Spongotine C,C20H14Br2N4O,483.9534369,Spongosorites sp.,Orites,KNApSAcK
0,C00044329,214058-90-9,Succulentoside C,C56H94O25,1166.60841856,Polycarpon succulentum,Polycarpon,KNApSAcK
1,C00044330,214059-16-2,Succulentoside D,C51H86O21,1034.56615981,Polycarpon succulentum,Polycarpon,KNApSAcK
2,C00044331,214059-25-3,Succulentoside E,C45H76O16,872.51333638,Polycarpon succulentum,Polycarpon,KNApSAcK
3,C00044332,214059-75-3,Succulentoside F,C40H68O12,740.47107764,Polycarpon succulentum,Polycarpon,KNApSAcK
