,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00004896,156298-98-5,6-C-Methylquercetin 3-methyl ether,C17H14O7,330.0739528,Xerophyta retinervis,Xerophyta,KNApSAcK
1,C00004897,82318-51-2,8-C-Methylquercetin 3-methyl ether,C17H14O7,330.0739528,Xerophyta retinervis,Xerophyta,KNApSAcK
2,C00013329,520-32-1,Tricin,C17H14O7,330.0739528,Xerophyta retinervis,Xerophyta,KNApSAcK
0,C00004596,22697-65-0,"5,7,4'-Trihydroxy-3,6-dimethoxyflavone",C17H14O7,330.0739528,Barbacenia rubro-virens,Barbacenia,KNApSAcK
1,C00004648,14549-84-9,"Quercetin 3,3',4'-trimethyl ether",C18H16O7,344.08960287,Barbacenia rubro-virens,Barbacenia,KNApSAcK
2,C00004648,14549-84-9,"Quercetin 3,3',4'-trimethyl ether",C18H16O7,344.08960287,Barbacenia conicostigma,Barbacenia,KNApSAcK
3,C00005137,23627-87-4,Kaempferol 3-O-galactoside,C21H20O11,448.10056148,Barbacenia rubro-virens,Barbacenia,KNApSAcK
4,C00005374,522-12-3,Quercetin 3-O-alpha-L-rhamnoside,C21H20O11,448.10056148,Barbacenia conicostigma,Barbacenia,KNApSAcK
5,C00005524,6743-92-6,Isorhamnetin 3-galactoside,C22H22O12,478.11112617,Barbacenia rubro-virens,Barbacenia,KNApSAcK
6,C00005526,67068-82-0,Isorhamnetin-3-O-rhamnoside,C22H22O11,462.11621155,Barbacenia conicostigma,Barbacenia,KNApSAcK
0,C00005370,6743-88-0,Reynoutrin,C20H18O11,434.08491142,Aylthonia riedeliana,Aylthonia,KNApSAcK
0,C00004385,76318-87-1,6-Hydroxyluteolin 7-apioside,C20H18O11,434.08491142,Pleurostima purpurea,Pleurostima,KNApSAcK
1,C00004385,76318-87-1,6-Hydroxyluteolin 7-apioside,C20H18O11,434.08491142,Pleurostima caricina,Pleurostima,KNApSAcK
2,C00004437,,"5,6,7,3',4'-Pentahydroxy-8-methoxyflavone 7-apioside",C21H20O12,464.09547611,Pleurostima purpurea,Pleurostima,KNApSAcK
3,C00004437,,"5,6,7,3',4'-Pentahydroxy-8-methoxyflavone 7-apioside",C21H20O12,464.09547611,Pleurostima pabstiana,Pleurostima,KNApSAcK
4,C00004437,,"5,6,7,3',4'-Pentahydroxy-8-methoxyflavone 7-apioside",C21H20O12,464.09547611,Pleurostima caricina,Pleurostima,KNApSAcK
0,C00004522,,Pleurostimin 7-glucoside,C22H22O13,494.10604079,Vellozia nanuzae,Vellozia,KNApSAcK
