,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00004565,520-18-3,Kaempferol,C15H10O6,286.04773805,Rodgersia podophylla,Rodgersia,KNApSAcK
1,C00004631,117-39-5,Quercetin,C15H10O7,302.04265268,Rodgersia podophylla,Rodgersia,KNApSAcK
2,C00005132,5041-67-8,Juglanin,C20H18O10,418.0899968,Rodgersia podophylla,Rodgersia,KNApSAcK
3,C00005140,482-39-3,Afzelin,C21H20O10,432.10564686,Rodgersia podophylla,Rodgersia,KNApSAcK
4,C00005373,482-35-9,Hirsutrin,C21H20O12,464.09547611,Rodgersia podophylla,Rodgersia,KNApSAcK
5,C00005730,17912-87-7,Myricitrin,C21H20O12,464.09547611,Rodgersia podophylla,Rodgersia,KNApSAcK
6,C00029277,82958-45-0,(-)-4-O-galloylbergenin,C21H20O13,480.09039073,Rodgersia podophylla,Rodgersia,KNApSAcK
7,C00031115,549-32-6,Reinutrin,C20H18O11,434.08491142,Rodgersia podophylla,Rodgersia,KNApSAcK
8,C00050714,666250-53-9,"4-[(2S,3R)-3-Methyl-7-(1-propynyl)-2,3-dihydro-1,4-benzodioxin-2-yl]-1,3-benzenediol",C18H16O4,296.104859,Rodgersia podophylla,Rodgersia,KNApSAcK
9,C00050715,666250-54-0,"4-[(2S,3S)-3-Methyl-7-(1-propynyl)-2,3-dihydro-1,4-benzodioxin-2-yl]-1,3-benzenediol",C18H16O4,296.104859,Rodgersia podophylla,Rodgersia,KNApSAcK
0,C00000356,928-96-1,cis-3-Hexen-1-ol,C6H12O,100.08881501,Saxifraga stolonifera,Saxifraga,KNApSAcK
1,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Saxifraga stolonifera Meerb.,Saxifraga,KNApSAcK
2,C00000823,138-86-3,Limonene,C10H16,136.12520051,Saxifraga stolonifera,Saxifraga,KNApSAcK
3,C00000844,106-22-9,Citronellol,C10H20O,156.15141526,Saxifraga stolonifera Meerb.,Saxifraga,KNApSAcK
4,C00000845,106-24-1,(E)-geraniol,C10H18O,154.1357652,Saxifraga stolonifera Meerb.,Saxifraga,KNApSAcK
5,C00000861,586-62-9,alpha-Terpinolene,C10H16,136.12520051,Saxifraga stolonifera Meerb.,Saxifraga,KNApSAcK
6,C00000937,2545-00-8,Afzelechin,C15H14O5,274.08412356,Saxifraga ligulata,Saxifraga,KNApSAcK
7,C00001189,503-74-2,3-Methylbutanoic acid,C5H10O2,102.06807956,Saxifraga stolonifera Meerb.,Saxifraga,KNApSAcK
8,C00001213,334-48-5,Capric acid,C10H20O2,172.14632988,Saxifraga stolonifera Meerb.,Saxifraga,KNApSAcK
9,C00001224,60-33-3,Linoleic acid,C18H32O2,280.24023027,Saxifraga stolonifera Meerb.,Saxifraga,KNApSAcK
10,C00001228,544-63-8,Myristic acid,C14H28O2,228.20893014,Saxifraga stolonifera Meerb.,Saxifraga,KNApSAcK
11,C00001231,124-07-2,Octanoic acid,C8H16O2,144.11502975,Saxifraga stolonifera Meerb.,Saxifraga,KNApSAcK
12,C00001232,112-80-1,Oleic acid,C18H34O2,282.25588033,Saxifraga stolonifera Meerb.,Saxifraga,KNApSAcK
13,C00001233,57-10-3,Palmitic acid,C16H32O2,256.24023027,Saxifraga stolonifera Meerb.,Saxifraga,KNApSAcK
14,C00001238,57-11-4,Octadecanoic acid,C18H36O2,284.27153039,Saxifraga stolonifera Meerb.,Saxifraga,KNApSAcK
15,C00002378,2611-67-8,Cyanin,C27H31O16,611.16120995,Saxifraga sp.,Saxifraga,KNApSAcK
16,C00002384,16727-30-3,Malvin,C29H35O17,655.1874247,Saxifraga spp.,Saxifraga,KNApSAcK
17,C00002493,131-12-4,Pimpinellin,C13H10O5,246.05282343,Pimpinella saxifraga,Saxifraga,KNApSAcK
18,C00002645,106-44-5,4-Methylphenol,C7H8O,108.05751488,Saxifraga stolonifera Meerb.,Saxifraga,KNApSAcK
19,C00002647,149-91-7,Gallic acid,C7H6O5,170.0215233,Saxifraga stolonifera,Saxifraga,KNApSAcK
20,C00002663,60-12-8,2-Phenylethanol,C8H10O,122.07316494,Saxifraga stolonifera,Saxifraga,KNApSAcK
21,C00002668,99-50-3,"3,4-Dihydroxybenzoic acid",C7H6O4,154.02660868,Saxifraga stolonifera,Saxifraga,KNApSAcK
22,C00002724,327-97-9,3-O-Caffeoylquinic acid,C16H18O9,354.09508217,Saxifraga azizoon,Saxifraga,KNApSAcK
23,C00002981,477-90-7,Bergenin,C14H16O9,328.07943211,Saxifraga stolonifera,Saxifraga,KNApSAcK
24,C00003028,507-70-0,Borneol,C10H18O,154.1357652,Saxifraga stolonifera,Saxifraga,KNApSAcK
25,C00003029,79-92-5,Camphene,C10H16,136.12520051,Saxifraga stolonifera,Saxifraga,KNApSAcK
26,C00003040,99-87-6,p-Cymene,C10H14,134.10955045,Saxifraga stolonifera Meerb.,Saxifraga,KNApSAcK
27,C00003046,105-87-3,Geranyl acetate,C12H20O2,196.14632988,Saxifraga stolonifera Meerb.,Saxifraga,KNApSAcK
28,C00003047,78-70-6,(+-)-Linalool,C10H18O,154.1357652,Saxifraga stolonifera Meerb.,Saxifraga,KNApSAcK
29,C00003048,115-95-7,Linalyl acetate,C12H20O2,196.14632988,Saxifraga stolonifera,Saxifraga,KNApSAcK
30,C00003111,469-61-4,alpha-Cedrene,C15H24,204.18780077,Saxifraga stolonifera,Saxifraga,KNApSAcK
31,C00004565,520-18-3,Kaempferol,C15H10O6,286.04773805,Saxifraga azizoon,Saxifraga,KNApSAcK
32,C00004631,117-39-5,Quercetin,C15H10O7,302.04265268,Saxifraga stolonifera,Saxifraga,KNApSAcK
33,C00005137,23627-87-4,Kaempferol 3-O-galactoside,C21H20O11,448.10056148,Saxifraga stellaris,Saxifraga,KNApSAcK
34,C00005156,83144-68-7,Kaempferol 3-lathyroside,C26H28O15,580.14282023,Saxifraga michauxii,Saxifraga,KNApSAcK
35,C00005156,83144-68-7,Kaempferol 3-lathyroside,C26H28O15,580.14282023,Saxifraga ferruginea,Saxifraga,KNApSAcK
36,C00005370,6743-88-0,Reynoutrin,C20H18O11,434.08491142,Saxifraga ferruginea,Saxifraga,KNApSAcK
37,C00005372,482-36-0,Hyperin,C21H20O12,464.09547611,Saxifraga stellaris,Saxifraga,KNApSAcK
38,C00005374,522-12-3,Quercetin 3-O-alpha-L-rhamnoside,C21H20O11,448.10056148,Saxifraga azizoon,Saxifraga,KNApSAcK
39,C00005379,34199-21-8,Quercetin 5-glucoside,C21H20O12,464.09547611,Saxifraga stolonifera,Saxifraga,KNApSAcK
40,C00005386,19254-30-9,Quercetin 3'-glucoside,C21H20O12,464.09547611,Saxifraga tolmiei,Saxifraga,KNApSAcK
41,C00005525,5041-82-7,Isorhamnetin 3-O-beta-D-glucopyranoside,C22H22O12,478.11112617,Saxifraga spp.,Saxifraga,KNApSAcK
42,C00005728,15648-86-9,Myricetin 3-O-galactopyranoside,C21H20O13,480.09039073,Saxifraga spp.,Saxifraga,KNApSAcK
43,C00005732,34069-06-2,Myricetin 7-glucoside,C21H20O13,480.09039073,Saxifraga tolmiei,Saxifraga,KNApSAcK
44,C00006650,57186-11-5,Cyanidin 3-arabinoside,C20H19O10,419.09782183,Saxifraga spp.,Saxifraga,KNApSAcK
45,C00006651,29761-24-8,Cyanidin 3-xyloside,C20H19O10,419.09782183,Saxifraga azizoon,Saxifraga,KNApSAcK
46,C00006651,29761-24-8,Cyanidin 3-xyloside,C20H19O10,419.09782183,Saxifraga aizoon,Saxifraga,KNApSAcK
47,C00006652,27661-36-5,Cyanidin 3-O-beta-D-galactopyranoside,C21H21O11,449.10838652,Saxifraga spp.,Saxifraga,KNApSAcK
48,C00006653,38533-30-1,Cyanidin 3-rhamnoside,C21H21O10,433.11347189,Saxifraga azizoon,Saxifraga,KNApSAcK
49,C00006688,132-37-6,"Peonidin-3,5-diglucoside",C28H33O16,625.17686001,Saxifraga spp.,Saxifraga,KNApSAcK
50,C00006709,17670-06-3,Delphin,C27H31O17,627.15612457,Saxifraga spp.,Saxifraga,KNApSAcK
51,C00006722,6988-81-4,Petunidin 3-glucoside,C22H23O12.Cl,514.08780391,Saxifraga spp.,Saxifraga,KNApSAcK
52,C00006728,25846-73-5,Petunin,C28H33O17,641.17177463,Saxifraga spp.,Saxifraga,KNApSAcK
53,C00008565,75457-73-1,"3,5,4'-Trihydroxy-6,7-dimethoxyflavanone",C17H16O7,332.08960287,Saxifraga caespitosa,Saxifraga,KNApSAcK
54,C00010825,470-67-7,"1,4-Cineole",C10H18O,154.1357652,Saxifraga stolonifera,Saxifraga,KNApSAcK
55,C00011153,476-66-4,Ellagic acid,C14H6O8,302.00626717,Saxifraga azizoon,Saxifraga,KNApSAcK
56,C00020074,483-77-2,Calamenene,C15H22,202.1721507,Saxifraga stolonifera,Saxifraga,KNApSAcK
57,C00029674,98-55-5,alpha-Terpineol,C10H18O,154.1357652,Saxifraga stolonifera Meerb.,Saxifraga,KNApSAcK
58,C00029811,100-51-6,Benzenemethanol,C7H8O,108.05751488,Saxifraga stolonifera Meerb.,Saxifraga,KNApSAcK
59,C00029844,76-49-3,Borneol acetate,C12H20O2,196.14632988,Saxifraga stolonifera,Saxifraga,KNApSAcK
60,C00030165,112-95-8,Eicosane,C20H42,282.32865134,Saxifraga stolonifera,Saxifraga,KNApSAcK
61,C00030644,112-54-9,Lauraldehyde,C12H24O,184.18271539,Saxifraga stolonifera,Saxifraga,KNApSAcK
62,C00030878,95-48-7,o-Cresol,C7H8O,108.05751488,Saxifraga stolonifera,Saxifraga,KNApSAcK
63,C00032379,19764-35-3,Triandrin,C15H20O7,312.12090299,Saxifraga stellaris,Saxifraga,KNApSAcK
64,C00033253,79595-97-4,Norbergenin,C13H14O9,314.06378205,Saxifraga stolonifera Meerb.,Saxifraga,KNApSAcK
65,C00035043,80-26-2,alpha-terpineol acetate,C12H20O2,196.14632988,Saxifraga stolonifera,Saxifraga,KNApSAcK
66,C00035128,108-39-4,3-Methylphenol,C7H8O,108.05751488,Saxifraga stolonifera,Saxifraga,KNApSAcK
67,C00036271,515-13-9,(-)-beta-Elemene,C15H24,204.18780077,Saxifraga stolonifera,Saxifraga,KNApSAcK
68,C00037321,482-48-4,Isobergapten,C12H8O4,216.04225874,Pimpinella saxifraga,Saxifraga,KNApSAcK
69,C00053958,98-82-8,2-Phenylpropane,C9H12,120.09390038,Saxifraga stolonifera,Saxifraga,KNApSAcK
0,C00000938,27200-12-0,Ampelopsin,C15H12O8,320.05321736,Leptarrhena pyrolifolia,Leptarrhena,KNApSAcK
1,C00005134,60933-78-0,Kaempferol 3-xyloside,C20H18O10,418.0899968,Leptarrhena pyrolifolia,Leptarrhena,KNApSAcK
2,C00005137,23627-87-4,Kaempferol 3-O-galactoside,C21H20O11,448.10056148,Leptarrhena pyrolifolia,Leptarrhena,KNApSAcK
3,C00005138,480-10-4,Astragalin,C21H20O11,448.10056148,Leptarrhena pyrolifolia,Leptarrhena,KNApSAcK
4,C00005169,17650-84-9,Kaempferol 3-rutinoside,C27H30O15,594.15847029,Leptarrhena pyrolifolia,Leptarrhena,KNApSAcK
5,C00005370,6743-88-0,Reynoutrin,C20H18O11,434.08491142,Leptarrhena pyrolifolia,Leptarrhena,KNApSAcK
6,C00005372,482-36-0,Hyperin,C21H20O12,464.09547611,Leptarrhena pyrolifolia,Leptarrhena,KNApSAcK
7,C00005373,482-35-9,Hirsutrin,C21H20O12,464.09547611,Leptarrhena pyrolifolia,Leptarrhena,KNApSAcK
8,C00005523,,Isorhamnetin 3-xyloside,C21H20O11,448.10056148,Leptarrhena pyrolifolia,Leptarrhena,KNApSAcK
9,C00005524,6743-92-6,Isorhamnetin 3-galactoside,C22H22O12,478.11112617,Leptarrhena pyrolifolia,Leptarrhena,KNApSAcK
10,C00005525,5041-82-7,Isorhamnetin 3-O-beta-D-glucopyranoside,C22H22O12,478.11112617,Leptarrhena pyrolifolia,Leptarrhena,KNApSAcK
11,C00005548,604-80-8,Isorhamnetin 3-O-rutinoside,C28H32O16,624.16903498,Leptarrhena pyrolifolia,Leptarrhena,KNApSAcK
12,C00005727,102849-44-5,Myricetin 3-xyloside,C20H18O12,450.07982604,Leptarrhena pyrolifolia,Leptarrhena,KNApSAcK
13,C00005728,15648-86-9,Myricetin 3-O-galactopyranoside,C21H20O13,480.09039073,Leptarrhena pyrolifolia,Leptarrhena,KNApSAcK
14,C00005729,19833-12-6,Isomyricitrin,C21H20O13,480.09039073,Leptarrhena pyrolifolia,Leptarrhena,KNApSAcK
15,C00005737,41093-68-9,Myricetin-3-O-rutinoside,C27H30O17,626.14829954,Leptarrhena pyrolifolia,Leptarrhena,KNApSAcK
0,C00000938,27200-12-0,Ampelopsin,C15H12O8,320.05321736,Heuchera villosa,Heuchera,KNApSAcK
1,C00005134,60933-78-0,Kaempferol 3-xyloside,C20H18O10,418.0899968,Heuchera micrantha,Heuchera,KNApSAcK
2,C00005134,60933-78-0,Kaempferol 3-xyloside,C20H18O10,418.0899968,Heuchera villosa,Heuchera,KNApSAcK
3,C00005140,482-39-3,Afzelin,C21H20O10,432.10564686,Heuchera spp.,Heuchera,KNApSAcK
4,C00005149,16290-07-6,Kaempferol 7-O-beta-D-glucopyranoside,C21H20O11,448.10056148,Heuchera micrantha,Heuchera,KNApSAcK
5,C00005180,61032-88-0,Kaempferol 3-glucoside-7-xyloside,C26H28O15,580.14282023,Heuchera micrantha,Heuchera,KNApSAcK
6,C00005182,25615-14-9,"Kaempferol 3,7-di-O-glucoside",C27H30O16,610.15338491,Heuchera micrantha,Heuchera,KNApSAcK
7,C00005370,6743-88-0,Reynoutrin,C20H18O11,434.08491142,Heuchera spp.,Heuchera,KNApSAcK
