,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00003867,25739-41-7,Velutin,C17H14O6,314.07903818,Lethedon tannaensis,Lethedon,KNApSAcK
1,C00003870,29080-58-8,"5-Hydroxy-7,3',4'-trimethoxyflavone",C18H16O6,328.09468824,Lethedon tannaensis,Lethedon,KNApSAcK
2,C00013330,178664-72-7,Lethedocin,C18H16O7,344.08960287,Lethedon tannaensis,Lethedon,KNApSAcK
3,C00013332,107316-94-9,"5,4'-dihydroxy-7,3',5'-trimethoxyflavone",C18H16O7,344.08960287,Lethedon tannaensis,Lethedon,KNApSAcK
4,C00013686,221289-20-9,Lethedoside A,C24H26O11,490.14751167,Lethedon tannaensis,Lethedon,KNApSAcK
5,C00013719,221289-30-1,Lethedoside C,C24H26O12,506.1424263,Lethedon tannaensis,Lethedon,KNApSAcK
6,C00013720,221289-29-8,Lethedoside B,C25H28O12,520.15807636,Lethedon tannaensis,Lethedon,KNApSAcK
7,C00013722,221289-32-3,Lethedioside B,C30H36O16,652.20033511,Lethedon tannaensis,Lethedon,KNApSAcK
8,C00049203,221289-31-2,Lethedioside A,C29H34O15,622.18977042,Lethedon tannaensis,Lethedon,KNApSAcK
0,C00001040,525-82-6,2-Phenylchromone,C15H10O2,222.06807956,Pimelea decora,Pimelea,KNApSAcK
1,C00001040,525-82-6,2-Phenylchromone,C15H10O2,222.06807956,Pimelea simplex,Pimelea,KNApSAcK
2,C00003469,66107-37-7,Pimelea factor P2,C37H50O9,638.3454832,Pimelea spp.,Pimelea,KNApSAcK
3,C00003482,1404-62-2,Simplexin,C30H44O8,532.30361838,Pimelea simplex,Pimelea,KNApSAcK
4,C00003482,1404-62-2,Simplexin,C30H44O8,532.30361838,Pimelea simplex.,Pimelea,KNApSAcK
5,C00003789,26964-24-9,6-Methoxyflavone,C16H12O3,252.07864425,Pimelea decora,Pimelea,KNApSAcK
6,C00003790,22395-22-8,7-Methoxyflavone,C16H12O3,252.07864425,Pimelea simplex,Pimelea,KNApSAcK
7,C00003799,63046-09-3,6-Hydroxy-4'-methoxyflavone,C16H12O4,268.07355887,Pimelea decora,Pimelea,KNApSAcK
8,C00003824,79786-41-7,"6,2',3'-Trimethoxyflavone",C18H16O5,312.09977362,Pimelea decora,Pimelea,KNApSAcK
9,C00005425,38784-81-5,Quercetin 3-galactoside-7-rhamnoside,C27H30O16,610.15338491,Pimelea decora,Pimelea,KNApSAcK
10,C00040076,60857-08-1,Prostratin,C22H30O6,390.20423869,Pimelea prostrata,Pimelea,KNApSAcK
11,C00048065,1202753-29-4,Pimelotide A,C30H42O9,546.28288294,Pimelea elongata,Pimelea,KNApSAcK
12,C00048066,1202753-30-7,Pimelotide B,C32H44O11,604.28836225,Pimelea elongata,Pimelea,KNApSAcK
0,C00001878,475-75-2,Liriodenine,C17H9NO3,275.05824316,Aquilaria agallocha,Aquilaria,KNApSAcK
1,C00002428,61828-53-3,Flindersiachromone,C17H14O2,250.09937969,Aquilaria spp.,Aquilaria,KNApSAcK
2,C00002435,92911-82-5,2-(4-Methoxyphenethyl)chromone,C18H16O3,280.10994438,Aquilaria spp.,Aquilaria,KNApSAcK
3,C00002962,4773-96-0,Aphloiol,C19H18O11,422.08491142,Aquilaria sinensis,Aquilaria,KNApSAcK
4,C00012754,5956-13-8,Agarol,C15H20O3,248.1412445,Aquilaria agallocha,Aquilaria,KNApSAcK
5,C00013100,5956-12-7,Dehydrodeoxybaimuxinol,C15H24O,220.18271539,Aquilaria agallocha,Aquilaria,KNApSAcK
6,C00013104,15052-76-3,4-Hydroxydihydroagarofuran,C15H26O2,238.19328007,Aquilaria agallocha,Aquilaria,KNApSAcK
7,C00016999,20489-45-6,(+)-Valerianol,C15H26O,222.19836545,Aquilaria agallocha,Aquilaria,KNApSAcK
8,C00017001,86747-08-2,(-)-Jinkoheremol,C15H26O,222.19836545,Aquilaria sinensis,Aquilaria,KNApSAcK
9,C00017001,86747-08-2,(-)-Jinkoheremol,C15H26O,222.19836545,Aquilaria sp.,Aquilaria,KNApSAcK
10,C00017001,86747-08-2,(-)-Jinkoheremol,C15H26O,222.19836545,Aquilaria agallocha,Aquilaria,KNApSAcK
11,C00021766,86703-03-9,Jinkohol II,C15H26O,222.19836545,Aquilaria sp.,Aquilaria,KNApSAcK
12,C00021766,86703-03-9,Jinkohol II,C15H26O,222.19836545,Aquilaria agallocha,Aquilaria,KNApSAcK
13,C00021771,66512-57-0,Allokhusiol,C15H26O,222.19836545,Aquilaria agallocha,Aquilaria,KNApSAcK
14,C00021771,66512-57-0,Allokhusiol,C15H26O,222.19836545,Aquilaria malacacensis,Aquilaria,KNApSAcK
15,C00050743,84294-88-2,6-Methoxy-2-[2-(3'-methoxyphenyl) ethyl] chromone,C19H18O4,310.12050906,Aquilaria sinensis,Aquilaria,KNApSAcK
16,C00050857,104060-61-9,Isoagarotetrol,C17H18O6,318.11033831,Aquilaria agallocha,Aquilaria,KNApSAcK
17,C00050875,122798-42-9,Isobaimuxinol,C15H26O2,238.19328007,Aquilaria sinensis,Aquilaria,KNApSAcK
0,C00002962,4773-96-0,Aphloiol,C19H18O11,422.08491142,Phaleria macrocarpa,Phaleria,KNApSAcK
1,C00011408,108906-48-5,Icariside C3,C21H38O8,418.25666819,Phaleria macrocarpa,Phaleria,KNApSAcK
2,C00030976,869226-69-7,Phalerin,C20H22O10,422.12129692,Phaleria macrocarpa,Phaleria,KNApSAcK
0,C00000010,118-34-3,Syringin,C17H24O9,372.14203237,Gnidia polycephala,Gnidia,KNApSAcK
1,C00000978,73428-17-8,Manniflavanone,C30H22O13,590.10604079,Gnidia involucrata,Gnidia,KNApSAcK
2,C00002962,4773-96-0,Aphloiol,C19H18O11,422.08491142,Gnidia involucrata,Gnidia,KNApSAcK
3,C00003430,55319-39-6,Gnidicin,C36H36O10,628.23084737,Gnidia lamprantha,Gnidia,KNApSAcK
4,C00003431,55306-11-1,Gnididin,C37H44O10,648.29344763,Gnidia lamprantha,Gnidia,KNApSAcK
5,C00003432,60195-69-9,Gnididilatin,C37H48O10,652.32474775,Gnidia spp.,Gnidia,KNApSAcK
6,C00003433,55306-10-0,Gniditrin,C37H42O10,646.27779756,Gnidia lamprantha,Gnidia,KNApSAcK
7,C00013505,550345-81-8,6-(8''-Umbelliferyl)apigenin,C24H14O8,430.06886743,Gnidia socotrana,Gnidia,KNApSAcK
8,C00013506,550345-82-9,8-(6''-Umbelliferyl)apigenin,C24H14O8,430.06886743,Gnidia socotrana,Gnidia,KNApSAcK
9,C00014718,645401-66-7,Gnidia biflavonoid 4,C30H22O13,590.10604079,Gnidia involucrata,Gnidia,KNApSAcK
10,C00014719,645401-67-8,Gnidia biflavonoid 4a,C30H22O13,590.10604079,Gnidia involucrata,Gnidia,KNApSAcK
11,C00020707,60498-89-7,Gnididione,C15H16O3,244.10994438,Gnidia latifolia,Gnidia,KNApSAcK
12,C00029702,103529-94-8,Adicardin,C20H24O12,456.12677623,Gnidia polycephala,Gnidia,KNApSAcK
13,C00034353,77099-20-8,Yuankanin,C27H30O14,578.16355567,Gnidia involucrata,Gnidia,KNApSAcK
