,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00008820,17291-05-3,Ourateacatechin,C16H16O7,320.08960287,Elaeodendron glaucum,Elaeodendron,KNApSAcK
1,C00008820,17291-05-3,Ourateacatechin,C16H16O7,320.08960287,Elaeodendron balae,Elaeodendron,KNApSAcK
2,C00009046,99257-51-9,Elaeocyanidin,C19H20O7,360.12090299,Elaeodendron balae,Elaeodendron,KNApSAcK
3,C00009061,18206-61-6,Ourateaproanthocyanidin A,C31H28O12,592.15807636,Elaeodendron balae,Elaeodendron,KNApSAcK
4,C00024083,115031-67-9,Balaenol,C28H36O3,420.26644502,Elaeodendron balae KOSTERM.,Elaeodendron,KNApSAcK
5,C00024084,115028-52-9,Balaenonol,C28H34O4,434.24570957,Elaeodendron balae KOSTERM.,Elaeodendron,KNApSAcK
6,C00024086,130838-59-4,"15alpha,22beta-Dihydroxytingenone",C28H36O5,452.25627426,Elaeodendron balae KOSTERM.,Elaeodendron,KNApSAcK
7,C00024087,126594-34-1,Isobalaendiol,C28H36O4,436.26135964,Elaeodendron balae KOSTERM.,Elaeodendron,KNApSAcK
8,C00039099,73345-20-7,Elaeodendroside B,C29H40O8,516.27231825,Elaeodendron glauca,Elaeodendron,KNApSAcK
9,C00039099,73345-20-7,Elaeodendroside B,C29H40O8,516.27231825,Elaeodendron sp.,Elaeodendron,KNApSAcK
10,C00039100,97806-67-2,Elaeodendroside F,C31H42O10,574.27779756,Elaeodendron sp.,Elaeodendron,KNApSAcK
11,C00039101,97762-94-2,Elaeodendroside G,C31H42O10,574.27779756,Elaeodendron sp.,Elaeodendron,KNApSAcK
12,C00039102,945486-17-9,Elaeodendroside T,C32H44O10,588.29344763,Elaeodendron sp.,Elaeodendron,KNApSAcK
13,C00039103,945486-18-0,Elaeodendroside U,C29H40O9,532.26723288,Elaeodendron sp.,Elaeodendron,KNApSAcK
