,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00005729,19833-12-6,Isomyricitrin,C21H20O13,480.09039073,Calathea angustifolia,Calathea,KNApSAcK
1,C00005737,41093-68-9,Myricetin-3-O-rutinoside,C27H30O17,626.14829954,Calathea angustifolia,Calathea,KNApSAcK
0,C00001402,487-93-4,Bufotenine,C12H16N2O,204.12626315,Arundo donax,Donax,KNApSAcK
1,C00001407,61-50-7,"N,N-Dimethyltryptamine",C12H16N2,188.13134853,Arundo donax,Donax,KNApSAcK
2,C00001411,87-52-5,Gramine,C11H14N2,174.11569846,Arundo donax,Donax,KNApSAcK
3,C00003674,83-48-7,beta-Stigmasterol,C29H48O,412.37051615,Arundo donax,Donax,KNApSAcK
4,C00026557,246856-96-2,Arundinine,C23H28N4O,376.22631155,Arundo donax,Donax,KNApSAcK
5,C00026821,492994-31-7,Arundacine,C25H30N4O2,418.23687623,Arundo donax L.,Donax,KNApSAcK
6,C00028218,178493-90-8,Donaxanine,C12H14N2O2,218.10552771,Arundo donax,Donax,KNApSAcK
7,C00046784,78-79-5,Isoprene,C5H8,68.06260026,Arundo donax,Donax,KNApSAcK
8,C00050354,62209-18-1,Donaxaridine,C11H14N2O2,206.10552771,Arundo donax,Donax,KNApSAcK
0,C00000001,545-97-1,Gibberellin A1,C19H24O6,348.1572885,Arabidopsis thaliana,Thalia,KNApSAcK
1,C00000003,77-06-5,Gibberellin A3,C19H22O6,346.14163844,Arabidopsis thaliana,Thalia,KNApSAcK
2,C00000004,468-44-0,Gibberellin A4,C19H24O5,332.16237388,Arabidopsis thaliana,Thalia,KNApSAcK
3,C00000005,561-56-8,Gibberellin A5,C19H22O5,330.14672381,Arabidopsis thaliana,Thalia,KNApSAcK
4,C00000006,19147-78-5,Gibberellin A6,C19H22O6,346.14163844,Arabidopsis thaliana,Thalia,KNApSAcK
5,C00000007,510-75-8,Gibberellin A7,C19H22O5,330.14672381,Arabidopsis thaliana,Thalia,KNApSAcK
6,C00000008,7044-72-6,Gibberellin A8,C19H24O7,364.15220312,Arabidopsis thaliana,Thalia,KNApSAcK
7,C00000009,427-77-0,Gibberellin A9,C19H24O4,316.16745925,Arabidopsis thaliana,Thalia,KNApSAcK
8,C00000010,118-34-3,Syringin,C17H24O9,372.14203237,Arabidopsis thaliana,Thalia,KNApSAcK
9,C00000012,1164-45-0,Gibberellin A12,C20H28O4,332.19875938,Arabidopsis thaliana,Thalia,KNApSAcK
10,C00000013,2922-24-9,Gibberellin A13,C20H26O7,378.16785319,Arabidopsis thaliana,Thalia,KNApSAcK
11,C00000015,13744-18-8,Gibberellin A15,C20H26O4,330.18310932,Arabidopsis thaliana,Thalia,KNApSAcK
12,C00000017,18411-79-5,Gibberellin A17,C20H26O7,378.16785319,Arabidopsis thaliana,Thalia,KNApSAcK
13,C00000019,6980-44-5,Gibberellin A19,C20H26O6,362.17293856,Arabidopsis thaliana,Thalia,KNApSAcK
14,C00000020,19143-87-4,Gibberellin A20,C19H24O5,332.16237388,Arabidopsis thaliana,Thalia,KNApSAcK
15,C00000024,19427-32-8,Gibberellin A24,C20H26O5,346.17802394,Arabidopsis thaliana,Thalia,KNApSAcK
16,C00000025,28535-69-5,Gibberellin A25,C20H26O6,362.17293856,Arabidopsis thaliana,Thalia,KNApSAcK
17,C00000027,23365-01-7,Gibberellin A27,C20H26O6,362.17293856,Arabidopsis thaliana,Thalia,KNApSAcK
18,C00000029,29774-53-6,Gibberellin A29,C19H24O6,348.1572885,Arabidopsis thaliana,Thalia,KNApSAcK
