,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00025543,13293-85-1,Planchonelline,C12H19NO2S,241.11364959,Planchonella thysoidea C.T.White,Planchonella,KNApSAcK
1,C00025543,13293-85-1,Planchonelline,C12H19NO2S,241.11364959,Planchonella thyrsoides,Planchonella,KNApSAcK
2,C00025543,13293-85-1,Planchonelline,C12H19NO2S,241.11364959,Planchonella anteridifera,Planchonella,KNApSAcK
0,C00013235,53915-44-9,Emmotin A,C16H22O4,278.15180919,Emmotum nitens,Emmotum,KNApSAcK
1,C00013236,53915-45-0,Emmotin B,C16H22O5,294.14672381,Emmotum nitens,Emmotum,KNApSAcK
2,C00013237,53915-46-1,Emmotin C,C15H16O3,244.10994438,Emmotum nitens,Emmotum,KNApSAcK
3,C00013238,53915-47-2,Emmotin D,C15H14O4,258.08920894,Emmotum nitens,Emmotum,KNApSAcK
4,C00013239,61263-72-7,Emmotin F,C15H20O3,248.1412445,Emmotum nitens,Emmotum,KNApSAcK
5,C00013240,81263-73-8,Emmotin G,C15H18O2,230.13067982,Emmotum nitens,Emmotum,KNApSAcK
6,C00013241,61263-74-9,Emmotin H,C15H16O3,244.10994438,Emmotum nitens,Emmotum,KNApSAcK
0,C00002145,7689-03-4,Camptothecin,C20H16N2O4,348.11100701,Nothapodytes nimmoniana,Apodytes,KNApSAcK
1,C00002145,7689-03-4,Camptothecin,C20H16N2O4,348.11100701,Nothapodytes foetida,Apodytes,KNApSAcK
2,C00007191,81426-17-7,(+)-8-Hydroxypinoresinol,C20H22O7,374.13655306,Nothapodytes foetida,Apodytes,KNApSAcK
3,C00028736,142727-51-3,Nothapodytine A,C20H18N2O3,334.13174246,Nothapodytes foetida,Apodytes,KNApSAcK
4,C00028737,55854-89-2,Nothapodytine B,C19H16N2O2,304.12117777,Nothapodytes foetida,Apodytes,KNApSAcK
5,C00029058,20824-29-7,Strictosidine,C27H34N2O9,530.2264307,Nothapodytes nimmoniana,Apodytes,KNApSAcK
6,C00029058,20824-29-7,Strictosidine,C27H34N2O9,530.2264307,Nothapodytes foetida,Apodytes,KNApSAcK
7,C00029611,39026-92-1,9-Methoxycamptothecin,C21H18N2O5,378.1215717,Nothapodytes foetida (Wight)Sleumer,Apodytes,KNApSAcK
8,C00031110,126722-26-7,Pumiloside,C26H28N2O9,512.17948051,Nothapodytes foetida,Apodytes,KNApSAcK
9,C00031110,126722-26-7,Pumiloside,C26H28N2O9,512.17948051,Nothapodytes nimmoniana,Apodytes,KNApSAcK
10,C00036264,126624-20-2,3(S)-Deoxypumiloside,C26H28N2O8,496.18456589,Nothapodytes foetida,Apodytes,KNApSAcK
11,C00036264,126624-20-2,3(S)-Deoxypumiloside,C26H28N2O8,496.18456589,Nothapodytes nimmoniana,Apodytes,KNApSAcK
12,C00052110,39026-93-2,20-O-acetyl-9-methoxycamptothecin,C23H20N2O6,420.13213639,Nothapodytes foetida (Wight)Sleumer,Apodytes,KNApSAcK
13,C00052111,7688-64-4,20-O-Acetylcamptothecin,C22H18N2O5,390.1215717,Nothapodytes foetida (Wight)Sleumer,Apodytes,KNApSAcK
0,C00003543,75303-44-5,Pittoside A,C41H68O14,784.46090688,Pittosporum nilghrense,Pittosporum,KNApSAcK
1,C00010874,99-84-3,beta-Terpinen,C10H16,136.12520051,Pittosporum tenuifolium,Pittosporum,KNApSAcK
2,C00011705,126654-58-8,Pittosporanoside B1,C28H44O7,492.30870376,Pittosporum tobira,Pittosporum,KNApSAcK
3,C00011706,126654-59-9,Pittosporanoside B2,C28H44O7,492.30870376,Pittosporum tobira,Pittosporum,KNApSAcK
4,C00011707,126654-60-2,Pittosporanoside B3,C28H44O7,492.30870376,Pittosporum tobira,Pittosporum,KNApSAcK
5,C00011736,115526-27-7,Pittosporatobiraside A,C26H38O5,430.27192432,Pittosporum tobira,Pittosporum,KNApSAcK
6,C00011737,127610-67-7,Pittosporatobiraside B,C26H38O5,430.27192432,Pittosporum tobira,Pittosporum,KNApSAcK
7,C00021218,104472-69-7,Pittosporanoside A1,C28H44O7,492.30870376,Pittosporum tobira,Pittosporum,KNApSAcK
8,C00021219,104472-70-0,Pittosporanoside A2,C28H44O7,492.30870376,Pittosporum tobira,Pittosporum,KNApSAcK
9,C00023171,,"5',6'-Epoxy-3'-hydroxy-3-methoxy-4,6-didehydro-5',6'-dihydro-4,6-cyclo-5,6-seco-beta,beta-caroten-5-one",C41H56O4,612.41786028,Pittosporum tobira,Pittosporum,KNApSAcK
10,C00023172,,"5',8'-Epoxy-3'-hydroxy-3-methoxy-4,6-didehydro-5',8'-dihydro-4,6-cyclo-5,6-seco-beta,beta-caroten-5-one",C41H56O4,612.41786028,Pittosporum tobira,Pittosporum,KNApSAcK
11,C00034619,934712-35-3,Pancherin A,C25H40O6,436.28248901,Pittosporum pancheri,Pittosporum,KNApSAcK
12,C00034620,934712-42-2,Pancherin B,C25H40O6,436.28248901,Pittosporum pancheri,Pittosporum,KNApSAcK
13,C00040029,174390-05-7,Pittosporumxanthin A3,C69H104O6,1028.78329105,Pittosporum tobira,Pittosporum,KNApSAcK
14,C00040030,174390-06-8,Pittosporumxanthin A4,C69H104O6,1028.78329105,Pittosporum tobira,Pittosporum,KNApSAcK
15,C00040031,174232-45-2,Pittosporumxanthin B1,C69H104O5,1012.78837643,Pittosporum tobira,Pittosporum,KNApSAcK
16,C00040032,174390-03-5,Pittosporumxanthin B2,C69H104O5,1012.78837643,Pittosporum tobira,Pittosporum,KNApSAcK
