,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00001334,6458-06-6,beta-Alaninebetaine,C6H13NO2,131.09462867,Limonium vulgare,Limonium,KNApSAcK
1,C00001404,6851-51-0,N-Carbamoylputrescine,C5H13N3O,131.10586206,Limonium vulgare,Limonium,KNApSAcK
2,C00001530,4858-96-2,Choline sulfate,C5H13NO4S,183.05652864,Limonium vulgare,Limonium,KNApSAcK
3,C00004763,53472-37-0,Laricitrin,C16H12O8,332.05321736,Limonium sinuatum,Limonium,KNApSAcK
4,C00005341,11021-22-0,Herbacetin 8-glucoside,C21H20O12,464.09547611,Limonium sinuatum,Limonium,KNApSAcK
5,C00005491,26931-68-0,3-O-Methylquercetin 7-O-beta-D-glucopyranoside,C22H22O12,478.11112617,Limonium gmelinii,Limonium,KNApSAcK
6,C00005530,6743-96-0,Isorhamnetin 7-O-beta-D-glucopyranoside,C22H22O12,478.11112617,Limonium sinuatum,Limonium,KNApSAcK
7,C00005728,15648-86-9,Myricetin 3-O-galactopyranoside,C21H20O13,480.09039073,Limonium latifolium,Limonium,KNApSAcK
8,C00005728,15648-86-9,Myricetin 3-O-galactopyranoside,C21H20O13,480.09039073,Limonium serbicum,Limonium,KNApSAcK
9,C00005730,17912-87-7,Myricitrin,C21H20O12,464.09547611,Limonium spp.,Limonium,KNApSAcK
10,C00005737,41093-68-9,Myricetin-3-O-rutinoside,C27H30O17,626.14829954,Limonium gmelinii,Limonium,KNApSAcK
11,C00005763,89345-45-9,Laricitrin 7-glucoside,C22H22O13,494.10604079,Limonium sinuatum,Limonium,KNApSAcK
12,C00006698,6906-38-3,Myrtillin,C21H21O12.Cl,500.07215385,Limonium spp.,Limonium,KNApSAcK
13,C00006709,17670-06-3,Delphin,C27H31O17,627.15612457,Limonium spp.,Limonium,KNApSAcK
14,C00006729,53925-30-7,Petunidin 3-rhamnoside-5-glucoside,C28H33O16,625.17686001,Limonium spp.,Limonium,KNApSAcK
15,C00006973,"14917-41-0,73692-51-0","3,4,2',4',6'-Pentahydroxychalcone",C15H12O6,288.06338812,Limonium sp.,Limonium,KNApSAcK
16,C00008025,25078-14-2,"4,6,4'-Trihydroxyaurone",C15H10O5,270.05282343,Limonium sp.,Limonium,KNApSAcK
17,C00008027,480-70-6,Aureusidin,C15H10O6,286.04773805,Limonium spp.,Limonium,KNApSAcK
18,C00008045,480-69-3,Cernuoside,C21H20O11,448.10056148,Limonium bonduellii,Limonium,KNApSAcK
